"","tmin_min","tmin_max","tmin_mean","tmin_median","week_canton"
"3974",24.615189,30.162964,27.252465,27.1545,"2020-9-214"
"3975",21.596874,26.383102,24.0627135714286,24.223808,"2020-9-705"
"3976",15.533182,19.09616,17.7741228571429,18.713808,"2020-9-115"
"3977",21.380611,24.427135,22.9430698571429,23.396914,"2020-9-604"
"3978",19.195692,21.958958,20.706445,21.379265,"2020-9-107"
"3979",15.01189,18.698666,17.3592728571429,18.39175,"2020-9-114"
"3980",23.695854,26.88824,25.393719,25.975636,"2020-9-509"
"3981",17.486145,20.645992,19.3440682857143,20.113194,"2020-9-206"
"3982",23.124256,27.090359,25.183705,25.926178,"2020-9-502"
"3983",12.512785,16.855925,15.0883198571429,15.943621,"2020-9-307"
"3984",25.832325,28.692791,27.1888265714286,27.335026,"2020-9-209"
"3985",27.339092,29.730621,28.333199,28.245098,"2020-9-605"
"3986",18.175957,21.524788,19.9663521428571,20.44292,"2020-9-207"
"3987",11.579489,16.876247,14.6867446428571,15.023167,"2020-9-302"
"3988",29.2701,30.583508,29.9858501428571,30.210918,"2020-9-609"
"3989",25.164982,27.8475,26.4348357142857,26.85861,"2020-9-702"
"3990",15.652603,19.129261,17.7710195714286,18.70887,"2020-9-208"
"3991",28.256126,30.271645,29.5104871428571,29.572071,"2020-9-601"
"3992",22.489948,24.687166,23.5281374285714,23.835209,"2020-9-104"
"3993",18.427235,23.058645,21.0330015714286,21.172548,"2020-9-119"
"3994",28.138123,30.35091,29.3946462857143,29.456158,"2020-9-606"
"3995",22.673634,26.220644,24.8005041428571,25.404278,"2020-9-216"
"3996",23.718498,28.001183,26.108296,26.291817,"2020-9-210"
"3997",15.01189,18.698666,17.3592728571429,18.39175,"2020-9-406"
"3998",16.785858,20.006693,18.7752652857143,19.64541,"2020-9-101"
"3999",21.303333,24.896873,23.0600821428571,23.253899,"2020-9-204"
"4000",16.138721,19.576504,18.3335055714286,19.323946,"2020-9-409"
"4001",15.216528,18.825884,17.4738465714286,18.483807,"2020-9-405"
"4002",19.010101,22.596548,21.0842365714286,21.839642,"2020-9-202"
"4003",17.166039,20.284567,19.0341771428571,19.87532,"2020-9-109"
"4004",14.865967,18.431368,17.0623942857143,18.02455,"2020-9-404"
"4005",23.82183,27.322708,25.8908014285714,26.220413,"2020-9-503"
"4006",16.138721,19.576504,18.3335055714286,19.323946,"2020-9-403"
"4007",23.38795,26.857224,25.3276634285714,25.904587,"2020-9-410"
"4008",15.381279,18.733181,17.4091614285714,18.27776,"2020-9-212"
"4009",21.595194,25.752035,23.7812544285714,24.211903,"2020-9-703"
"4010",14.710178,20.924183,18.4318861428571,19.023994,"2020-9-704"
"4011",19.72475,23.268421,21.6566928571429,21.366497,"2020-9-105"
"4012",16.138721,19.576504,18.3335055714286,19.323946,"2020-9-113"
"4013",20.072414,25.566778,22.8817471428571,23.136627,"2020-9-508"
"4014",15.290878,21.23748,18.7651678571429,19.49733,"2020-9-305"
"4015",24.927364,27.53006,26.0840045714286,26.162678,"2020-9-116"
"4016",26.910118,30.38033,28.4555038571429,28.381168,"2020-9-213"
"4017",13.198147,17.294163,15.6951978571429,16.633768,"2020-9-111"
"4018",16.633457,20.012352,18.7210045714286,19.630123,"2020-9-211"
"4019",23.725243,25.977833,24.8441098571429,24.76812,"2021-9-507"
"4020",18.974007,20.83039,19.9804097142857,19.85558,"2021-9-112"
"4021",16.319471,19.658066,17.772673,17.10948,"2021-9-201"
"4022",14.610456,17.144617,15.7377014285714,15.370089,"2021-9-110"
"4023",11.793314,14.7858715,13.1105623571429,12.710655,"2021-9-306"
"4024",15.051121,17.105114,16.0496634285714,15.793915,"2021-9-106"
"4025",18.267248,21.368517,19.7824892857143,19.363132,"2021-9-205"
"4026",24.385475,27.849854,26.5929784285714,26.80513,"2021-9-504"
"4027",14.689009,17.953333,16.0766765714286,15.421314,"2021-9-402"
"4028",17.042866,19.958242,18.3035177142857,17.766594,"2021-9-407"
"4029",19.046783,21.222895,20.0341571428571,20.042418,"2021-9-603"
"4030",27.054047,29.024956,28.164575,28.065163,"2021-9-505"
"4031",14.342777,16.952856,15.4165862857143,14.992083,"2021-9-301"
"4032",24.284554,27.202816,26.0853338571429,26.041573,"2021-9-506"
"4033",26.688072,27.753311,27.1875685714286,27.20068,"2021-9-610"
"4034",16.580605,18.996069,17.9028812857143,17.986177,"2021-9-608"
"4035",15.720089,18.424984,16.8158288571429,16.331745,"2021-9-118"
"4036",13.982174,16.48346,15.0219308571429,14.630041,"2021-9-103"
"4037",14.061094,16.275743,15.1839108571429,15.168619,"2021-9-117"
"4038",11.930719,14.327471,12.9170443571429,12.666225,"2021-9-308"
"4039",16.551596,19.255844,17.7239815714286,17.275537,"2021-9-102"
"4040",25.120056,27.607464,26.3404687142857,26.237919,"2021-9-602"
"4041",16.633778,19.74429,17.965345,17.324757,"2021-9-408"
"4042",28.413685,30.007145,29.3908288571429,29.488068,"2021-9-611"
"4043",14.045082,16.888544,15.185863,14.640253,"2021-9-108"
"4044",NA,NA,NA,NA,"2021-9-607"
"4045",16.951118,20.301012,18.4347341428571,17.790577,"2021-9-203"
"4046",25.130459,28.602741,26.8418368571429,26.940102,"2021-9-215"
"4047",21.860603,25.14253,23.1668552857143,22.846983,"2021-9-706"
"4048",12.949419,16.405853,14.4193262857143,13.865042,"2021-9-401"
"4049",22.51881,25.004032,24.0407844285714,24.182686,"2021-9-511"
"4050",15.799694,18.566145,16.9035317142857,16.466253,"2021-9-304"
"4051",25.313229,27.611687,26.7600088571429,26.742268,"2021-9-510"
"4052",14.329418,17.077478,15.4440615,14.944653,"2021-9-303"
"4053",16.042795,18.106846,17.0767262857143,16.805027,"2021-9-120"
"4054",23.409733,27.296791,25.8122891428571,25.712692,"2021-9-501"
"4055",16.440523,19.591547,17.9165557142857,17.604404,"2021-9-701"
"4056",24.396751,28.723232,26.7818788571429,26.836224,"2021-9-214"
"4057",22.019377,25.00372,23.338548,22.852318,"2021-9-705"
"4058",15.720089,18.424984,16.8158288571429,16.331745,"2021-9-115"
"4059",20.840027,23.356853,22.0533065714286,21.845743,"2021-9-604"
"4060",18.361542,20.869474,19.5950964285714,19.317518,"2021-9-107"
"4061",15.280922,18.24701,16.4724515714286,15.840094,"2021-9-114"
"4062",23.337418,25.216682,24.2842047142857,24.292294,"2021-9-509"
"4063",16.665852,20.040125,18.201751,17.649054,"2021-9-206"
"4064",22.27584,24.926285,23.9088717142857,23.946922,"2021-9-502"
"4065",12.7224655,15.8505745,14.1031065714286,13.474663,"2021-9-307"
"4066",25.436218,27.821632,26.7173478571429,26.641369,"2021-9-209"
"4067",27.287655,28.608536,27.8769237142857,27.808136,"2021-9-605"
"4068",17.343784,20.593035,18.8981465714286,18.404661,"2021-9-207"
"4069",13.111504,15.607899,14.0575199285714,13.606031,"2021-9-302"
"4070",27.810814,29.857803,28.9812082857143,28.936974,"2021-9-609"
"4071",24.0994,27.517422,25.6981098571429,25.441387,"2021-9-702"
"4072",15.187092,18.695072,16.7124302857143,16.109146,"2021-9-208"
"4073",28.23225,29.516045,28.88937,28.880535,"2021-9-601"
"4074",21.682182,23.538689,22.7779471428571,22.75467,"2021-9-104"
"4075",19.21847,21.740334,20.4291155714286,20.386358,"2021-9-119"
"4076",28.370914,30.11242,29.4201747142857,29.71458,"2021-9-606"
"4077",22.493715,26.144907,24.1254035714286,23.854815,"2021-9-216"
"4078",23.56234,27.520638,25.4961438571429,24.984848,"2021-9-210"
"4079",15.280922,18.24701,16.4724515714286,15.840094,"2021-9-406"
"4080",16.551596,19.255844,17.7239815714286,17.275537,"2021-9-101"
"4081",20.965094,23.99507,22.4683638571429,22.114605,"2021-9-204"
"4082",16.157417,19.00396,17.3210977142857,16.782244,"2021-9-409"
"4083",15.303793,18.317034,16.5409637142857,15.905176,"2021-9-405"
"4084",18.889786,21.772518,20.1337144285714,19.614912,"2021-9-202"
"4085",16.73147,19.437195,17.9424995714286,17.510098,"2021-9-109"
"4086",14.689009,17.953333,16.0766765714286,15.421314,"2021-9-404"
"4087",23.122662,25.53476,24.5225841428571,24.400814,"2021-9-503"
"4088",16.157417,19.00396,17.3210977142857,16.782244,"2021-9-403"
"4089",23.159613,26.94871,24.9123272857143,24.361698,"2021-9-410"
"4090",14.780039,18.300676,16.3308758571429,15.790911,"2021-9-212"
"4091",21.729788,24.301477,22.8414048571429,22.450188,"2021-9-703"
"4092",16.556253,20.171633,18.2736312857143,17.921492,"2021-9-704"
"4093",20.368961,22.35718,21.4769352857143,21.48219,"2021-9-105"
"4094",16.157417,19.00396,17.3210977142857,16.782244,"2021-9-113"
"4095",20.730944,23.828545,22.4251201428571,22.164013,"2021-9-508"
"4096",16.808989,19.659794,17.6738124285714,17.161911,"2021-9-305"
"4097",24.53093,26.573132,25.7291752857143,25.813393,"2021-9-116"
"4098",26.600353,28.973923,27.9345567142857,28.021786,"2021-9-213"
"4099",13.427502,16.481308,14.7254042857143,14.097034,"2021-9-111"
"4100",16.202915,19.50538,17.6300184285714,17.109266,"2021-9-211"
"4101",23.658585,27.962452,25.6762554285714,25.352104,"2022-9-507"
"4102",19.063509,22.641474,20.6526221428571,20.605518,"2022-9-112"
"4103",16.444447,21.411737,18.8167261428571,18.529097,"2022-9-201"
"4104",14.817587,19.205917,16.7284441428571,16.4053,"2022-9-110"
"4105",12.211773,16.526308,14.1353452857143,13.920143,"2022-9-306"
"4106",15.212381,19.159231,16.8443472857143,16.54436,"2022-9-106"
"4107",18.291582,23.003052,20.5882247142857,20.77288,"2022-9-205"
