"","week_canton","pob"
"6500","2021-28-202",90247.8603013699
"6501","2021-28-203",78893.5738383562
"6502","2021-28-204",7396.18616986301
"6503","2021-28-205",29875.7819534247
"6504","2021-28-206",49294.211030137
"6505","2021-28-207",41568.5440547945
"6506","2021-28-208",34459.0059287671
"6507","2021-28-209",24325.5437808219
"6508","2021-28-210",204371.296345205
"6509","2021-28-211",14562.1598712329
"6510","2021-28-212",22395.0834246575
"6511","2021-28-213",55347.830860274
"6512","2021-28-214",35182.7069835616
"6513","2021-28-215",19462.3276657534
"6514","2021-28-216",17063.403290411
"6515","2021-28-301",161646.358156164
"6516","2021-28-302",60886.0921178082
"6517","2021-28-303",112280.283912329
"6518","2021-28-304",15924.4832767123
"6519","2021-28-305",69742.5211808219
"6520","2021-28-306",15107.3684191781
"6521","2021-28-307",48407.6043315069
"6522","2021-28-308",44790.6992958904
"6523","2021-28-401",143065.454065753
"6524","2021-28-402",47247.828339726
"6525","2021-28-403",49099.4486027397
"6526","2021-28-404",43732.3881808219
"6527","2021-28-405",55135.3841589041
"6528","2021-28-406",23004.5365178082
"6529","2021-28-407",26064.9656739726
"6530","2021-28-408",21533.7520493151
"6531","2021-28-409",30247.3547890411
"6532","2021-28-410",89608.1739534247
"6533","2021-28-501",78055.246060274
"6534","2021-28-502",57739.7553452055
"6535","2021-28-503",69986.8703205479
"6536","2021-28-504",24687.3772712329
"6537","2021-28-505",47326.3603013699
"6538","2021-28-506",31990.6103534247
"6539","2021-28-507",19953.5460109589
"6540","2021-28-508",24657.4935726027
"6541","2021-28-509",11486.9267452055
"6542","2021-28-510",26794.8467589041
"6543","2021-28-511",7103.36141643836
"6544","2021-28-601",139724.35090137
"6545","2021-28-602",34109.6082849315
"6546","2021-28-603",53432.4609506849
"6547","2021-28-604",14693.0737424658
"6548","2021-28-605",29538.4150383562
"6549","2021-28-606",33731.5619232877
"6550","2021-28-607",32037.578739726
"6551","2021-28-608",36177.8689972603
"6552","2021-28-609",21400.7560136986
"6553","2021-28-610",52432.734290411
"6554","2021-28-611",26592.3184027397
"6555","2021-28-701",92980.9846931507
"6556","2021-28-702",151478.109657534
"6557","2021-28-703",56875.9554082192
"6558","2021-28-704",43999.4447315068
"6559","2021-28-705",44626.2543260274
"6560","2021-28-706",56440.7408657534
"6561","2021-29-101",349391.481794521
"6562","2021-29-102",69952.8463972603
"6563","2021-29-103",240992.958849315
"6564","2021-29-104",38578.7055068493
"6565","2021-29-105",17899.503890411
"6566","2021-29-106",62085.9916164384
"6567","2021-29-107",28469.6330821918
"6568","2021-29-108",138154.570342466
"6569","2021-29-109",60304.014369863
"6570","2021-29-110",94354.9776849315
"6571","2021-29-111",70563.4262876712
"6572","2021-29-112",21813.9711917808
"6573","2021-29-113",84253.1964246575
"6574","2021-29-114",61303.3273835616
"6575","2021-29-115",61295.1032054795
"6576","2021-29-116",7215.26402739726
"6577","2021-29-117",7775.42956164384
"6578","2021-29-118",78545.5853424658
"6579","2021-29-119",134863.329452055
"6580","2021-29-120",13250.8154520548
"6581","2021-29-201",318249.937013699
"6582","2021-29-202",90257.6868630137
"6583","2021-29-203",78902.8561643836
"6584","2021-29-204",7396.78901369863
"6585","2021-29-205",29878.7526575342
"6586","2021-29-206",49299.0359863014
"6587","2021-29-207",41573.9535205479
"6588","2021-29-208",34464.3671232877
"6589","2021-29-209",24329.6519178082
"6590","2021-29-210",204406.919479452
"6591","2021-29-211",14563.4458767123
"6592","2021-29-212",22397.1015342466
"6593","2021-29-213",55355.7839726027
"6594","2021-29-214",35193.2606438356
"6595","2021-29-215",19464.9354246575
"6596","2021-29-216",17067.9199589041
"6597","2021-29-301",161653.506383562
"6598","2021-29-302",60889.2752191781
"6599","2021-29-303",112290.066767123
"6600","2021-29-304",15923.6033287671
"6601","2021-29-305",69736.7089178082
"6602","2021-29-306",15107.7500821918
"6603","2021-29-307",48409.6628493151
"6604","2021-29-308",44793.0934109589
"6605","2021-29-401",143081.857424658
"6606","2021-29-402",47255.3970273973
"6607","2021-29-403",49103.6597260274
"6608","2021-29-404",43738.8469178082
"6609","2021-29-405",55142.997109589
"6610","2021-29-406",23006.7592191781
"6611","2021-29-407",26066.9586027397
"6612","2021-29-408",21536.7130684932
"6613","2021-29-409",30248.2020958904
"6614","2021-29-410",89641.2376575342
"6615","2021-29-501",78072.9389726027
"6616","2021-29-502",57744.8164794521
"6617","2021-29-503",70002.1339452055
"6618","2021-29-504",24691.7908767123
"6619","2021-29-505",47338.3428630137
"6620","2021-29-506",31994.2446575342
"6621","2021-29-507",19954.0819041096
"6622","2021-29-508",24658.202739726
"6623","2021-29-509",11486.6454794521
"6624","2021-29-510",26801.089109589
"6625","2021-29-511",7103.48835616438
"6626","2021-29-601",139745.784863014
"6627","2021-29-602",34116.1705068493
"6628","2021-29-603",53440.4969315068
"6629","2021-29-604",14694.1757534247
"6630","2021-29-605",29537.9071643836
"6631","2021-29-606",33737.7576712329
"6632","2021-29-607",32037.3200273973
"6633","2021-29-608",36175.1152739726
"6634","2021-29-609",21406.117630137
"6635","2021-29-610",52437.2299589041
"6636","2021-29-611",26603.3377260274
"6637","2021-29-701",92976.2416849315
"6638","2021-29-702",151501.268246575
"6639","2021-29-703",56876.4941780822
"6640","2021-29-704",44009.7548493151
"6641","2021-29-705",44630.5893972603
"6642","2021-29-706",56452.4094246575
"6643","2021-30-101",349406.163536986
"6644","2021-30-102",69958.4036684931
"6645","2021-30-103",241012.506167123
"6646","2021-30-104",38581.5255287671
"6647","2021-30-105",17899.995539726
"6648","2021-30-106",62089.7339890411
"6649","2021-30-107",28471.1417452055
"6650","2021-30-108",138163.485638356
"6651","2021-30-109",60312.8725534247
"6652","2021-30-110",94369.9746767123
"6653","2021-30-111",70570.4258082192
"6654","2021-30-112",21814.7054054794
"6655","2021-30-113",84257.9643835616
"6656","2021-30-114",61304.6544109589
"6657","2021-30-115",61293.6010630137
"6658","2021-30-116",7216.06651506849
"6659","2021-30-117",7775.52995890411
"6660","2021-30-118",78549.5530383562
"6661","2021-30-119",134856.22009863
"6662","2021-30-120",13251.9814986301
"6663","2021-30-201",318295.099057534
"6664","2021-30-202",90267.5134246575
"6665","2021-30-203",78912.138490411
"6666","2021-30-204",7397.39185753425
"6667","2021-30-205",29881.7233616438
"6668","2021-30-206",49303.8609424657
"6669","2021-30-207",41579.3629863014
"6670","2021-30-208",34469.7283178082
"6671","2021-30-209",24333.7600547945
"6672","2021-30-210",204442.542613699
"6673","2021-30-211",14564.7318821918
"6674","2021-30-212",22399.1196438356
"6675","2021-30-213",55363.7370849315
"6676","2021-30-214",35203.8143041096
"6677","2021-30-215",19467.5431835616
"6678","2021-30-216",17072.4366273973
"6679","2021-30-301",161660.654610959
"6680","2021-30-302",60892.4583205479
"6681","2021-30-303",112299.849621918
"6682","2021-30-304",15922.7233808219
"6683","2021-30-305",69730.8966547945
"6684","2021-30-306",15108.1317452055
"6685","2021-30-307",48411.7213671233
"6686","2021-30-308",44795.4875260274
"6687","2021-30-401",143098.260783562
"6688","2021-30-402",47262.9657150685
"6689","2021-30-403",49107.8708493151
"6690","2021-30-404",43745.3056547945
"6691","2021-30-405",55150.610060274
"6692","2021-30-406",23008.9819205479
"6693","2021-30-407",26068.9515315068
"6694","2021-30-408",21539.6740876712
"6695","2021-30-409",30249.0494027397
"6696","2021-30-410",89674.3013616438
"6697","2021-30-501",78090.6318849315
"6698","2021-30-502",57749.8776136986
"6699","2021-30-503",70017.397569863
"6700","2021-30-504",24696.2044821918
"6701","2021-30-505",47350.3254246575
"6702","2021-30-506",31997.8789616438
"6703","2021-30-507",19954.6177972603
"6704","2021-30-508",24658.9119068493
"6705","2021-30-509",11486.3642136986
"6706","2021-30-510",26807.331460274
"6707","2021-30-511",7103.61529589041
"6708","2021-30-601",139767.218824658
"6709","2021-30-602",34122.7327287671
"6710","2021-30-603",53448.5329123288
"6711","2021-30-604",14695.2777643836
"6712","2021-30-605",29537.399290411
"6713","2021-30-606",33743.9534191781
"6714","2021-30-607",32037.0613150685
"6715","2021-30-608",36172.3615506849
"6716","2021-30-609",21411.4792465753
"6717","2021-30-610",52441.7256273973
"6718","2021-30-611",26614.3570493151
"6719","2021-30-701",92971.4986767123
"6720","2021-30-702",151524.426835616
"6721","2021-30-703",56877.0329479452
"6722","2021-30-704",44020.0649671233
"6723","2021-30-705",44634.9244684932
"6724","2021-30-706",56464.0779835616
"6725","2021-31-101",349420.845279452
"6726","2021-31-102",69963.960939726
"6727","2021-31-103",241032.053484932
"6728","2021-31-104",38584.3455506849
"6729","2021-31-105",17900.4871890411
"6730","2021-31-106",62093.4763616438
"6731","2021-31-107",28472.6504082192
"6732","2021-31-108",138172.400934247
"6733","2021-31-109",60321.7307369863
"6734","2021-31-110",94384.9716684931
"6735","2021-31-111",70577.4253287671
"6736","2021-31-112",21815.4396191781
"6737","2021-31-113",84262.7323424658
"6738","2021-31-114",61305.9814383562
"6739","2021-31-115",61292.0989205479
"6740","2021-31-116",7216.86900273973
"6741","2021-31-117",7775.63035616438
"6742","2021-31-118",78553.5207342466
"6743","2021-31-119",134849.110745205
"6744","2021-31-120",13253.1475452055
"6745","2021-31-201",318340.26110137
"6746","2021-31-202",90277.3399863014
"6747","2021-31-203",78921.4208164384
"6748","2021-31-204",7397.99470136986
"6749","2021-31-205",29884.6940657534
"6750","2021-31-206",49308.6858986301
"6751","2021-31-207",41584.7724520548
"6752","2021-31-208",34475.0895123288
"6753","2021-31-209",24337.8681917808
"6754","2021-31-210",204478.165747945
"6755","2021-31-211",14566.0178876712
"6756","2021-31-212",22401.1377534247
"6757","2021-31-213",55371.6901972603
"6758","2021-31-214",35214.3679643836
"6759","2021-31-215",19470.1509424658
"6760","2021-31-216",17076.9532958904
"6761","2021-31-301",161667.802838356
"6762","2021-31-302",60895.6414219178
"6763","2021-31-303",112309.632476712
"6764","2021-31-304",15921.8434328767
"6765","2021-31-305",69725.0843917808
"6766","2021-31-306",15108.5134082192
"6767","2021-31-307",48413.7798849315
"6768","2021-31-308",44797.8816410959
"6769","2021-31-401",143114.664142466
"6770","2021-31-402",47270.5344027397
"6771","2021-31-403",49112.0819726027
"6772","2021-31-404",43751.7643917808
"6773","2021-31-405",55158.2230109589
"6774","2021-31-406",23011.2046219178
"6775","2021-31-407",26070.944460274
"6776","2021-31-408",21542.6351068493
"6777","2021-31-409",30249.896709589
"6778","2021-31-410",89707.3650657534
"6779","2021-31-501",78108.3247972603
"6780","2021-31-502",57754.9387479452
"6781","2021-31-503",70032.6611945206
"6782","2021-31-504",24700.6180876712
"6783","2021-31-505",47362.3079863014
"6784","2021-31-506",32001.5132657534
"6785","2021-31-507",19955.153690411
"6786","2021-31-508",24659.6210739726
"6787","2021-31-509",11486.0829479452
"6788","2021-31-510",26813.5738109589
"6789","2021-31-511",7103.74223561644
"6790","2021-31-601",139788.652786301
"6791","2021-31-602",34129.2949506849
"6792","2021-31-603",53456.5688931507
"6793","2021-31-604",14696.3797753425
"6794","2021-31-605",29536.8914164384
"6795","2021-31-606",33750.1491671233
"6796","2021-31-607",32036.8026027397
"6797","2021-31-608",36169.6078273973
"6798","2021-31-609",21416.8408630137
"6799","2021-31-610",52446.2212958904
"6800","2021-31-611",26625.3763726027
"6801","2021-31-701",92966.7556684931
"6802","2021-31-702",151547.585424658
"6803","2021-31-703",56877.5717178082
"6804","2021-31-704",44030.3750849315
"6805","2021-31-705",44639.259539726
"6806","2021-31-706",56475.7465424657
"6807","2021-32-101",349435.527021918
"6808","2021-32-102",69969.5182109589
"6809","2021-32-103",241051.60080274
"6810","2021-32-104",38587.1655726027
"6811","2021-32-105",17900.9788383562
"6812","2021-32-106",62097.2187342466
"6813","2021-32-107",28474.1590712329
"6814","2021-32-108",138181.316230137
"6815","2021-32-109",60330.5889205479
"6816","2021-32-110",94399.968660274
"6817","2021-32-111",70584.4248493151
"6818","2021-32-112",21816.1738328767
"6819","2021-32-113",84267.5003013699
"6820","2021-32-114",61307.3084657534
"6821","2021-32-115",61290.5967780822
"6822","2021-32-116",7217.67149041096
"6823","2021-32-117",7775.73075342466
"6824","2021-32-118",78557.488430137
"6825","2021-32-119",134842.001391781
"6826","2021-32-120",13254.3135917808
"6827","2021-32-201",318385.423145205
"6828","2021-32-202",90287.1665479452
"6829","2021-32-203",78930.7031424658
"6830","2021-32-204",7398.59754520548
"6831","2021-32-205",29887.664769863
"6832","2021-32-206",49313.5108547945
"6833","2021-32-207",41590.1819178082
"6834","2021-32-208",34480.4507068493
"6835","2021-32-209",24341.9763287671
"6836","2021-32-210",204513.788882192
"6837","2021-32-211",14567.3038931507
"6838","2021-32-212",22403.1558630137
"6839","2021-32-213",55379.643309589
"6840","2021-32-214",35224.9216246575
"6841","2021-32-215",19472.7587013699
"6842","2021-32-216",17081.4699643836
"6843","2021-32-301",161674.951065753
"6844","2021-32-302",60898.8245232877
"6845","2021-32-303",112319.415331507
"6846","2021-32-304",15920.9634849315
"6847","2021-32-305",69719.2721287671
"6848","2021-32-306",15108.8950712329
"6849","2021-32-307",48415.8384027397
"6850","2021-32-308",44800.2757561644
"6851","2021-32-401",143131.06750137
"6852","2021-32-402",47278.103090411
"6853","2021-32-403",49116.2930958904
"6854","2021-32-404",43758.2231287671
"6855","2021-32-405",55165.8359616438
"6856","2021-32-406",23013.4273232877
"6857","2021-32-407",26072.9373890411
"6858","2021-32-408",21545.5961260274
"6859","2021-32-409",30250.7440164384
"6860","2021-32-410",89740.428769863
"6861","2021-32-501",78126.017709589
"6862","2021-32-502",57759.9998821918
"6863","2021-32-503",70047.9248191781
"6864","2021-32-504",24705.0316931507
"6865","2021-32-505",47374.2905479452
"6866","2021-32-506",32005.147569863
"6867","2021-32-507",19955.6895835616
"6868","2021-32-508",24660.3302410959
"6869","2021-32-509",11485.8016821918
"6870","2021-32-510",26819.8161616438
"6871","2021-32-511",7103.86917534247
"6872","2021-32-601",139810.086747945
"6873","2021-32-602",34135.8571726027
"6874","2021-32-603",53464.6048739726
"6875","2021-32-604",14697.4817863014
"6876","2021-32-605",29536.3835424658
"6877","2021-32-606",33756.3449150685
"6878","2021-32-607",32036.543890411
"6879","2021-32-608",36166.8541041096
"6880","2021-32-609",21422.2024794521
"6881","2021-32-610",52450.7169643836
"6882","2021-32-611",26636.3956958904
"6883","2021-32-701",92962.012660274
"6884","2021-32-702",151570.744013699
"6885","2021-32-703",56878.1104876712
"6886","2021-32-704",44040.6852027397
"6887","2021-32-705",44643.5946109589
"6888","2021-32-706",56487.4151013699
"6889","2021-33-101",349450.208764384
"6890","2021-33-102",69975.0754821918
"6891","2021-33-103",241071.148120548
"6892","2021-33-104",38589.9855945205
"6893","2021-33-105",17901.4704876712
"6894","2021-33-106",62100.9611068493
"6895","2021-33-107",28475.6677342466
"6896","2021-33-108",138190.231526027
"6897","2021-33-109",60339.4471041096
"6898","2021-33-110",94414.9656520548
"6899","2021-33-111",70591.424369863
"6900","2021-33-112",21816.9080465753
"6901","2021-33-113",84272.268260274
"6902","2021-33-114",61308.6354931507
"6903","2021-33-115",61289.0946356164
"6904","2021-33-116",7218.47397808219
"6905","2021-33-117",7775.83115068493
"6906","2021-33-118",78561.4561260274
"6907","2021-33-119",134834.892038356
"6908","2021-33-120",13255.4796383562
"6909","2021-33-201",318430.585189041
"6910","2021-33-202",90296.993109589
"6911","2021-33-203",78939.9854684931
"6912","2021-33-204",7399.2003890411
"6913","2021-33-205",29890.6354739726
"6914","2021-33-206",49318.3358109589
"6915","2021-33-207",41595.5913835616
"6916","2021-33-208",34485.8119013699
"6917","2021-33-209",24346.0844657534
"6918","2021-33-210",204549.412016438
"6919","2021-33-211",14568.5898986301
"6920","2021-33-212",22405.1739726027
"6921","2021-33-213",55387.5964219178
"6922","2021-33-214",35235.4752849315
"6923","2021-33-215",19475.366460274
"6924","2021-33-216",17085.9866328767
"6925","2021-33-301",161682.099293151
"6926","2021-33-302",60902.0076246575
"6927","2021-33-303",112329.198186301
"6928","2021-33-304",15920.0835369863
"6929","2021-33-305",69713.4598657534
"6930","2021-33-306",15109.2767342466
"6931","2021-33-307",48417.8969205479
"6932","2021-33-308",44802.6698712329
"6933","2021-33-401",143147.470860274
"6934","2021-33-402",47285.6717780822
"6935","2021-33-403",49120.5042191781
"6936","2021-33-404",43764.6818657534
"6937","2021-33-405",55173.4489123288
"6938","2021-33-406",23015.6500246575
"6939","2021-33-407",26074.9303178082
"6940","2021-33-408",21548.5571452055
"6941","2021-33-409",30251.5913232877
"6942","2021-33-410",89773.4924739726
"6943","2021-33-501",78143.7106219178
