,actual,pred,week_canton
3573,0,0.18202496,2024-30-112
3574,0,0.12653057,2024-31-112
3575,0,0.12653057,2024-32-112
3576,1,0.37192306,2024-33-112
3577,1,0.30691585,2024-34-112
3578,1,0.46782774,2024-35-112
3579,0,0.6708275,2024-36-112
3580,0,0.6405217,2024-37-112
3581,2,0.41873455,2024-38-112
3582,0,0.9766153,2024-39-112
3583,2,0.81849104,2024-40-112
3584,2,1.2425332,2024-41-112
3585,1,2.0030823,2024-42-112
3586,2,1.4958055,2024-43-112
3587,1,1.6992108,2024-44-112
3588,2,1.4181519,2024-45-112
3589,0,1.7677964,2024-46-112
3590,0,1.2380701,2024-47-112
3591,2,0.93080294,2024-48-112
3592,0,1.0590324,2024-49-112
3593,3,0.762406,2024-50-112
3594,2,1.5005053,2024-51-112
3595,0,1.8261781,2024-52-112
3848,13,2.8215375,2024-1-113
3849,5,7.138791,2024-2-113
3850,9,4.422088,2024-3-113
3851,2,7.3311844,2024-4-113
3852,4,3.508765,2024-5-113
3853,2,4.842405,2024-6-113
3854,0,3.7229507,2024-7-113
3855,2,2.6957693,2024-8-113
3856,1,1.8824093,2024-9-113
3857,2,3.6226592,2024-10-113
3858,0,3.0035975,2024-11-113
3859,0,1.49589,2024-12-113
3860,1,0.78305006,2024-13-113
3861,3,0.8375356,2024-14-113
3862,0,2.0215518,2024-15-113
3863,0,1.0786629,2024-16-113
3864,0,0.91980135,2024-17-113
3865,1,0.67612934,2024-18-113
3866,1,0.81173766,2024-19-113
3867,0,0.49175495,2024-20-113
3868,1,0.5720988,2024-21-113
3869,1,0.8415631,2024-22-113
3870,1,0.73649955,2024-23-113
3871,2,0.6487176,2024-24-113
3872,1,1.3325694,2024-25-113
3873,5,1.2155925,2024-26-113
3874,3,2.8994775,2024-27-113
3875,4,3.5735538,2024-28-113
3876,8,3.8854368,2024-29-113
3877,5,7.1302686,2024-30-113
3878,3,7.086955,2024-31-113
3879,8,5.1727295,2024-32-113
3880,10,7.997287,2024-33-113
3881,15,9.709675,2024-34-113
3882,14,12.936845,2024-35-113
3883,17,14.909333,2024-36-113
3884,23,16.860945,2024-37-113
3885,26,20.59584,2024-38-113
3886,21,26.545486,2024-39-113
3887,13,22.768778,2024-40-113
3888,18,20.003298,2024-41-113
3889,12,16.527681,2024-42-113
3890,18,13.156417,2024-43-113
3891,16,13.367927,2024-44-113
3892,10,17.567097,2024-45-113
3893,7,14.2462225,2024-46-113
3894,9,9.029233,2024-47-113
3895,4,9.384723,2024-48-113
3896,8,5.2308335,2024-49-113
3897,7,7.192695,2024-50-113
3898,2,5.023654,2024-51-113
3899,2,2.567415,2024-52-113
4152,1,0.97652847,2024-1-114
4153,0,2.776219,2024-2-114
4154,0,-0.6024273,2024-3-114
4155,0,1.591181,2024-4-114
4156,0,2.268037,2024-5-114
4157,0,0.45847163,2024-6-114
4158,0,-0.40388876,2024-7-114
4159,0,0.26419982,2024-8-114
4160,0,0.39365527,2024-9-114
