,actual,pred,week_canton
2229,1,1,2024-46-307
2230,1,1,2024-47-307
2231,1,1,2024-48-307
2232,1,1,2024-49-307
2233,1,1,2024-50-307
2234,1,1,2024-51-307
2235,1,1,2024-52-307
2236,1,1,2024-1-308
2237,1,1,2024-2-308
2238,1,1,2024-3-308
2239,1,1,2024-4-308
2240,1,1,2024-5-308
2241,1,1,2024-6-308
2242,1,1,2024-7-308
2243,1,1,2024-8-308
2244,1,1,2024-9-308
2245,1,1,2024-10-308
2246,1,1,2024-11-308
2247,1,1,2024-12-308
2248,1,1,2024-13-308
2249,1,1,2024-14-308
2250,1,1,2024-15-308
2251,1,1,2024-16-308
2252,1,1,2024-17-308
2253,1,1,2024-18-308
2254,1,1,2024-19-308
2255,1,1,2024-20-308
2256,1,1,2024-21-308
2257,1,1,2024-22-308
2258,1,1,2024-23-308
2259,1,1,2024-24-308
2260,1,1,2024-25-308
2261,1,1,2024-26-308
2262,1,1,2024-27-308
2263,1,1,2024-28-308
2264,1,1,2024-29-308
2265,1,1,2024-30-308
2266,1,1,2024-31-308
2267,1,1,2024-32-308
2268,1,1,2024-33-308
2269,1,1,2024-34-308
2270,1,1,2024-35-308
2271,1,1,2024-36-308
2272,1,1,2024-37-308
2273,1,1,2024-38-308
2274,1,1,2024-39-308
2275,1,1,2024-40-308
2276,1,1,2024-41-308
2277,1,1,2024-42-308
2278,1,1,2024-43-308
2279,1,1,2024-44-308
2280,1,1,2024-45-308
2281,2,1,2024-46-308
2282,2,1,2024-47-308
2283,1,1,2024-48-308
2284,2,1,2024-49-308
2285,2,1,2024-50-308
2286,2,1,2024-51-308
2287,2,2,2024-52-308
2288,1,1,2024-1-401
2289,1,1,2024-2-401
2290,1,1,2024-3-401
2291,1,1,2024-4-401
2292,1,1,2024-5-401
2293,1,1,2024-6-401
2294,1,1,2024-7-401
2295,2,1,2024-8-401
2296,1,1,2024-9-401
2297,1,1,2024-10-401
2298,1,1,2024-11-401
2299,1,1,2024-12-401
2300,1,1,2024-13-401
2301,1,1,2024-14-401
2302,1,1,2024-15-401
2303,1,1,2024-16-401
2304,1,1,2024-17-401
2305,1,1,2024-18-401
2306,1,1,2024-19-401
2307,1,1,2024-20-401
2308,1,1,2024-21-401
2309,1,1,2024-22-401
2310,1,1,2024-23-401
2311,1,1,2024-24-401
2312,1,1,2024-25-401
2313,1,1,2024-26-401
2314,1,1,2024-27-401
2315,1,1,2024-28-401
2316,1,1,2024-29-401
2317,1,1,2024-30-401
2318,1,1,2024-31-401
2319,1,1,2024-32-401
2320,1,1,2024-33-401
2321,1,1,2024-34-401
2322,1,1,2024-35-401
2323,1,1,2024-36-401
2324,1,1,2024-37-401
2325,1,1,2024-38-401
2326,1,1,2024-39-401
2327,1,1,2024-40-401
2328,1,1,2024-41-401
2329,1,1,2024-42-401
2330,1,1,2024-43-401
2331,1,1,2024-44-401
2332,1,1,2024-45-401
2333,1,1,2024-46-401
2334,1,1,2024-47-401
2335,1,1,2024-48-401
2336,2,1,2024-49-401
2337,1,1,2024-50-401
2338,1,1,2024-51-401
2339,1,1,2024-52-401
2340,1,1,2024-1-402
2341,1,1,2024-2-402
2342,1,1,2024-3-402
2343,1,1,2024-4-402
2344,1,1,2024-5-402
2345,1,1,2024-6-402
2346,2,1,2024-7-402
2347,1,1,2024-8-402
2348,1,1,2024-9-402
2349,1,1,2024-10-402
2350,1,1,2024-11-402
2351,1,1,2024-12-402
2352,1,1,2024-13-402
2353,1,1,2024-14-402
2354,1,1,2024-15-402
2355,1,1,2024-16-402
2356,1,1,2024-17-402
2357,1,1,2024-18-402
2358,1,1,2024-19-402
2359,1,1,2024-20-402
2360,1,1,2024-21-402
2361,1,1,2024-22-402
2362,1,1,2024-23-402
2363,1,1,2024-24-402
2364,1,1,2024-25-402
2365,1,1,2024-26-402
2366,1,1,2024-27-402
2367,1,1,2024-28-402
2368,1,1,2024-29-402
2369,1,1,2024-30-402
2370,1,1,2024-31-402
2371,1,1,2024-32-402
2372,1,1,2024-33-402
2373,1,1,2024-34-402
2374,1,1,2024-35-402
2375,1,1,2024-36-402
2376,1,1,2024-37-402
2377,1,1,2024-38-402
