"","keyword","value","week_canton"
"634","aedes aegypti",0,"2020-40-210"
"635","aedes aegypti",0,"2020-40-211"
"636","aedes aegypti",0,"2020-40-212"
"637","aedes aegypti",0,"2020-40-213"
"638","aedes aegypti",0,"2020-40-214"
"639","aedes aegypti",0,"2020-40-215"
"640","aedes aegypti",0,"2020-40-216"
"641","aedes aegypti",0,"2020-41-201"
"642","aedes aegypti",0,"2020-41-202"
"643","aedes aegypti",0,"2020-41-203"
"644","aedes aegypti",0,"2020-41-204"
"645","aedes aegypti",0,"2020-41-205"
"646","aedes aegypti",0,"2020-41-206"
"647","aedes aegypti",0,"2020-41-207"
"648","aedes aegypti",0,"2020-41-208"
"649","aedes aegypti",0,"2020-41-209"
"650","aedes aegypti",0,"2020-41-210"
"651","aedes aegypti",0,"2020-41-211"
"652","aedes aegypti",0,"2020-41-212"
"653","aedes aegypti",0,"2020-41-213"
"654","aedes aegypti",0,"2020-41-214"
"655","aedes aegypti",0,"2020-41-215"
"656","aedes aegypti",0,"2020-41-216"
"657","aedes aegypti",0,"2020-42-201"
"658","aedes aegypti",0,"2020-42-202"
"659","aedes aegypti",0,"2020-42-203"
"660","aedes aegypti",0,"2020-42-204"
"661","aedes aegypti",0,"2020-42-205"
"662","aedes aegypti",0,"2020-42-206"
"663","aedes aegypti",0,"2020-42-207"
"664","aedes aegypti",0,"2020-42-208"
"665","aedes aegypti",0,"2020-42-209"
"666","aedes aegypti",0,"2020-42-210"
"667","aedes aegypti",0,"2020-42-211"
"668","aedes aegypti",0,"2020-42-212"
"669","aedes aegypti",0,"2020-42-213"
"670","aedes aegypti",0,"2020-42-214"
"671","aedes aegypti",0,"2020-42-215"
"672","aedes aegypti",0,"2020-42-216"
"673","aedes aegypti",0,"2020-43-201"
"674","aedes aegypti",0,"2020-43-202"
"675","aedes aegypti",0,"2020-43-203"
"676","aedes aegypti",0,"2020-43-204"
"677","aedes aegypti",0,"2020-43-205"
"678","aedes aegypti",0,"2020-43-206"
"679","aedes aegypti",0,"2020-43-207"
"680","aedes aegypti",0,"2020-43-208"
"681","aedes aegypti",0,"2020-43-209"
"682","aedes aegypti",0,"2020-43-210"
"683","aedes aegypti",0,"2020-43-211"
"684","aedes aegypti",0,"2020-43-212"
"685","aedes aegypti",0,"2020-43-213"
"686","aedes aegypti",0,"2020-43-214"
"687","aedes aegypti",0,"2020-43-215"
"688","aedes aegypti",0,"2020-43-216"
"689","aedes aegypti",0,"2020-44-201"
"690","aedes aegypti",0,"2020-44-202"
"691","aedes aegypti",0,"2020-44-203"
"692","aedes aegypti",0,"2020-44-204"
"693","aedes aegypti",0,"2020-44-205"
"694","aedes aegypti",0,"2020-44-206"
"695","aedes aegypti",0,"2020-44-207"
"696","aedes aegypti",0,"2020-44-208"
"697","aedes aegypti",0,"2020-44-209"
"698","aedes aegypti",0,"2020-44-210"
"699","aedes aegypti",0,"2020-44-211"
"700","aedes aegypti",0,"2020-44-212"
"701","aedes aegypti",0,"2020-44-213"
"702","aedes aegypti",0,"2020-44-214"
"703","aedes aegypti",0,"2020-44-215"
"704","aedes aegypti",0,"2020-44-216"
"705","aedes aegypti",0,"2020-45-201"
"706","aedes aegypti",0,"2020-45-202"
"707","aedes aegypti",0,"2020-45-203"
"708","aedes aegypti",0,"2020-45-204"
"709","aedes aegypti",0,"2020-45-205"
"710","aedes aegypti",0,"2020-45-206"
"711","aedes aegypti",0,"2020-45-207"
"712","aedes aegypti",0,"2020-45-208"
"713","aedes aegypti",0,"2020-45-209"
"714","aedes aegypti",0,"2020-45-210"
"715","aedes aegypti",0,"2020-45-211"
"716","aedes aegypti",0,"2020-45-212"
"717","aedes aegypti",0,"2020-45-213"
"718","aedes aegypti",0,"2020-45-214"
"719","aedes aegypti",0,"2020-45-215"
"720","aedes aegypti",0,"2020-45-216"
"721","aedes aegypti",0,"2020-46-201"
"722","aedes aegypti",0,"2020-46-202"
"723","aedes aegypti",0,"2020-46-203"
"724","aedes aegypti",0,"2020-46-204"
"725","aedes aegypti",0,"2020-46-205"
"726","aedes aegypti",0,"2020-46-206"
"727","aedes aegypti",0,"2020-46-207"
"728","aedes aegypti",0,"2020-46-208"
"729","aedes aegypti",0,"2020-46-209"
"730","aedes aegypti",0,"2020-46-210"
"731","aedes aegypti",0,"2020-46-211"
"732","aedes aegypti",0,"2020-46-212"
"733","aedes aegypti",0,"2020-46-213"
"734","aedes aegypti",0,"2020-46-214"
"735","aedes aegypti",0,"2020-46-215"
"736","aedes aegypti",0,"2020-46-216"
"737","aedes aegypti",0,"2020-47-201"
"738","aedes aegypti",0,"2020-47-202"
"739","aedes aegypti",0,"2020-47-203"
"740","aedes aegypti",0,"2020-47-204"
"741","aedes aegypti",0,"2020-47-205"
"742","aedes aegypti",0,"2020-47-206"
"743","aedes aegypti",0,"2020-47-207"
"744","aedes aegypti",0,"2020-47-208"
"745","aedes aegypti",0,"2020-47-209"
"746","aedes aegypti",0,"2020-47-210"
"747","aedes aegypti",0,"2020-47-211"
"748","aedes aegypti",0,"2020-47-212"
"749","aedes aegypti",0,"2020-47-213"
"750","aedes aegypti",0,"2020-47-214"
"751","aedes aegypti",0,"2020-47-215"
"752","aedes aegypti",0,"2020-47-216"
"753","aedes aegypti",0,"2020-48-201"
"754","aedes aegypti",0,"2020-48-202"
"755","aedes aegypti",0,"2020-48-203"
"756","aedes aegypti",0,"2020-48-204"
"757","aedes aegypti",0,"2020-48-205"
"758","aedes aegypti",0,"2020-48-206"
"759","aedes aegypti",0,"2020-48-207"
"760","aedes aegypti",0,"2020-48-208"
"761","aedes aegypti",0,"2020-48-209"
"762","aedes aegypti",0,"2020-48-210"
"763","aedes aegypti",0,"2020-48-211"
"764","aedes aegypti",0,"2020-48-212"
"765","aedes aegypti",0,"2020-48-213"
"766","aedes aegypti",0,"2020-48-214"
"767","aedes aegypti",0,"2020-48-215"
"768","aedes aegypti",0,"2020-48-216"
"769","aedes aegypti",0,"2020-49-201"
"770","aedes aegypti",0,"2020-49-202"
"771","aedes aegypti",0,"2020-49-203"
"772","aedes aegypti",0,"2020-49-204"
"773","aedes aegypti",0,"2020-49-205"
"774","aedes aegypti",0,"2020-49-206"
"775","aedes aegypti",0,"2020-49-207"
"776","aedes aegypti",0,"2020-49-208"
"777","aedes aegypti",0,"2020-49-209"
"778","aedes aegypti",0,"2020-49-210"
"779","aedes aegypti",0,"2020-49-211"
"780","aedes aegypti",0,"2020-49-212"
"781","aedes aegypti",0,"2020-49-213"
"782","aedes aegypti",0,"2020-49-214"
"783","aedes aegypti",0,"2020-49-215"
"784","aedes aegypti",0,"2020-49-216"
"785","aedes aegypti",0,"2020-50-201"
"786","aedes aegypti",0,"2020-50-202"
"787","aedes aegypti",0,"2020-50-203"
"788","aedes aegypti",0,"2020-50-204"
"789","aedes aegypti",0,"2020-50-205"
"790","aedes aegypti",0,"2020-50-206"
"791","aedes aegypti",0,"2020-50-207"
"792","aedes aegypti",0,"2020-50-208"
"793","aedes aegypti",0,"2020-50-209"
"794","aedes aegypti",0,"2020-50-210"
"795","aedes aegypti",0,"2020-50-211"
"796","aedes aegypti",0,"2020-50-212"
"797","aedes aegypti",0,"2020-50-213"
"798","aedes aegypti",0,"2020-50-214"
"799","aedes aegypti",0,"2020-50-215"
"800","aedes aegypti",0,"2020-50-216"
"801","aedes aegypti",0,"2020-51-201"
"802","aedes aegypti",0,"2020-51-202"
"803","aedes aegypti",0,"2020-51-203"
"804","aedes aegypti",0,"2020-51-204"
"805","aedes aegypti",0,"2020-51-205"
"806","aedes aegypti",0,"2020-51-206"
"807","aedes aegypti",0,"2020-51-207"
"808","aedes aegypti",0,"2020-51-208"
"809","aedes aegypti",0,"2020-51-209"
"810","aedes aegypti",0,"2020-51-210"
"811","aedes aegypti",0,"2020-51-211"
"812","aedes aegypti",0,"2020-51-212"
"813","aedes aegypti",0,"2020-51-213"
"814","aedes aegypti",0,"2020-51-214"
"815","aedes aegypti",0,"2020-51-215"
"816","aedes aegypti",0,"2020-51-216"
"817","aedes aegypti",0,"2020-52-201"
"818","aedes aegypti",0,"2020-52-202"
"819","aedes aegypti",0,"2020-52-203"
"820","aedes aegypti",0,"2020-52-204"
"821","aedes aegypti",0,"2020-52-205"
"822","aedes aegypti",0,"2020-52-206"
"823","aedes aegypti",0,"2020-52-207"
"824","aedes aegypti",0,"2020-52-208"
"825","aedes aegypti",0,"2020-52-209"
"826","aedes aegypti",0,"2020-52-210"
"827","aedes aegypti",0,"2020-52-211"
"828","aedes aegypti",0,"2020-52-212"
"829","aedes aegypti",0,"2020-52-213"
"830","aedes aegypti",0,"2020-52-214"
"831","aedes aegypti",0,"2020-52-215"
"832","aedes aegypti",0,"2020-52-216"
"833","aedes aegypti",0,"2021-1-201"
"834","aedes aegypti",0,"2021-1-202"
"835","aedes aegypti",0,"2021-1-203"
"836","aedes aegypti",0,"2021-1-204"
"837","aedes aegypti",0,"2021-1-205"
"838","aedes aegypti",0,"2021-1-206"
"839","aedes aegypti",0,"2021-1-207"
"840","aedes aegypti",0,"2021-1-208"
"841","aedes aegypti",0,"2021-1-209"
"842","aedes aegypti",0,"2021-1-210"
"843","aedes aegypti",0,"2021-1-211"
"844","aedes aegypti",0,"2021-1-212"
"845","aedes aegypti",0,"2021-1-213"
"846","aedes aegypti",0,"2021-1-214"
"847","aedes aegypti",0,"2021-1-215"
"848","aedes aegypti",0,"2021-1-216"
"849","aedes aegypti",0,"2021-2-201"
"850","aedes aegypti",0,"2021-2-202"
"851","aedes aegypti",0,"2021-2-203"
"852","aedes aegypti",0,"2021-2-204"
"853","aedes aegypti",0,"2021-2-205"
"854","aedes aegypti",0,"2021-2-206"
"855","aedes aegypti",0,"2021-2-207"
"856","aedes aegypti",0,"2021-2-208"
"857","aedes aegypti",0,"2021-2-209"
"858","aedes aegypti",0,"2021-2-210"
"859","aedes aegypti",0,"2021-2-211"
"860","aedes aegypti",0,"2021-2-212"
"861","aedes aegypti",0,"2021-2-213"
"862","aedes aegypti",0,"2021-2-214"
"863","aedes aegypti",0,"2021-2-215"
"864","aedes aegypti",0,"2021-2-216"
"865","aedes aegypti",0,"2021-3-201"
"866","aedes aegypti",0,"2021-3-202"
"867","aedes aegypti",0,"2021-3-203"
"868","aedes aegypti",0,"2021-3-204"
"869","aedes aegypti",0,"2021-3-205"
"870","aedes aegypti",0,"2021-3-206"
"871","aedes aegypti",0,"2021-3-207"
"872","aedes aegypti",0,"2021-3-208"
"873","aedes aegypti",0,"2021-3-209"
"874","aedes aegypti",0,"2021-3-210"
"875","aedes aegypti",0,"2021-3-211"
"876","aedes aegypti",0,"2021-3-212"
"877","aedes aegypti",0,"2021-3-213"
"878","aedes aegypti",0,"2021-3-214"
"879","aedes aegypti",0,"2021-3-215"
"880","aedes aegypti",0,"2021-3-216"
"881","aedes aegypti",0,"2021-4-201"
"882","aedes aegypti",0,"2021-4-202"
"883","aedes aegypti",0,"2021-4-203"
"884","aedes aegypti",0,"2021-4-204"
"885","aedes aegypti",0,"2021-4-205"
"886","aedes aegypti",0,"2021-4-206"
"887","aedes aegypti",0,"2021-4-207"
"888","aedes aegypti",0,"2021-4-208"
"889","aedes aegypti",0,"2021-4-209"
"890","aedes aegypti",0,"2021-4-210"
"891","aedes aegypti",0,"2021-4-211"
"892","aedes aegypti",0,"2021-4-212"
"893","aedes aegypti",0,"2021-4-213"
"894","aedes aegypti",0,"2021-4-214"
"895","aedes aegypti",0,"2021-4-215"
"896","aedes aegypti",0,"2021-4-216"
"897","aedes aegypti",0,"2021-5-201"
"898","aedes aegypti",0,"2021-5-202"
"899","aedes aegypti",0,"2021-5-203"
"900","aedes aegypti",0,"2021-5-204"
"901","aedes aegypti",0,"2021-5-205"
"902","aedes aegypti",0,"2021-5-206"
"903","aedes aegypti",0,"2021-5-207"
"904","aedes aegypti",0,"2021-5-208"
"905","aedes aegypti",0,"2021-5-209"
"906","aedes aegypti",0,"2021-5-210"
"907","aedes aegypti",0,"2021-5-211"
"908","aedes aegypti",0,"2021-5-212"
"909","aedes aegypti",0,"2021-5-213"
"910","aedes aegypti",0,"2021-5-214"
"911","aedes aegypti",0,"2021-5-215"
"912","aedes aegypti",0,"2021-5-216"
"913","aedes aegypti",0,"2021-6-201"
"914","aedes aegypti",0,"2021-6-202"
"915","aedes aegypti",0,"2021-6-203"
"916","aedes aegypti",0,"2021-6-204"
"917","aedes aegypti",0,"2021-6-205"
"918","aedes aegypti",0,"2021-6-206"
"919","aedes aegypti",0,"2021-6-207"
"920","aedes aegypti",0,"2021-6-208"
"921","aedes aegypti",0,"2021-6-209"
"922","aedes aegypti",0,"2021-6-210"
"923","aedes aegypti",0,"2021-6-211"
"924","aedes aegypti",0,"2021-6-212"
"925","aedes aegypti",0,"2021-6-213"
"926","aedes aegypti",0,"2021-6-214"
"927","aedes aegypti",0,"2021-6-215"
"928","aedes aegypti",0,"2021-6-216"
"929","aedes aegypti",0,"2021-7-201"
"930","aedes aegypti",0,"2021-7-202"
"931","aedes aegypti",0,"2021-7-203"
"932","aedes aegypti",0,"2021-7-204"
"933","aedes aegypti",0,"2021-7-205"
"934","aedes aegypti",0,"2021-7-206"
"935","aedes aegypti",0,"2021-7-207"
"936","aedes aegypti",0,"2021-7-208"
"937","aedes aegypti",0,"2021-7-209"
"938","aedes aegypti",0,"2021-7-210"
"939","aedes aegypti",0,"2021-7-211"
"940","aedes aegypti",0,"2021-7-212"
"941","aedes aegypti",0,"2021-7-213"
"942","aedes aegypti",0,"2021-7-214"
"943","aedes aegypti",0,"2021-7-215"
"944","aedes aegypti",0,"2021-7-216"
"945","aedes aegypti",0,"2021-8-201"
"946","aedes aegypti",0,"2021-8-202"
"947","aedes aegypti",0,"2021-8-203"
"948","aedes aegypti",0,"2021-8-204"
"949","aedes aegypti",0,"2021-8-205"
"950","aedes aegypti",0,"2021-8-206"
"951","aedes aegypti",0,"2021-8-207"
"952","aedes aegypti",0,"2021-8-208"
"953","aedes aegypti",0,"2021-8-209"
"954","aedes aegypti",0,"2021-8-210"
"955","aedes aegypti",0,"2021-8-211"
"956","aedes aegypti",0,"2021-8-212"
"957","aedes aegypti",0,"2021-8-213"
"958","aedes aegypti",0,"2021-8-214"
"959","aedes aegypti",0,"2021-8-215"
"960","aedes aegypti",0,"2021-8-216"
"961","aedes aegypti",0,"2021-9-201"
"962","aedes aegypti",0,"2021-9-202"
"963","aedes aegypti",0,"2021-9-203"
"964","aedes aegypti",0,"2021-9-204"
"965","aedes aegypti",0,"2021-9-205"
"966","aedes aegypti",0,"2021-9-206"
"967","aedes aegypti",0,"2021-9-207"
"968","aedes aegypti",0,"2021-9-208"
"969","aedes aegypti",0,"2021-9-209"
"970","aedes aegypti",0,"2021-9-210"
"971","aedes aegypti",0,"2021-9-211"
"972","aedes aegypti",0,"2021-9-212"
"973","aedes aegypti",0,"2021-9-213"
"974","aedes aegypti",0,"2021-9-214"
"975","aedes aegypti",0,"2021-9-215"
"976","aedes aegypti",0,"2021-9-216"
"977","aedes aegypti",0,"2021-10-201"
"978","aedes aegypti",0,"2021-10-202"
"979","aedes aegypti",0,"2021-10-203"
"980","aedes aegypti",0,"2021-10-204"
"981","aedes aegypti",0,"2021-10-205"
"982","aedes aegypti",0,"2021-10-206"
"983","aedes aegypti",0,"2021-10-207"
"984","aedes aegypti",0,"2021-10-208"
"985","aedes aegypti",0,"2021-10-209"
"986","aedes aegypti",0,"2021-10-210"
"987","aedes aegypti",0,"2021-10-211"
"988","aedes aegypti",0,"2021-10-212"
"989","aedes aegypti",0,"2021-10-213"
"990","aedes aegypti",0,"2021-10-214"
"991","aedes aegypti",0,"2021-10-215"
"992","aedes aegypti",0,"2021-10-216"
"993","aedes aegypti",0,"2021-11-201"
"994","aedes aegypti",0,"2021-11-202"
"995","aedes aegypti",0,"2021-11-203"
"996","aedes aegypti",0,"2021-11-204"
"997","aedes aegypti",0,"2021-11-205"
"998","aedes aegypti",0,"2021-11-206"
"999","aedes aegypti",0,"2021-11-207"
"1000","aedes aegypti",0,"2021-11-208"
"1001","aedes aegypti",0,"2021-11-209"
"1002","aedes aegypti",0,"2021-11-210"
"1003","aedes aegypti",0,"2021-11-211"
"1004","aedes aegypti",0,"2021-11-212"
"1005","aedes aegypti",0,"2021-11-213"
"1006","aedes aegypti",0,"2021-11-214"
"1007","aedes aegypti",0,"2021-11-215"
"1008","aedes aegypti",0,"2021-11-216"
"1009","aedes aegypti",0,"2021-12-201"
"1010","aedes aegypti",0,"2021-12-202"
"1011","aedes aegypti",0,"2021-12-203"
"1012","aedes aegypti",0,"2021-12-204"
"1013","aedes aegypti",0,"2021-12-205"
"1014","aedes aegypti",0,"2021-12-206"
"1015","aedes aegypti",0,"2021-12-207"
"1016","aedes aegypti",0,"2021-12-208"
"1017","aedes aegypti",0,"2021-12-209"
"1018","aedes aegypti",0,"2021-12-210"
"1019","aedes aegypti",0,"2021-12-211"
"1020","aedes aegypti",0,"2021-12-212"
"1021","aedes aegypti",0,"2021-12-213"
"1022","aedes aegypti",0,"2021-12-214"
"1023","aedes aegypti",0,"2021-12-215"
"1024","aedes aegypti",0,"2021-12-216"
"1025","aedes aegypti",0,"2021-13-201"
"1026","aedes aegypti",0,"2021-13-202"
"1027","aedes aegypti",0,"2021-13-203"
"1028","aedes aegypti",0,"2021-13-204"
"1029","aedes aegypti",0,"2021-13-205"
"1030","aedes aegypti",0,"2021-13-206"
"1031","aedes aegypti",0,"2021-13-207"
"1032","aedes aegypti",0,"2021-13-208"
"1033","aedes aegypti",0,"2021-13-209"
"1034","aedes aegypti",0,"2021-13-210"
"1035","aedes aegypti",0,"2021-13-211"
"1036","aedes aegypti",0,"2021-13-212"
"1037","aedes aegypti",0,"2021-13-213"
"1038","aedes aegypti",0,"2021-13-214"
"1039","aedes aegypti",0,"2021-13-215"
"1040","aedes aegypti",0,"2021-13-216"
"1041","aedes aegypti",0,"2021-14-201"
"1042","aedes aegypti",0,"2021-14-202"
"1043","aedes aegypti",0,"2021-14-203"
"1044","aedes aegypti",0,"2021-14-204"
"1045","aedes aegypti",0,"2021-14-205"
"1046","aedes aegypti",0,"2021-14-206"
"1047","aedes aegypti",0,"2021-14-207"
"1048","aedes aegypti",0,"2021-14-208"
"1049","aedes aegypti",0,"2021-14-209"
"1050","aedes aegypti",0,"2021-14-210"
"1051","aedes aegypti",0,"2021-14-211"
"1052","aedes aegypti",0,"2021-14-212"
"1053","aedes aegypti",0,"2021-14-213"
"1054","aedes aegypti",0,"2021-14-214"
"1055","aedes aegypti",0,"2021-14-215"
"1056","aedes aegypti",0,"2021-14-216"
"1057","aedes aegypti",0,"2021-15-201"
"1058","aedes aegypti",0,"2021-15-202"
"1059","aedes aegypti",0,"2021-15-203"
"1060","aedes aegypti",0,"2021-15-204"
"1061","aedes aegypti",0,"2021-15-205"
"1062","aedes aegypti",0,"2021-15-206"
"1063","aedes aegypti",0,"2021-15-207"
"1064","aedes aegypti",0,"2021-15-208"
"1065","aedes aegypti",0,"2021-15-209"
"1066","aedes aegypti",0,"2021-15-210"
"1067","aedes aegypti",0,"2021-15-211"
"1068","aedes aegypti",0,"2021-15-212"
"1069","aedes aegypti",0,"2021-15-213"
"1070","aedes aegypti",0,"2021-15-214"
"1071","aedes aegypti",0,"2021-15-215"
"1072","aedes aegypti",0,"2021-15-216"
"1073","aedes aegypti",0,"2021-16-201"
"1074","aedes aegypti",0,"2021-16-202"
"1075","aedes aegypti",0,"2021-16-203"
"1076","aedes aegypti",0,"2021-16-204"
"1077","aedes aegypti",0,"2021-16-205"
"1078","aedes aegypti",0,"2021-16-206"
"1079","aedes aegypti",0,"2021-16-207"
"1080","aedes aegypti",0,"2021-16-208"
"1081","aedes aegypti",0,"2021-16-209"
"1082","aedes aegypti",0,"2021-16-210"
"1083","aedes aegypti",0,"2021-16-211"
"1084","aedes aegypti",0,"2021-16-212"
"1085","aedes aegypti",0,"2021-16-213"
"1086","aedes aegypti",0,"2021-16-214"
"1087","aedes aegypti",0,"2021-16-215"
"1088","aedes aegypti",0,"2021-16-216"
"1089","aedes aegypti",0,"2021-17-201"
"1090","aedes aegypti",0,"2021-17-202"
"1091","aedes aegypti",0,"2021-17-203"
"1092","aedes aegypti",0,"2021-17-204"
"1093","aedes aegypti",0,"2021-17-205"
"1094","aedes aegypti",0,"2021-17-206"
"1095","aedes aegypti",0,"2021-17-207"
"1096","aedes aegypti",0,"2021-17-208"
"1097","aedes aegypti",0,"2021-17-209"
"1098","aedes aegypti",0,"2021-17-210"
"1099","aedes aegypti",0,"2021-17-211"
"1100","aedes aegypti",0,"2021-17-212"
"1101","aedes aegypti",0,"2021-17-213"
"1102","aedes aegypti",0,"2021-17-214"
"1103","aedes aegypti",0,"2021-17-215"
"1104","aedes aegypti",0,"2021-17-216"
"1105","aedes aegypti",0,"2021-18-201"
"1106","aedes aegypti",0,"2021-18-202"
"1107","aedes aegypti",0,"2021-18-203"
"1108","aedes aegypti",0,"2021-18-204"
"1109","aedes aegypti",0,"2021-18-205"
"1110","aedes aegypti",0,"2021-18-206"
"1111","aedes aegypti",0,"2021-18-207"
"1112","aedes aegypti",0,"2021-18-208"
"1113","aedes aegypti",0,"2021-18-209"
"1114","aedes aegypti",0,"2021-18-210"
"1115","aedes aegypti",0,"2021-18-211"
"1116","aedes aegypti",0,"2021-18-212"
"1117","aedes aegypti",0,"2021-18-213"
"1118","aedes aegypti",0,"2021-18-214"
"1119","aedes aegypti",0,"2021-18-215"
"1120","aedes aegypti",0,"2021-18-216"
"1121","aedes aegypti",0,"2021-19-201"
"1122","aedes aegypti",0,"2021-19-202"
"1123","aedes aegypti",0,"2021-19-203"
"1124","aedes aegypti",0,"2021-19-204"
"1125","aedes aegypti",0,"2021-19-205"
"1126","aedes aegypti",0,"2021-19-206"
"1127","aedes aegypti",0,"2021-19-207"
"1128","aedes aegypti",0,"2021-19-208"
"1129","aedes aegypti",0,"2021-19-209"
"1130","aedes aegypti",0,"2021-19-210"
"1131","aedes aegypti",0,"2021-19-211"
"1132","aedes aegypti",0,"2021-19-212"
"1133","aedes aegypti",0,"2021-19-213"
"1134","aedes aegypti",0,"2021-19-214"
"1135","aedes aegypti",0,"2021-19-215"
"1136","aedes aegypti",0,"2021-19-216"
"1137","aedes aegypti",0,"2021-20-201"
"1138","aedes aegypti",0,"2021-20-202"
"1139","aedes aegypti",0,"2021-20-203"
"1140","aedes aegypti",0,"2021-20-204"
"1141","aedes aegypti",0,"2021-20-205"
"1142","aedes aegypti",0,"2021-20-206"
"1143","aedes aegypti",0,"2021-20-207"
"1144","aedes aegypti",0,"2021-20-208"
"1145","aedes aegypti",0,"2021-20-209"
"1146","aedes aegypti",0,"2021-20-210"
"1147","aedes aegypti",0,"2021-20-211"
"1148","aedes aegypti",0,"2021-20-212"
"1149","aedes aegypti",0,"2021-20-213"
"1150","aedes aegypti",0,"2021-20-214"
"1151","aedes aegypti",0,"2021-20-215"
"1152","aedes aegypti",0,"2021-20-216"
"1153","aedes aegypti",0,"2021-21-201"
"1154","aedes aegypti",0,"2021-21-202"
"1155","aedes aegypti",0,"2021-21-203"
"1156","aedes aegypti",0,"2021-21-204"
"1157","aedes aegypti",0,"2021-21-205"
"1158","aedes aegypti",0,"2021-21-206"
"1159","aedes aegypti",0,"2021-21-207"
"1160","aedes aegypti",0,"2021-21-208"
"1161","aedes aegypti",0,"2021-21-209"
"1162","aedes aegypti",0,"2021-21-210"
"1163","aedes aegypti",0,"2021-21-211"
"1164","aedes aegypti",0,"2021-21-212"
"1165","aedes aegypti",0,"2021-21-213"
"1166","aedes aegypti",0,"2021-21-214"
"1167","aedes aegypti",0,"2021-21-215"
"1168","aedes aegypti",0,"2021-21-216"
"1169","aedes aegypti",0,"2021-22-201"
"1170","aedes aegypti",0,"2021-22-202"
"1171","aedes aegypti",0,"2021-22-203"
"1172","aedes aegypti",0,"2021-22-204"
"1173","aedes aegypti",0,"2021-22-205"
"1174","aedes aegypti",0,"2021-22-206"
"1175","aedes aegypti",0,"2021-22-207"
"1176","aedes aegypti",0,"2021-22-208"
"1177","aedes aegypti",0,"2021-22-209"
"1178","aedes aegypti",0,"2021-22-210"
"1179","aedes aegypti",0,"2021-22-211"
"1180","aedes aegypti",0,"2021-22-212"
"1181","aedes aegypti",0,"2021-22-213"
"1182","aedes aegypti",0,"2021-22-214"
"1183","aedes aegypti",0,"2021-22-215"
"1184","aedes aegypti",0,"2021-22-216"
"1185","aedes aegypti",0,"2021-23-201"
"1186","aedes aegypti",0,"2021-23-202"
"1187","aedes aegypti",0,"2021-23-203"
"1188","aedes aegypti",0,"2021-23-204"
"1189","aedes aegypti",0,"2021-23-205"
