"","group","busquedas","week_canton"
"76583","mobility_finance",0,"2024-33-610"
"76584","mobility_finance",0,"2024-33-611"
"76585","mobility_finance",0,"2024-33-701"
"76586","mobility_finance",0,"2024-33-702"
"76587","mobility_finance",0,"2024-33-703"
"76588","mobility_finance",0,"2024-33-704"
"76589","mobility_finance",0,"2024-33-705"
"76590","mobility_finance",0,"2024-33-706"
"76591","water",0,"2024-33-101"
"76592","water",0,"2024-33-102"
"76593","water",0,"2024-33-103"
"76594","water",0,"2024-33-104"
"76595","water",0,"2024-33-105"
"76596","water",0,"2024-33-106"
"76597","water",0,"2024-33-107"
"76598","water",0,"2024-33-108"
"76599","water",0,"2024-33-109"
"76600","water",0,"2024-33-110"
"76601","water",0,"2024-33-111"
"76602","water",0,"2024-33-112"
"76603","water",0,"2024-33-113"
"76604","water",0,"2024-33-114"
"76605","water",0,"2024-33-115"
"76606","water",0,"2024-33-116"
"76607","water",0,"2024-33-117"
"76608","water",0,"2024-33-118"
"76609","water",0,"2024-33-119"
"76610","water",0,"2024-33-120"
"76611","water",0,"2024-33-201"
"76612","water",0,"2024-33-202"
"76613","water",0,"2024-33-203"
"76614","water",0,"2024-33-204"
"76615","water",0,"2024-33-205"
"76616","water",0,"2024-33-206"
"76617","water",0,"2024-33-207"
"76618","water",0,"2024-33-208"
"76619","water",0,"2024-33-209"
"76620","water",0,"2024-33-210"
"76621","water",0,"2024-33-211"
"76622","water",0,"2024-33-212"
"76623","water",0,"2024-33-213"
"76624","water",0,"2024-33-214"
"76625","water",0,"2024-33-215"
"76626","water",0,"2024-33-216"
"76627","water",0,"2024-33-401"
"76628","water",0,"2024-33-402"
"76629","water",0,"2024-33-403"
"76630","water",0,"2024-33-404"
"76631","water",0,"2024-33-405"
"76632","water",0,"2024-33-406"
"76633","water",0,"2024-33-407"
"76634","water",0,"2024-33-408"
"76635","water",0,"2024-33-409"
"76636","water",0,"2024-33-410"
"76637","water",0,"2024-33-501"
"76638","water",0,"2024-33-502"
"76639","water",0,"2024-33-503"
"76640","water",0,"2024-33-504"
"76641","water",0,"2024-33-505"
"76642","water",0,"2024-33-506"
"76643","water",0,"2024-33-507"
"76644","water",0,"2024-33-508"
"76645","water",0,"2024-33-509"
"76646","water",0,"2024-33-510"
"76647","water",0,"2024-33-511"
"76648","water",0,"2024-33-601"
"76649","water",0,"2024-33-602"
"76650","water",0,"2024-33-603"
"76651","water",0,"2024-33-604"
"76652","water",0,"2024-33-605"
"76653","water",0,"2024-33-606"
"76654","water",0,"2024-33-607"
"76655","water",0,"2024-33-608"
"76656","water",0,"2024-33-609"
"76657","water",0,"2024-33-610"
"76658","water",0,"2024-33-611"
"76659","water",0,"2024-33-701"
"76660","water",0,"2024-33-702"
"76661","water",0,"2024-33-703"
"76662","water",0,"2024-33-704"
"76663","water",0,"2024-33-705"
"76664","water",0,"2024-33-706"
"76665","dengue_spread",0,"2024-34-101"
"76666","dengue_spread",0,"2024-34-102"
"76667","dengue_spread",0,"2024-34-103"
"76668","dengue_spread",0,"2024-34-104"
"76669","dengue_spread",0,"2024-34-105"
"76670","dengue_spread",0,"2024-34-106"
"76671","dengue_spread",0,"2024-34-107"
"76672","dengue_spread",0,"2024-34-108"
"76673","dengue_spread",0,"2024-34-109"
"76674","dengue_spread",0,"2024-34-110"
"76675","dengue_spread",0,"2024-34-111"
"76676","dengue_spread",0,"2024-34-112"
"76677","dengue_spread",0,"2024-34-113"
"76678","dengue_spread",0,"2024-34-114"
"76679","dengue_spread",0,"2024-34-115"
"76680","dengue_spread",0,"2024-34-116"
"76681","dengue_spread",0,"2024-34-117"
"76682","dengue_spread",0,"2024-34-118"
"76683","dengue_spread",0,"2024-34-119"
"76684","dengue_spread",0,"2024-34-120"
"76685","dengue_spread",0,"2024-34-201"
"76686","dengue_spread",0,"2024-34-202"
"76687","dengue_spread",0,"2024-34-203"
"76688","dengue_spread",0,"2024-34-204"
"76689","dengue_spread",0,"2024-34-205"
"76690","dengue_spread",0,"2024-34-206"
"76691","dengue_spread",0,"2024-34-207"
"76692","dengue_spread",0,"2024-34-208"
"76693","dengue_spread",0,"2024-34-209"
"76694","dengue_spread",0,"2024-34-210"
"76695","dengue_spread",0,"2024-34-211"
"76696","dengue_spread",0,"2024-34-212"
"76697","dengue_spread",0,"2024-34-213"
"76698","dengue_spread",0,"2024-34-214"
"76699","dengue_spread",0,"2024-34-215"
"76700","dengue_spread",0,"2024-34-216"
"76701","dengue_spread",0,"2024-34-301"
"76702","dengue_spread",0,"2024-34-302"
"76703","dengue_spread",0,"2024-34-303"
"76704","dengue_spread",0,"2024-34-304"
"76705","dengue_spread",0,"2024-34-305"
"76706","dengue_spread",0,"2024-34-306"
"76707","dengue_spread",0,"2024-34-307"
"76708","dengue_spread",0,"2024-34-308"
"76709","dengue_spread",0,"2024-34-401"
"76710","dengue_spread",0,"2024-34-402"
"76711","dengue_spread",0,"2024-34-403"
"76712","dengue_spread",0,"2024-34-404"
"76713","dengue_spread",0,"2024-34-405"
"76714","dengue_spread",0,"2024-34-406"
"76715","dengue_spread",0,"2024-34-407"
"76716","dengue_spread",0,"2024-34-408"
"76717","dengue_spread",0,"2024-34-409"
"76718","dengue_spread",0,"2024-34-410"
"76719","dengue_spread",55.8,"2024-34-501"
"76720","dengue_spread",55.8,"2024-34-502"
"76721","dengue_spread",55.8,"2024-34-503"
"76722","dengue_spread",55.8,"2024-34-504"
"76723","dengue_spread",55.8,"2024-34-505"
"76724","dengue_spread",55.8,"2024-34-506"
"76725","dengue_spread",55.8,"2024-34-507"
"76726","dengue_spread",55.8,"2024-34-508"
"76727","dengue_spread",55.8,"2024-34-509"
"76728","dengue_spread",55.8,"2024-34-510"
"76729","dengue_spread",55.8,"2024-34-511"
"76730","dengue_spread",0,"2024-34-601"
"76731","dengue_spread",0,"2024-34-602"
"76732","dengue_spread",0,"2024-34-603"
"76733","dengue_spread",0,"2024-34-604"
"76734","dengue_spread",0,"2024-34-605"
"76735","dengue_spread",0,"2024-34-606"
"76736","dengue_spread",0,"2024-34-607"
"76737","dengue_spread",0,"2024-34-608"
"76738","dengue_spread",0,"2024-34-609"
"76739","dengue_spread",0,"2024-34-610"
"76740","dengue_spread",0,"2024-34-611"
"76741","dengue_spread",0,"2024-34-701"
"76742","dengue_spread",0,"2024-34-702"
"76743","dengue_spread",0,"2024-34-703"
"76744","dengue_spread",0,"2024-34-704"
"76745","dengue_spread",0,"2024-34-705"
"76746","dengue_spread",0,"2024-34-706"
"76747","employment",72,"2024-34-101"
"76748","employment",72,"2024-34-102"
"76749","employment",72,"2024-34-103"
"76750","employment",72,"2024-34-104"
"76751","employment",72,"2024-34-105"
"76752","employment",72,"2024-34-106"
"76753","employment",72,"2024-34-107"
"76754","employment",72,"2024-34-108"
"76755","employment",72,"2024-34-109"
"76756","employment",72,"2024-34-110"
"76757","employment",72,"2024-34-111"
"76758","employment",72,"2024-34-112"
"76759","employment",72,"2024-34-113"
"76760","employment",72,"2024-34-114"
"76761","employment",72,"2024-34-115"
"76762","employment",72,"2024-34-116"
"76763","employment",72,"2024-34-117"
"76764","employment",72,"2024-34-118"
"76765","employment",72,"2024-34-119"
"76766","employment",72,"2024-34-120"
"76767","employment",64,"2024-34-201"
"76768","employment",64,"2024-34-202"
"76769","employment",64,"2024-34-203"
"76770","employment",64,"2024-34-204"
"76771","employment",64,"2024-34-205"
"76772","employment",64,"2024-34-206"
"76773","employment",64,"2024-34-207"
"76774","employment",64,"2024-34-208"
"76775","employment",64,"2024-34-209"
"76776","employment",64,"2024-34-210"
"76777","employment",64,"2024-34-211"
"76778","employment",64,"2024-34-212"
"76779","employment",64,"2024-34-213"
"76780","employment",64,"2024-34-214"
"76781","employment",64,"2024-34-215"
"76782","employment",64,"2024-34-216"
"76783","employment",0,"2024-34-301"
"76784","employment",0,"2024-34-302"
"76785","employment",0,"2024-34-303"
"76786","employment",0,"2024-34-304"
"76787","employment",0,"2024-34-305"
"76788","employment",0,"2024-34-306"
"76789","employment",0,"2024-34-307"
"76790","employment",0,"2024-34-308"
"76791","employment",62,"2024-34-401"
"76792","employment",62,"2024-34-402"
"76793","employment",62,"2024-34-403"
"76794","employment",62,"2024-34-404"
"76795","employment",62,"2024-34-405"
"76796","employment",62,"2024-34-406"
"76797","employment",62,"2024-34-407"
"76798","employment",62,"2024-34-408"
"76799","employment",62,"2024-34-409"
"76800","employment",62,"2024-34-410"
"76801","employment",0,"2024-34-501"
"76802","employment",0,"2024-34-502"
"76803","employment",0,"2024-34-503"
"76804","employment",0,"2024-34-504"
"76805","employment",0,"2024-34-505"
"76806","employment",0,"2024-34-506"
"76807","employment",0,"2024-34-507"
"76808","employment",0,"2024-34-508"
"76809","employment",0,"2024-34-509"
"76810","employment",0,"2024-34-510"
"76811","employment",0,"2024-34-511"
"76812","employment",0,"2024-34-601"
"76813","employment",0,"2024-34-602"
"76814","employment",0,"2024-34-603"
"76815","employment",0,"2024-34-604"
"76816","employment",0,"2024-34-605"
"76817","employment",0,"2024-34-606"
"76818","employment",0,"2024-34-607"
"76819","employment",0,"2024-34-608"
"76820","employment",0,"2024-34-609"
"76821","employment",0,"2024-34-610"
"76822","employment",0,"2024-34-611"
"76823","employment",59.8,"2024-34-701"
"76824","employment",59.8,"2024-34-702"
"76825","employment",59.8,"2024-34-703"
"76826","employment",59.8,"2024-34-704"
"76827","employment",59.8,"2024-34-705"
"76828","employment",59.8,"2024-34-706"
"76829","mobility_finance",0,"2024-34-101"
"76830","mobility_finance",0,"2024-34-102"
"76831","mobility_finance",0,"2024-34-103"
"76832","mobility_finance",0,"2024-34-104"
"76833","mobility_finance",0,"2024-34-105"
"76834","mobility_finance",0,"2024-34-106"
"76835","mobility_finance",0,"2024-34-107"
"76836","mobility_finance",0,"2024-34-108"
"76837","mobility_finance",0,"2024-34-109"
"76838","mobility_finance",0,"2024-34-110"
"76839","mobility_finance",0,"2024-34-111"
"76840","mobility_finance",0,"2024-34-112"
"76841","mobility_finance",0,"2024-34-113"
"76842","mobility_finance",0,"2024-34-114"
"76843","mobility_finance",0,"2024-34-115"
"76844","mobility_finance",0,"2024-34-116"
"76845","mobility_finance",0,"2024-34-117"
"76846","mobility_finance",0,"2024-34-118"
"76847","mobility_finance",0,"2024-34-119"
"76848","mobility_finance",0,"2024-34-120"
"76849","mobility_finance",0,"2024-34-201"
"76850","mobility_finance",0,"2024-34-202"
"76851","mobility_finance",0,"2024-34-203"
"76852","mobility_finance",0,"2024-34-204"
"76853","mobility_finance",0,"2024-34-205"
"76854","mobility_finance",0,"2024-34-206"
"76855","mobility_finance",0,"2024-34-207"
"76856","mobility_finance",0,"2024-34-208"
"76857","mobility_finance",0,"2024-34-209"
"76858","mobility_finance",0,"2024-34-210"
"76859","mobility_finance",0,"2024-34-211"
"76860","mobility_finance",0,"2024-34-212"
"76861","mobility_finance",0,"2024-34-213"
"76862","mobility_finance",0,"2024-34-214"
"76863","mobility_finance",0,"2024-34-215"
"76864","mobility_finance",0,"2024-34-216"
"76865","mobility_finance",0,"2024-34-301"
"76866","mobility_finance",0,"2024-34-302"
"76867","mobility_finance",0,"2024-34-303"
"76868","mobility_finance",0,"2024-34-304"
"76869","mobility_finance",0,"2024-34-305"
"76870","mobility_finance",0,"2024-34-306"
"76871","mobility_finance",0,"2024-34-307"
"76872","mobility_finance",0,"2024-34-308"
"76873","mobility_finance",0,"2024-34-401"
"76874","mobility_finance",0,"2024-34-402"
"76875","mobility_finance",0,"2024-34-403"
"76876","mobility_finance",0,"2024-34-404"
"76877","mobility_finance",0,"2024-34-405"
"76878","mobility_finance",0,"2024-34-406"
"76879","mobility_finance",0,"2024-34-407"
"76880","mobility_finance",0,"2024-34-408"
"76881","mobility_finance",0,"2024-34-409"
"76882","mobility_finance",0,"2024-34-410"
"76883","mobility_finance",0,"2024-34-501"
"76884","mobility_finance",0,"2024-34-502"
"76885","mobility_finance",0,"2024-34-503"
"76886","mobility_finance",0,"2024-34-504"
"76887","mobility_finance",0,"2024-34-505"
"76888","mobility_finance",0,"2024-34-506"
"76889","mobility_finance",0,"2024-34-507"
"76890","mobility_finance",0,"2024-34-508"
"76891","mobility_finance",0,"2024-34-509"
"76892","mobility_finance",0,"2024-34-510"
"76893","mobility_finance",0,"2024-34-511"
"76894","mobility_finance",0,"2024-34-601"
"76895","mobility_finance",0,"2024-34-602"
"76896","mobility_finance",0,"2024-34-603"
"76897","mobility_finance",0,"2024-34-604"
"76898","mobility_finance",0,"2024-34-605"
"76899","mobility_finance",0,"2024-34-606"
"76900","mobility_finance",0,"2024-34-607"
"76901","mobility_finance",0,"2024-34-608"
"76902","mobility_finance",0,"2024-34-609"
"76903","mobility_finance",0,"2024-34-610"
"76904","mobility_finance",0,"2024-34-611"
"76905","mobility_finance",0,"2024-34-701"
"76906","mobility_finance",0,"2024-34-702"
"76907","mobility_finance",0,"2024-34-703"
"76908","mobility_finance",0,"2024-34-704"
"76909","mobility_finance",0,"2024-34-705"
"76910","mobility_finance",0,"2024-34-706"
"76911","water",0,"2024-34-101"
"76912","water",0,"2024-34-102"
"76913","water",0,"2024-34-103"
"76914","water",0,"2024-34-104"
"76915","water",0,"2024-34-105"
"76916","water",0,"2024-34-106"
"76917","water",0,"2024-34-107"
"76918","water",0,"2024-34-108"
"76919","water",0,"2024-34-109"
"76920","water",0,"2024-34-110"
"76921","water",0,"2024-34-111"
"76922","water",0,"2024-34-112"
"76923","water",0,"2024-34-113"
"76924","water",0,"2024-34-114"
"76925","water",0,"2024-34-115"
"76926","water",0,"2024-34-116"
"76927","water",0,"2024-34-117"
"76928","water",0,"2024-34-118"
"76929","water",0,"2024-34-119"
"76930","water",0,"2024-34-120"
"76931","water",0,"2024-34-201"
"76932","water",0,"2024-34-202"
"76933","water",0,"2024-34-203"
"76934","water",0,"2024-34-204"
"76935","water",0,"2024-34-205"
"76936","water",0,"2024-34-206"
"76937","water",0,"2024-34-207"
"76938","water",0,"2024-34-208"
"76939","water",0,"2024-34-209"
"76940","water",0,"2024-34-210"
"76941","water",0,"2024-34-211"
"76942","water",0,"2024-34-212"
"76943","water",0,"2024-34-213"
"76944","water",0,"2024-34-214"
"76945","water",0,"2024-34-215"
"76946","water",0,"2024-34-216"
"76947","water",0,"2024-34-301"
"76948","water",0,"2024-34-302"
"76949","water",0,"2024-34-303"
"76950","water",0,"2024-34-304"
"76951","water",0,"2024-34-305"
"76952","water",0,"2024-34-306"
"76953","water",0,"2024-34-307"
"76954","water",0,"2024-34-308"
"76955","water",0,"2024-34-401"
"76956","water",0,"2024-34-402"
"76957","water",0,"2024-34-403"
"76958","water",0,"2024-34-404"
"76959","water",0,"2024-34-405"
"76960","water",0,"2024-34-406"
"76961","water",0,"2024-34-407"
"76962","water",0,"2024-34-408"
"76963","water",0,"2024-34-409"
"76964","water",0,"2024-34-410"
"76965","water",0,"2024-34-501"
"76966","water",0,"2024-34-502"
"76967","water",0,"2024-34-503"
"76968","water",0,"2024-34-504"
"76969","water",0,"2024-34-505"
"76970","water",0,"2024-34-506"
"76971","water",0,"2024-34-507"
"76972","water",0,"2024-34-508"
"76973","water",0,"2024-34-509"
"76974","water",0,"2024-34-510"
"76975","water",0,"2024-34-511"
"76976","water",0,"2024-34-601"
"76977","water",0,"2024-34-602"
"76978","water",0,"2024-34-603"
"76979","water",0,"2024-34-604"
"76980","water",0,"2024-34-605"
"76981","water",0,"2024-34-606"
"76982","water",0,"2024-34-607"
"76983","water",0,"2024-34-608"
"76984","water",0,"2024-34-609"
"76985","water",0,"2024-34-610"
"76986","water",0,"2024-34-611"
"76987","water",0,"2024-34-701"
"76988","water",0,"2024-34-702"
"76989","water",0,"2024-34-703"
"76990","water",0,"2024-34-704"
"76991","water",0,"2024-34-705"
"76992","water",0,"2024-34-706"
"76993","dengue_spread",0,"2024-35-101"
"76994","dengue_spread",0,"2024-35-102"
"76995","dengue_spread",0,"2024-35-103"
"76996","dengue_spread",0,"2024-35-104"
"76997","dengue_spread",0,"2024-35-105"
"76998","dengue_spread",0,"2024-35-106"
"76999","dengue_spread",0,"2024-35-107"
"77000","dengue_spread",0,"2024-35-108"
"77001","dengue_spread",0,"2024-35-109"
"77002","dengue_spread",0,"2024-35-110"
"77003","dengue_spread",0,"2024-35-111"
"77004","dengue_spread",0,"2024-35-112"
"77005","dengue_spread",0,"2024-35-113"
"77006","dengue_spread",0,"2024-35-114"
"77007","dengue_spread",0,"2024-35-115"
"77008","dengue_spread",0,"2024-35-116"
"77009","dengue_spread",0,"2024-35-117"
"77010","dengue_spread",0,"2024-35-118"
"77011","dengue_spread",0,"2024-35-119"
"77012","dengue_spread",0,"2024-35-120"
"77013","dengue_spread",0,"2024-35-201"
"77014","dengue_spread",0,"2024-35-202"
"77015","dengue_spread",0,"2024-35-203"
"77016","dengue_spread",0,"2024-35-204"
"77017","dengue_spread",0,"2024-35-205"
"77018","dengue_spread",0,"2024-35-206"
"77019","dengue_spread",0,"2024-35-207"
"77020","dengue_spread",0,"2024-35-208"
"77021","dengue_spread",0,"2024-35-209"
"77022","dengue_spread",0,"2024-35-210"
"77023","dengue_spread",0,"2024-35-211"
"77024","dengue_spread",0,"2024-35-212"
"77025","dengue_spread",0,"2024-35-213"
"77026","dengue_spread",0,"2024-35-214"
"77027","dengue_spread",0,"2024-35-215"
"77028","dengue_spread",0,"2024-35-216"
"77029","dengue_spread",0,"2024-35-301"
"77030","dengue_spread",0,"2024-35-302"
"77031","dengue_spread",0,"2024-35-303"
"77032","dengue_spread",0,"2024-35-304"
"77033","dengue_spread",0,"2024-35-305"
"77034","dengue_spread",0,"2024-35-306"
"77035","dengue_spread",0,"2024-35-307"
"77036","dengue_spread",0,"2024-35-308"
"77037","dengue_spread",0,"2024-35-401"
"77038","dengue_spread",0,"2024-35-402"
"77039","dengue_spread",0,"2024-35-403"
"77040","dengue_spread",0,"2024-35-404"
"77041","dengue_spread",0,"2024-35-405"
"77042","dengue_spread",0,"2024-35-406"
"77043","dengue_spread",0,"2024-35-407"
"77044","dengue_spread",0,"2024-35-408"
"77045","dengue_spread",0,"2024-35-409"
"77046","dengue_spread",0,"2024-35-410"
"77047","dengue_spread",0,"2024-35-501"
"77048","dengue_spread",0,"2024-35-502"
"77049","dengue_spread",0,"2024-35-503"
"77050","dengue_spread",0,"2024-35-504"
"77051","dengue_spread",0,"2024-35-505"
"77052","dengue_spread",0,"2024-35-506"
"77053","dengue_spread",0,"2024-35-507"
"77054","dengue_spread",0,"2024-35-508"
"77055","dengue_spread",0,"2024-35-509"
"77056","dengue_spread",0,"2024-35-510"
"77057","dengue_spread",0,"2024-35-511"
"77058","dengue_spread",0,"2024-35-601"
"77059","dengue_spread",0,"2024-35-602"
"77060","dengue_spread",0,"2024-35-603"
"77061","dengue_spread",0,"2024-35-604"
"77062","dengue_spread",0,"2024-35-605"
"77063","dengue_spread",0,"2024-35-606"
"77064","dengue_spread",0,"2024-35-607"
"77065","dengue_spread",0,"2024-35-608"
"77066","dengue_spread",0,"2024-35-609"
"77067","dengue_spread",0,"2024-35-610"
"77068","dengue_spread",0,"2024-35-611"
"77069","dengue_spread",0,"2024-35-701"
"77070","dengue_spread",0,"2024-35-702"
"77071","dengue_spread",0,"2024-35-703"
"77072","dengue_spread",0,"2024-35-704"
"77073","dengue_spread",0,"2024-35-705"
"77074","dengue_spread",0,"2024-35-706"
"77075","employment",38.4,"2024-35-101"
"77076","employment",38.4,"2024-35-102"
"77077","employment",38.4,"2024-35-103"
"77078","employment",38.4,"2024-35-104"
"77079","employment",38.4,"2024-35-105"
"77080","employment",38.4,"2024-35-106"
"77081","employment",38.4,"2024-35-107"
"77082","employment",38.4,"2024-35-108"
"77083","employment",38.4,"2024-35-109"
"77084","employment",38.4,"2024-35-110"
"77085","employment",38.4,"2024-35-111"
"77086","employment",38.4,"2024-35-112"
"77087","employment",38.4,"2024-35-113"
"77088","employment",38.4,"2024-35-114"
"77089","employment",38.4,"2024-35-115"
"77090","employment",38.4,"2024-35-116"
"77091","employment",38.4,"2024-35-117"
"77092","employment",38.4,"2024-35-118"
"77093","employment",38.4,"2024-35-119"
"77094","employment",38.4,"2024-35-120"
"77095","employment",0,"2024-35-201"
"77096","employment",0,"2024-35-202"
"77097","employment",0,"2024-35-203"
"77098","employment",0,"2024-35-204"
"77099","employment",0,"2024-35-205"
"77100","employment",0,"2024-35-206"
"77101","employment",0,"2024-35-207"
"77102","employment",0,"2024-35-208"
"77103","employment",0,"2024-35-209"
"77104","employment",0,"2024-35-210"
"77105","employment",0,"2024-35-211"
"77106","employment",0,"2024-35-212"
"77107","employment",0,"2024-35-213"
"77108","employment",0,"2024-35-214"
"77109","employment",0,"2024-35-215"
"77110","employment",0,"2024-35-216"
"77111","employment",0,"2024-35-301"
"77112","employment",0,"2024-35-302"
"77113","employment",0,"2024-35-303"
"77114","employment",0,"2024-35-304"
"77115","employment",0,"2024-35-305"
"77116","employment",0,"2024-35-306"
"77117","employment",0,"2024-35-307"
"77118","employment",0,"2024-35-308"
"77119","employment",34.2,"2024-35-401"
"77120","employment",34.2,"2024-35-402"
"77121","employment",34.2,"2024-35-403"
"77122","employment",34.2,"2024-35-404"
"77123","employment",34.2,"2024-35-405"
"77124","employment",34.2,"2024-35-406"
"77125","employment",34.2,"2024-35-407"
"77126","employment",34.2,"2024-35-408"
"77127","employment",34.2,"2024-35-409"
"77128","employment",34.2,"2024-35-410"
"77129","employment",0,"2024-35-501"
"77130","employment",0,"2024-35-502"
"77131","employment",0,"2024-35-503"
"77132","employment",0,"2024-35-504"
"77133","employment",0,"2024-35-505"
"77134","employment",0,"2024-35-506"
"77135","employment",0,"2024-35-507"
"77136","employment",0,"2024-35-508"
"77137","employment",0,"2024-35-509"
"77138","employment",0,"2024-35-510"
"77139","employment",0,"2024-35-511"
"77140","employment",0,"2024-35-601"
"77141","employment",0,"2024-35-602"
"77142","employment",0,"2024-35-603"
"77143","employment",0,"2024-35-604"
"77144","employment",0,"2024-35-605"
"77145","employment",0,"2024-35-606"
"77146","employment",0,"2024-35-607"
"77147","employment",0,"2024-35-608"
"77148","employment",0,"2024-35-609"
"77149","employment",0,"2024-35-610"
"77150","employment",0,"2024-35-611"
"77151","employment",0,"2024-35-701"
"77152","employment",0,"2024-35-702"
"77153","employment",0,"2024-35-703"
"77154","employment",0,"2024-35-704"
"77155","employment",0,"2024-35-705"
"77156","employment",0,"2024-35-706"
"77157","mobility_finance",0,"2024-35-101"
"77158","mobility_finance",0,"2024-35-102"
"77159","mobility_finance",0,"2024-35-103"
"77160","mobility_finance",0,"2024-35-104"
"77161","mobility_finance",0,"2024-35-105"
"77162","mobility_finance",0,"2024-35-106"
"77163","mobility_finance",0,"2024-35-107"
"77164","mobility_finance",0,"2024-35-108"
"77165","mobility_finance",0,"2024-35-109"
"77166","mobility_finance",0,"2024-35-110"
"77167","mobility_finance",0,"2024-35-111"
"77168","mobility_finance",0,"2024-35-112"
"77169","mobility_finance",0,"2024-35-113"
"77170","mobility_finance",0,"2024-35-114"
"77171","mobility_finance",0,"2024-35-115"
"77172","mobility_finance",0,"2024-35-116"
"77173","mobility_finance",0,"2024-35-117"
"77174","mobility_finance",0,"2024-35-118"
"77175","mobility_finance",0,"2024-35-119"
"77176","mobility_finance",0,"2024-35-120"
"77177","mobility_finance",96,"2024-35-201"
"77178","mobility_finance",96,"2024-35-202"
"77179","mobility_finance",96,"2024-35-203"
"77180","mobility_finance",96,"2024-35-204"
"77181","mobility_finance",96,"2024-35-205"
"77182","mobility_finance",96,"2024-35-206"
"77183","mobility_finance",96,"2024-35-207"
"77184","mobility_finance",96,"2024-35-208"
"77185","mobility_finance",96,"2024-35-209"
"77186","mobility_finance",96,"2024-35-210"
"77187","mobility_finance",96,"2024-35-211"
"77188","mobility_finance",96,"2024-35-212"
"77189","mobility_finance",96,"2024-35-213"
"77190","mobility_finance",96,"2024-35-214"
"77191","mobility_finance",96,"2024-35-215"
"77192","mobility_finance",96,"2024-35-216"
"77193","mobility_finance",0,"2024-35-301"
"77194","mobility_finance",0,"2024-35-302"
"77195","mobility_finance",0,"2024-35-303"
"77196","mobility_finance",0,"2024-35-304"
"77197","mobility_finance",0,"2024-35-305"
"77198","mobility_finance",0,"2024-35-306"
"77199","mobility_finance",0,"2024-35-307"
"77200","mobility_finance",0,"2024-35-308"
"77201","mobility_finance",0,"2024-35-401"
"77202","mobility_finance",0,"2024-35-402"
"77203","mobility_finance",0,"2024-35-403"
"77204","mobility_finance",0,"2024-35-404"
"77205","mobility_finance",0,"2024-35-405"
"77206","mobility_finance",0,"2024-35-406"
"77207","mobility_finance",0,"2024-35-407"
"77208","mobility_finance",0,"2024-35-408"
"77209","mobility_finance",0,"2024-35-409"
"77210","mobility_finance",0,"2024-35-410"
"77211","mobility_finance",0,"2024-35-501"
"77212","mobility_finance",0,"2024-35-502"
"77213","mobility_finance",0,"2024-35-503"
"77214","mobility_finance",0,"2024-35-504"
"77215","mobility_finance",0,"2024-35-505"
"77216","mobility_finance",0,"2024-35-506"
"77217","mobility_finance",0,"2024-35-507"
"77218","mobility_finance",0,"2024-35-508"
"77219","mobility_finance",0,"2024-35-509"
"77220","mobility_finance",0,"2024-35-510"
"77221","mobility_finance",0,"2024-35-511"
"77222","mobility_finance",0,"2024-35-601"
"77223","mobility_finance",0,"2024-35-602"
"77224","mobility_finance",0,"2024-35-603"
"77225","mobility_finance",0,"2024-35-604"
"77226","mobility_finance",0,"2024-35-605"
"77227","mobility_finance",0,"2024-35-606"
"77228","mobility_finance",0,"2024-35-607"
"77229","mobility_finance",0,"2024-35-608"
"77230","mobility_finance",0,"2024-35-609"
"77231","mobility_finance",0,"2024-35-610"
"77232","mobility_finance",0,"2024-35-611"
"77233","mobility_finance",0,"2024-35-701"
"77234","mobility_finance",0,"2024-35-702"
"77235","mobility_finance",0,"2024-35-703"
"77236","mobility_finance",0,"2024-35-704"
"77237","mobility_finance",0,"2024-35-705"
"77238","mobility_finance",0,"2024-35-706"
"77239","water",0,"2024-35-101"
"77240","water",0,"2024-35-102"
"77241","water",0,"2024-35-103"
"77242","water",0,"2024-35-104"
"77243","water",0,"2024-35-105"
"77244","water",0,"2024-35-106"
"77245","water",0,"2024-35-107"
"77246","water",0,"2024-35-108"
"77247","water",0,"2024-35-109"
"77248","water",0,"2024-35-110"
"77249","water",0,"2024-35-111"
"77250","water",0,"2024-35-112"
"77251","water",0,"2024-35-113"
"77252","water",0,"2024-35-114"
"77253","water",0,"2024-35-115"
"77254","water",0,"2024-35-116"
"77255","water",0,"2024-35-117"
"77256","water",0,"2024-35-118"
"77257","water",0,"2024-35-119"
"77258","water",0,"2024-35-120"
"77259","water",0,"2024-35-201"
"77260","water",0,"2024-35-202"
"77261","water",0,"2024-35-203"
"77262","water",0,"2024-35-204"
"77263","water",0,"2024-35-205"
"77264","water",0,"2024-35-206"
"77265","water",0,"2024-35-207"
"77266","water",0,"2024-35-208"
"77267","water",0,"2024-35-209"
"77268","water",0,"2024-35-210"
"77269","water",0,"2024-35-211"
"77270","water",0,"2024-35-212"
"77271","water",0,"2024-35-213"
"77272","water",0,"2024-35-214"
"77273","water",0,"2024-35-215"
"77274","water",0,"2024-35-216"
"77275","water",0,"2024-35-301"
"77276","water",0,"2024-35-302"
"77277","water",0,"2024-35-303"
"77278","water",0,"2024-35-304"
"77279","water",0,"2024-35-305"
"77280","water",0,"2024-35-306"
"77281","water",0,"2024-35-307"
"77282","water",0,"2024-35-308"
"77283","water",0,"2024-35-401"
"77284","water",0,"2024-35-402"
"77285","water",0,"2024-35-403"
"77286","water",0,"2024-35-404"
"77287","water",0,"2024-35-405"
"77288","water",0,"2024-35-406"
"77289","water",0,"2024-35-407"
"77290","water",0,"2024-35-408"
