"","week","pob"
"20625","2024-7-410",94121.1164371585
"20626","2024-7-501",80473.37684153
"20627","2024-7-502",58532.4533469945
"20628","2024-7-503",72137.7080218579
"20629","2024-7-504",25304.367215847
"20630","2024-7-505",48995.4260327869
"20631","2024-7-506",32494.3016256831
"20632","2024-7-507",20050.6976448087
"20633","2024-7-508",24793.3065983607
"20634","2024-7-509",11470.0143442623
"20635","2024-7-510",27635.1664153005
"20636","2024-7-511",7141.3783715847
"20637","2024-7-601",142795.498603825
"20638","2024-7-602",35032.1284043716
"20639","2024-7-603",54538.5723825137
"20640","2024-7-604",14868.1003114754
"20641","2024-7-605",29500.2759426229
"20642","2024-7-606",34588.4610874317
"20643","2024-7-607",32022.3024234973
"20644","2024-7-608",35817.669215847
"20645","2024-7-609",22145.028420765
"20646","2024-7-610",53067.363273224
"20647","2024-7-611",28089.0841338798
"20648","2024-7-612",4820.56762295082
"20649","2024-7-613",13675.4639508197
"20650","2024-7-701",92411.9668360656
"20651","2024-7-702",154644.406065574
"20652","2024-7-703",57032.3466830601
"20653","2024-7-704",45405.2144153006
"20654","2024-7-705",45213.3009289617
"20655","2024-7-706",58028.7607513661
"20656","2024-8-  0",5154894.12495082
"20657","2024-8-101",351942.341180328
"20658","2024-8-102",70791.346704918
"20659","2024-8-103",243809.301786885
"20660","2024-8-104",39011.3526065574
"20661","2024-8-105",17979.9899672131
"20662","2024-8-106",62620.8898032787
"20663","2024-8-107",28701.045557377
"20664","2024-8-108",139526.059688525
"20665","2024-8-109",61539.921442623
"20666","2024-8-110",96437.519295082
"20667","2024-8-111",71555.8472622951
"20668","2024-8-112",21937.7377213115
"20669","2024-8-113",85020.0670327869
"20670","2024-8-114",61551.3514262295
"20671","2024-8-115",61203.8275245902
"20672","2024-8-116",7334.16386885246
"20673","2024-8-117",7795.84975409836
"20674","2024-8-118",79160.4508688525
"20675","2024-8-119",134045.712868852
"20676","2024-8-120",13421.9989672131
"20677","2024-8-201",324679.778819672
"20678","2024-8-202",91733.604
"20679","2024-8-203",80245.6637868852
"20680","2024-8-204",7493.00290163934
"20681","2024-8-205",30326.5723114754
"20682","2024-8-206",50003.0766557377
"20683","2024-8-207",42349.7026229508
"20684","2024-8-208",35224.8416393443
"20685","2024-8-209",24916.1861147541
"20686","2024-8-210",209311.23547541
"20687","2024-8-211",14750.3171967213
"20688","2024-8-212",22695.6884590164
"20689","2024-8-213",56453.7088688525
"20690","2024-8-214",36638.5590327869
"20691","2024-8-215",19821.9504098361
"20692","2024-8-216",17696.6503442623
"20693","2024-8-301",162772.713688525
"20694","2024-8-302",61350.1042131148
"20695","2024-8-303",113682.297016393
"20696","2024-8-304",15824.1276885246
"20697","2024-8-305",69054.7247540984
"20698","2024-8-306",15172.2901311475
"20699","2024-8-307",48715.1023442623
"20700","2024-8-308",45138.2410983607
"20701","2024-8-401",145441.224819672
"20702","2024-8-402",48315.2606229508
"20703","2024-8-403",49732.9477213115
"20704","2024-8-404",44644.279852459
"20705","2024-8-405",56223.710557377
"20706","2024-8-406",23329.3206721312
"20707","2024-8-407",26359.6371311475
"20708","2024-8-408",21955.1051639344
"20709","2024-8-409",30394.3825081967
"20710","2024-8-410",94154.4420983607
"20711","2024-8-501",80490.9486393442
"20712","2024-8-502",58538.5770655738
"20713","2024-8-503",72153.774704918
"20714","2024-8-504",25308.9058360656
"20715","2024-8-505",49007.818557377
"20716","2024-8-506",32497.8638032787
"20717","2024-8-507",20051.433295082
"20718","2024-8-508",24794.3956721311
"20719","2024-8-509",11469.963852459
"20720","2024-8-510",27641.3233934426
"20721","2024-8-511",7141.75698360656
"20722","2024-8-601",142818.547098361
"20723","2024-8-602",35038.9285409836
"20724","2024-8-603",54546.5678360656
"20725","2024-8-604",14869.482295082
"20726","2024-8-605",29499.9845245902
"20727","2024-8-606",34594.7048196721
"20728","2024-8-607",32022.0690327869
"20729","2024-8-608",35814.7388360656
"20730","2024-8-609",22150.5488196721
"20731","2024-8-610",53071.8643114754
"20732","2024-8-611",28100.091442623
"20733","2024-8-612",4820.92359016393
"20734","2024-8-613",13680.1921639344
"20735","2024-8-701",92407.5582131148
"20736","2024-8-702",154667.007114754
"20737","2024-8-703",57033.7362786885
"20738","2024-8-704",45415.5293934426
"20739","2024-8-705",45217.4114590164
"20740","2024-8-706",58040.2496065574
"20741","2024-9-  0",5155447.78128689
"20742","2024-9-101",351962.126948087
"20743","2024-9-102",70797.5690546448
"20744","2024-9-103",243829.529243169
"20745","2024-9-104",39014.5709617486
"20746","2024-9-105",17980.5558579235
"20747","2024-9-106",62624.6153142077
"20748","2024-9-107",28702.7094153005
"20749","2024-9-108",139536.183983607
"20750","2024-9-109",61548.8707513661
"20751","2024-9-110",96452.7484453552
"20752","2024-9-111",71562.9599699454
"20753","2024-9-112",21938.7024590164
"20754","2024-9-113",85025.8431420765
"20755","2024-9-114",61553.0971803279
"20756","2024-9-115",61203.3599398907
"20757","2024-9-116",7335.07643169399
"20758","2024-9-117",7795.99426775956
"20759","2024-9-118",79164.9847650273
"20760","2024-9-119",134039.585765027
"20761","2024-9-120",13423.2648579235
"20762","2024-9-201",324727.308551913
"20763","2024-9-202",91744.8623333333
"20764","2024-9-203",80255.6479098361
"20765","2024-9-204",7493.76257377049
"20766","2024-9-205",30329.9300163934
"20767","2024-9-206",50008.2776748634
"20768","2024-9-207",42355.3843661202
"20769","2024-9-208",35230.4831038251
"20770","2024-9-209",24920.5708306011
"20771","2024-9-210",209346.853560109
"20772","2024-9-211",14751.702852459
"20773","2024-9-212",22697.9358224044
"20774","2024-9-213",56461.5957650273
"20775","2024-9-214",36649.2129754098
"20776","2024-9-215",19824.488942623
"20777","2024-9-216",17701.3636584699
"20778","2024-9-301",162780.76481694
"20779","2024-9-302",61353.2509234973
"20780","2024-9-303",113692.283071038
"20781","2024-9-304",15823.3961502732
"20782","2024-9-305",69049.7662677596
"20783","2024-9-306",15172.746068306
"20784","2024-9-307",48717.1836584699
"20785","2024-9-308",45140.6255928962
"20786","2024-9-401",145458.555385246
"20787","2024-9-402",48323.0470327869
"20788","2024-9-403",49737.5466256831
"20789","2024-9-404",44651.2223606557
"20790","2024-9-405",56231.6487486339
"20791","2024-9-406",23331.700079235
"20792","2024-9-407",26361.9037349727
"20793","2024-9-408",21958.1358770492
"20794","2024-9-409",30395.4193688525
"20795","2024-9-410",94187.7677595628
"20796","2024-9-501",80508.5204371585
"20797","2024-9-502",58544.700784153
"20798","2024-9-503",72169.8413879781
"20799","2024-9-504",25313.4444562842
"20800","2024-9-505",49020.2110819672
"20801","2024-9-506",32501.4259808743
"20802","2024-9-507",20052.1689453552
"20803","2024-9-508",24795.4847459016
"20804","2024-9-509",11469.9133606557
"20805","2024-9-510",27647.4803715847
"20806","2024-9-511",7142.13559562842
"20807","2024-9-601",142841.595592896
"20808","2024-9-602",35045.7286775956
"20809","2024-9-603",54554.5632896175
"20810","2024-9-604",14870.8642786885
"20811","2024-9-605",29499.6931065574
"20812","2024-9-606",34600.9485519126
"20813","2024-9-607",32021.8356420765
"20814","2024-9-608",35811.8084562842
"20815","2024-9-609",22156.0692185792
"20816","2024-9-610",53076.3653497268
"20817","2024-9-611",28111.0987513661
"20818","2024-9-612",4821.27955737705
"20819","2024-9-613",13684.9203770492
"20820","2024-9-701",92403.1495901639
"20821","2024-9-702",154689.608163934
"20822","2024-9-703",57035.1258743169
"20823","2024-9-704",45425.8443715847
"20824","2024-9-705",45221.521989071
"20825","2024-9-706",58051.7384617486
"20826","2024-10-  0",5156001.43762295
"20827","2024-10-101",351981.912715847
"20828","2024-10-102",70803.7914043716
"20829","2024-10-103",243849.756699454
"20830","2024-10-104",39017.7893169399
"20831","2024-10-105",17981.1217486339
"20832","2024-10-106",62628.3408251366
"20833","2024-10-107",28704.373273224
"20834","2024-10-108",139546.308278689
"20835","2024-10-109",61557.8200601093
"20836","2024-10-110",96467.9775956284
"20837","2024-10-111",71570.0726775956
"20838","2024-10-112",21939.6671967213
"20839","2024-10-113",85031.6192513661
"20840","2024-10-114",61554.8429344262
"20841","2024-10-115",61202.8923551913
"20842","2024-10-116",7335.98899453552
"20843","2024-10-117",7796.13878142077
"20844","2024-10-118",79169.5186612022
"20845","2024-10-119",134033.458661202
"20846","2024-10-120",13424.5307486339
"20847","2024-10-201",324774.838284153
"20848","2024-10-202",91756.1206666667
"20849","2024-10-203",80265.6320327869
"20850","2024-10-204",7494.52224590164
"20851","2024-10-205",30333.2877213115
"20852","2024-10-206",50013.4786939891
"20853","2024-10-207",42361.0661092896
"20854","2024-10-208",35236.124568306
"20855","2024-10-209",24924.9555464481
"20856","2024-10-210",209382.471644809
"20857","2024-10-211",14753.0885081967
"20858","2024-10-212",22700.1831857923
"20859","2024-10-213",56469.4826612022
"20860","2024-10-214",36659.8669180328
"20861","2024-10-215",19827.0274754098
"20862","2024-10-216",17706.0769726776
"20863","2024-10-301",162788.815945355
"20864","2024-10-302",61356.3976338798
"20865","2024-10-303",113702.269125683
"20866","2024-10-304",15822.6646120219
"20867","2024-10-305",69044.8077814208
"20868","2024-10-306",15173.2020054645
"20869","2024-10-307",48719.2649726776
"20870","2024-10-308",45143.0100874317
"20871","2024-10-401",145475.88595082
"20872","2024-10-402",48330.8334426229
"20873","2024-10-403",49742.1455300546
"20874","2024-10-404",44658.1648688525
"20875","2024-10-405",56239.5869398907
"20876","2024-10-406",23334.0794863388
"20877","2024-10-407",26364.1703387978
"20878","2024-10-408",21961.1665901639
"20879","2024-10-409",30396.4562295082
"20880","2024-10-410",94221.093420765
"20881","2024-10-501",80526.0922349727
"20882","2024-10-502",58550.8245027322
"20883","2024-10-503",72185.9080710383
"20884","2024-10-504",25317.9830765027
"20885","2024-10-505",49032.6036065574
"20886","2024-10-506",32504.9881584699
"20887","2024-10-507",20052.9045956284
"20888","2024-10-508",24796.5738196721
"20889","2024-10-509",11469.8628688525
"20890","2024-10-510",27653.6373497268
"20891","2024-10-511",7142.51420765027
"20892","2024-10-601",142864.644087432
"20893","2024-10-602",35052.5288142077
"20894","2024-10-603",54562.5587431694
"20895","2024-10-604",14872.2462622951
"20896","2024-10-605",29499.4016885246
"20897","2024-10-606",34607.192284153
"20898","2024-10-607",32021.6022513661
"20899","2024-10-608",35808.8780765027
"20900","2024-10-609",22161.5896174863
"20901","2024-10-610",53080.8663879781
"20902","2024-10-611",28122.1060601093
"20903","2024-10-612",4821.63552459016
"20904","2024-10-613",13689.6485901639
"20905","2024-10-701",92398.7409672131
"20906","2024-10-702",154712.209213115
"20907","2024-10-703",57036.5154699454
"20908","2024-10-704",45436.1593497268
"20909","2024-10-705",45225.6325191257
"20910","2024-10-706",58063.2273169399
"20911","2024-11-  0",5156555.09395902
"20912","2024-11-101",352001.698483607
"20913","2024-11-102",70810.0137540984
"20914","2024-11-103",243869.984155738
"20915","2024-11-104",39021.0076721311
"20916","2024-11-105",17981.6876393443
"20917","2024-11-106",62632.0663360656
"20918","2024-11-107",28706.0371311475
"20919","2024-11-108",139556.43257377
"20920","2024-11-109",61566.7693688525
"20921","2024-11-110",96483.2067459016
"20922","2024-11-111",71577.1853852459
"20923","2024-11-112",21940.6319344262
"20924","2024-11-113",85037.3953606557
"20925","2024-11-114",61556.5886885246
"20926","2024-11-115",61202.4247704918
"20927","2024-11-116",7336.90155737705
"20928","2024-11-117",7796.28329508197
"20929","2024-11-118",79174.052557377
"20930","2024-11-119",134027.331557377
"20931","2024-11-120",13425.7966393443
"20932","2024-11-201",324822.368016393
"20933","2024-11-202",91767.379
"20934","2024-11-203",80275.6161557377
"20935","2024-11-204",7495.28191803279
"20936","2024-11-205",30336.6454262295
"20937","2024-11-206",50018.6797131148
"20938","2024-11-207",42366.747852459
"20939","2024-11-208",35241.7660327869
"20940","2024-11-209",24929.3402622951
"20941","2024-11-210",209418.089729508
"20942","2024-11-211",14754.4741639344
"20943","2024-11-212",22702.4305491803
"20944","2024-11-213",56477.3695573771
"20945","2024-11-214",36670.5208606557
"20946","2024-11-215",19829.5660081967
"20947","2024-11-216",17710.7902868852
"20948","2024-11-301",162796.86707377
"20949","2024-11-302",61359.5443442623
"20950","2024-11-303",113712.255180328
"20951","2024-11-304",15821.9330737705
"20952","2024-11-305",69039.849295082
"20953","2024-11-306",15173.657942623
"20954","2024-11-307",48721.3462868852
"20955","2024-11-308",45145.3945819672
"20956","2024-11-401",145493.216516393
"20957","2024-11-402",48338.619852459
"20958","2024-11-403",49746.7444344262
"20959","2024-11-404",44665.1073770492
"20960","2024-11-405",56247.5251311475
"20961","2024-11-406",23336.4588934426
"20962","2024-11-407",26366.436942623
"20963","2024-11-408",21964.1973032787
"20964","2024-11-409",30397.4930901639
"20965","2024-11-410",94254.4190819672
"20966","2024-11-501",80543.6640327869
"20967","2024-11-502",58556.9482213115
"20968","2024-11-503",72201.9747540984
"20969","2024-11-504",25322.5216967213
"20970","2024-11-505",49044.9961311475
"20971","2024-11-506",32508.5503360656
"20972","2024-11-507",20053.6402459016
"20973","2024-11-508",24797.6628934426
"20974","2024-11-509",11469.8123770492
"20975","2024-11-510",27659.7943278689
"20976","2024-11-511",7142.89281967213
"20977","2024-11-601",142887.692581967
"20978","2024-11-602",35059.3289508197
"20979","2024-11-603",54570.5541967213
"20980","2024-11-604",14873.6282459016
"20981","2024-11-605",29499.1102704918
"20982","2024-11-606",34613.4360163934
"20983","2024-11-607",32021.3688606557
"20984","2024-11-608",35805.9476967213
"20985","2024-11-609",22167.1100163934
"20986","2024-11-610",53085.3674262295
"20987","2024-11-611",28133.1133688525
"20988","2024-11-612",4821.99149180328
"20989","2024-11-613",13694.3768032787
"20990","2024-11-701",92394.3323442623
"20991","2024-11-702",154734.810262295
"20992","2024-11-703",57037.9050655738
"20993","2024-11-704",45446.4743278689
"20994","2024-11-705",45229.7430491803
"20995","2024-11-706",58074.7161721311
"20996","2024-12-  0",5157108.75029508
"20997","2024-12-101",352021.484251366
"20998","2024-12-102",70816.2361038251
"20999","2024-12-103",243890.211612022
"21000","2024-12-104",39024.2260273224
"21001","2024-12-105",17982.2535300546
"21002","2024-12-106",62635.7918469945
"21003","2024-12-107",28707.700989071
"21004","2024-12-108",139566.556868852
"21005","2024-12-109",61575.7186775956
"21006","2024-12-110",96498.4358961749
"21007","2024-12-111",71584.2980928962
"21008","2024-12-112",21941.5966721311
"21009","2024-12-113",85043.1714699453
"21010","2024-12-114",61558.334442623
"21011","2024-12-115",61201.9571857924
"21012","2024-12-116",7337.81412021858
"21013","2024-12-117",7796.42780874317
"21014","2024-12-118",79178.5864535519
"21015","2024-12-119",134021.204453552
"21016","2024-12-120",13427.0625300546
"21017","2024-12-201",324869.897748634
"21018","2024-12-202",91778.6373333333
"21019","2024-12-203",80285.6002786885
"21020","2024-12-204",7496.04159016393
"21021","2024-12-205",30340.0031311475
"21022","2024-12-206",50023.8807322404
"21023","2024-12-207",42372.4295956284
"21024","2024-12-208",35247.4074972678
"21025","2024-12-209",24933.7249781421
"21026","2024-12-210",209453.707814208
"21027","2024-12-211",14755.8598196721
"21028","2024-12-212",22704.6779125683
"21029","2024-12-213",56485.2564535519
"21030","2024-12-214",36681.1748032787
"21031","2024-12-215",19832.1045409836
"21032","2024-12-216",17715.5036010929
"21033","2024-12-301",162804.918202186
"21034","2024-12-302",61362.6910546448
"21035","2024-12-303",113722.241234973
"21036","2024-12-304",15821.2015355191
"21037","2024-12-305",69034.8908087432
"21038","2024-12-306",15174.1138797814
"21039","2024-12-307",48723.4276010929
"21040","2024-12-308",45147.7790765027
"21041","2024-12-401",145510.547081967
"21042","2024-12-402",48346.4062622951
"21043","2024-12-403",49751.3433387978
"21044","2024-12-404",44672.0498852459
"21045","2024-12-405",56255.4633224044
"21046","2024-12-406",23338.8383005464
"21047","2024-12-407",26368.7035464481
"21048","2024-12-408",21967.2280163934
"21049","2024-12-409",30398.5299508197
"21050","2024-12-410",94287.7447431694
"21051","2024-12-501",80561.2358306011
"21052","2024-12-502",58563.0719398907
"21053","2024-12-503",72218.0414371585
"21054","2024-12-504",25327.0603169399
"21055","2024-12-505",49057.3886557377
"21056","2024-12-506",32512.1125136612
"21057","2024-12-507",20054.3758961749
"21058","2024-12-508",24798.7519672131
