urb,week_canton
2,2021-41-606
0,2021-41-607
2,2021-41-608
2,2021-41-609
2,2021-41-610
0,2021-41-611
0,2021-41-701
0,2021-41-702
0,2021-41-703
0,2021-41-704
0,2021-41-705
2,2021-41-706
1,2021-42-101
1,2021-42-102
1,2021-42-103
2,2021-42-104
2,2021-42-105
1,2021-42-106
2,2021-42-107
1,2021-42-108
1,2021-42-109
1,2021-42-110
1,2021-42-111
2,2021-42-112
1,2021-42-113
1,2021-42-114
1,2021-42-115
0,2021-42-116
0,2021-42-117
1,2021-42-118
2,2021-42-119
2,2021-42-120
1,2021-42-201
2,2021-42-202
1,2021-42-203
2,2021-42-204
1,2021-42-205
1,2021-42-206
1,2021-42-207
1,2021-42-208
2,2021-42-209
2,2021-42-210
2,2021-42-211
2,2021-42-212
2,2021-42-213
0,2021-42-214
0,2021-42-215
0,2021-42-216
1,2021-42-301
2,2021-42-302
1,2021-42-303
2,2021-42-304
2,2021-42-305
2,2021-42-306
1,2021-42-307
1,2021-42-308
1,2021-42-401
1,2021-42-402
1,2021-42-403
1,2021-42-404
1,2021-42-405
1,2021-42-406
1,2021-42-407
1,2021-42-408
1,2021-42-409
0,2021-42-410
2,2021-42-501
0,2021-42-502
0,2021-42-503
0,2021-42-504
2,2021-42-505
0,2021-42-506
0,2021-42-507
0,2021-42-508
0,2021-42-509
0,2021-42-510
2,2021-42-511
2,2021-42-601
2,2021-42-602
0,2021-42-603
2,2021-42-604
2,2021-42-605
2,2021-42-606
0,2021-42-607
2,2021-42-608
2,2021-42-609
2,2021-42-610
0,2021-42-611
0,2021-42-701
0,2021-42-702
0,2021-42-703
0,2021-42-704
0,2021-42-705
2,2021-42-706
1,2021-43-101
1,2021-43-102
1,2021-43-103
2,2021-43-104
2,2021-43-105
1,2021-43-106
2,2021-43-107
1,2021-43-108
1,2021-43-109
1,2021-43-110
1,2021-43-111
2,2021-43-112
1,2021-43-113
1,2021-43-114
1,2021-43-115
0,2021-43-116
0,2021-43-117
1,2021-43-118
2,2021-43-119
2,2021-43-120
1,2021-43-201
2,2021-43-202
1,2021-43-203
2,2021-43-204
1,2021-43-205
1,2021-43-206
1,2021-43-207
1,2021-43-208
2,2021-43-209
2,2021-43-210
2,2021-43-211
2,2021-43-212
2,2021-43-213
0,2021-43-214
0,2021-43-215
0,2021-43-216
1,2021-43-301
2,2021-43-302
1,2021-43-303
2,2021-43-304
2,2021-43-305
2,2021-43-306
1,2021-43-307
1,2021-43-308
1,2021-43-401
1,2021-43-402
1,2021-43-403
1,2021-43-404
1,2021-43-405
1,2021-43-406
1,2021-43-407
1,2021-43-408
1,2021-43-409
0,2021-43-410
2,2021-43-501
0,2021-43-502
0,2021-43-503
0,2021-43-504
2,2021-43-505
0,2021-43-506
0,2021-43-507
0,2021-43-508
0,2021-43-509
0,2021-43-510
2,2021-43-511
2,2021-43-601
2,2021-43-602
0,2021-43-603
2,2021-43-604
2,2021-43-605
2,2021-43-606
0,2021-43-607
2,2021-43-608
2,2021-43-609
2,2021-43-610
0,2021-43-611
0,2021-43-701
0,2021-43-702
0,2021-43-703
0,2021-43-704
0,2021-43-705
2,2021-43-706
1,2021-44-101
1,2021-44-102
1,2021-44-103
2,2021-44-104
2,2021-44-105
1,2021-44-106
2,2021-44-107
1,2021-44-108
1,2021-44-109
1,2021-44-110
1,2021-44-111
2,2021-44-112
1,2021-44-113
1,2021-44-114
1,2021-44-115
0,2021-44-116
0,2021-44-117
1,2021-44-118
2,2021-44-119
2,2021-44-120
1,2021-44-201
2,2021-44-202
1,2021-44-203
2,2021-44-204
1,2021-44-205
1,2021-44-206
1,2021-44-207
1,2021-44-208
2,2021-44-209
2,2021-44-210
2,2021-44-211
2,2021-44-212
2,2021-44-213
0,2021-44-214
0,2021-44-215
0,2021-44-216
1,2021-44-301
2,2021-44-302
1,2021-44-303
2,2021-44-304
2,2021-44-305
2,2021-44-306
1,2021-44-307
1,2021-44-308
1,2021-44-401
1,2021-44-402
1,2021-44-403
1,2021-44-404
1,2021-44-405
1,2021-44-406
1,2021-44-407
1,2021-44-408
1,2021-44-409
0,2021-44-410
2,2021-44-501
0,2021-44-502
0,2021-44-503
0,2021-44-504
2,2021-44-505
0,2021-44-506
0,2021-44-507
0,2021-44-508
0,2021-44-509
0,2021-44-510
2,2021-44-511
2,2021-44-601
2,2021-44-602
0,2021-44-603
2,2021-44-604
2,2021-44-605
2,2021-44-606
0,2021-44-607
2,2021-44-608
2,2021-44-609
2,2021-44-610
0,2021-44-611
0,2021-44-701
0,2021-44-702
0,2021-44-703
0,2021-44-704
0,2021-44-705
2,2021-44-706
1,2021-45-101
1,2021-45-102
1,2021-45-103
2,2021-45-104
2,2021-45-105
1,2021-45-106
2,2021-45-107
1,2021-45-108
1,2021-45-109
1,2021-45-110
1,2021-45-111
2,2021-45-112
1,2021-45-113
1,2021-45-114
1,2021-45-115
0,2021-45-116
0,2021-45-117
1,2021-45-118
2,2021-45-119
2,2021-45-120
1,2021-45-201
2,2021-45-202
1,2021-45-203
2,2021-45-204
1,2021-45-205
1,2021-45-206
1,2021-45-207
1,2021-45-208
2,2021-45-209
2,2021-45-210
2,2021-45-211
2,2021-45-212
2,2021-45-213
0,2021-45-214
0,2021-45-215
0,2021-45-216
1,2021-45-301
2,2021-45-302
1,2021-45-303
2,2021-45-304
2,2021-45-305
2,2021-45-306
1,2021-45-307
1,2021-45-308
1,2021-45-401
1,2021-45-402
1,2021-45-403
1,2021-45-404
1,2021-45-405
1,2021-45-406
1,2021-45-407
1,2021-45-408
1,2021-45-409
0,2021-45-410
2,2021-45-501
0,2021-45-502
0,2021-45-503
0,2021-45-504
2,2021-45-505
0,2021-45-506
0,2021-45-507
0,2021-45-508
0,2021-45-509
0,2021-45-510
2,2021-45-511
2,2021-45-601
2,2021-45-602
0,2021-45-603
2,2021-45-604
2,2021-45-605
2,2021-45-606
0,2021-45-607
2,2021-45-608
2,2021-45-609
2,2021-45-610
0,2021-45-611
0,2021-45-701
0,2021-45-702
0,2021-45-703
0,2021-45-704
0,2021-45-705
2,2021-45-706
1,2021-46-101
1,2021-46-102
1,2021-46-103
2,2021-46-104
2,2021-46-105
1,2021-46-106
2,2021-46-107
1,2021-46-108
1,2021-46-109
1,2021-46-110
1,2021-46-111
2,2021-46-112
1,2021-46-113
1,2021-46-114
1,2021-46-115
0,2021-46-116
0,2021-46-117
1,2021-46-118
2,2021-46-119
2,2021-46-120
1,2021-46-201
2,2021-46-202
1,2021-46-203
2,2021-46-204
1,2021-46-205
1,2021-46-206
1,2021-46-207
1,2021-46-208
2,2021-46-209
2,2021-46-210
2,2021-46-211
2,2021-46-212
2,2021-46-213
0,2021-46-214
0,2021-46-215
0,2021-46-216
1,2021-46-301
2,2021-46-302
1,2021-46-303
2,2021-46-304
2,2021-46-305
2,2021-46-306
1,2021-46-307
1,2021-46-308
1,2021-46-401
1,2021-46-402
1,2021-46-403
1,2021-46-404
1,2021-46-405
1,2021-46-406
1,2021-46-407
1,2021-46-408
1,2021-46-409
0,2021-46-410
2,2021-46-501
0,2021-46-502
0,2021-46-503
0,2021-46-504
2,2021-46-505
0,2021-46-506
0,2021-46-507
0,2021-46-508
0,2021-46-509
0,2021-46-510
2,2021-46-511
2,2021-46-601
2,2021-46-602
0,2021-46-603
2,2021-46-604
2,2021-46-605
2,2021-46-606
0,2021-46-607
2,2021-46-608
2,2021-46-609
2,2021-46-610
0,2021-46-611
0,2021-46-701
0,2021-46-702
0,2021-46-703
0,2021-46-704
0,2021-46-705
2,2021-46-706
1,2021-47-101
1,2021-47-102
1,2021-47-103
2,2021-47-104
2,2021-47-105
1,2021-47-106
2,2021-47-107
1,2021-47-108
1,2021-47-109
1,2021-47-110
1,2021-47-111
2,2021-47-112
1,2021-47-113
1,2021-47-114
1,2021-47-115
0,2021-47-116
0,2021-47-117
1,2021-47-118
2,2021-47-119
2,2021-47-120
1,2021-47-201
2,2021-47-202
1,2021-47-203
2,2021-47-204
1,2021-47-205
1,2021-47-206
1,2021-47-207
1,2021-47-208
2,2021-47-209
2,2021-47-210
2,2021-47-211
2,2021-47-212
2,2021-47-213
0,2021-47-214
0,2021-47-215
0,2021-47-216
1,2021-47-301
2,2021-47-302
1,2021-47-303
2,2021-47-304
2,2021-47-305
2,2021-47-306
1,2021-47-307
1,2021-47-308
1,2021-47-401
1,2021-47-402
1,2021-47-403
1,2021-47-404
1,2021-47-405
1,2021-47-406
1,2021-47-407
1,2021-47-408
1,2021-47-409
0,2021-47-410
2,2021-47-501
0,2021-47-502
0,2021-47-503
0,2021-47-504
2,2021-47-505
0,2021-47-506
0,2021-47-507
0,2021-47-508
0,2021-47-509
0,2021-47-510
2,2021-47-511
2,2021-47-601
2,2021-47-602
0,2021-47-603
2,2021-47-604
2,2021-47-605
2,2021-47-606
0,2021-47-607
2,2021-47-608
2,2021-47-609
2,2021-47-610
0,2021-47-611
0,2021-47-701
0,2021-47-702
0,2021-47-703
0,2021-47-704
0,2021-47-705
2,2021-47-706
1,2021-48-101
1,2021-48-102
1,2021-48-103
2,2021-48-104
2,2021-48-105
1,2021-48-106
2,2021-48-107
1,2021-48-108
1,2021-48-109
1,2021-48-110
1,2021-48-111
2,2021-48-112
1,2021-48-113
1,2021-48-114
1,2021-48-115
0,2021-48-116
0,2021-48-117
1,2021-48-118
2,2021-48-119
2,2021-48-120
1,2021-48-201
2,2021-48-202
1,2021-48-203
2,2021-48-204
1,2021-48-205
1,2021-48-206
1,2021-48-207
1,2021-48-208
2,2021-48-209
2,2021-48-210
2,2021-48-211
2,2021-48-212
2,2021-48-213
0,2021-48-214
0,2021-48-215
0,2021-48-216
1,2021-48-301
2,2021-48-302
1,2021-48-303
2,2021-48-304
2,2021-48-305
2,2021-48-306
1,2021-48-307
1,2021-48-308
1,2021-48-401
1,2021-48-402
1,2021-48-403
1,2021-48-404
1,2021-48-405
1,2021-48-406
1,2021-48-407
1,2021-48-408
1,2021-48-409
0,2021-48-410
2,2021-48-501
0,2021-48-502
0,2021-48-503
0,2021-48-504
2,2021-48-505
0,2021-48-506
0,2021-48-507
0,2021-48-508
0,2021-48-509
0,2021-48-510
2,2021-48-511
2,2021-48-601
2,2021-48-602
0,2021-48-603
2,2021-48-604
2,2021-48-605
2,2021-48-606
0,2021-48-607
2,2021-48-608
2,2021-48-609
2,2021-48-610
0,2021-48-611
0,2021-48-701
0,2021-48-702
0,2021-48-703
0,2021-48-704
0,2021-48-705
2,2021-48-706
1,2021-49-101
1,2021-49-102
1,2021-49-103
2,2021-49-104
2,2021-49-105
1,2021-49-106
2,2021-49-107
1,2021-49-108
1,2021-49-109
1,2021-49-110
1,2021-49-111
2,2021-49-112
1,2021-49-113
1,2021-49-114
1,2021-49-115
0,2021-49-116
0,2021-49-117
1,2021-49-118
2,2021-49-119
2,2021-49-120
1,2021-49-201
2,2021-49-202
1,2021-49-203
2,2021-49-204
1,2021-49-205
1,2021-49-206
1,2021-49-207
1,2021-49-208
2,2021-49-209
2,2021-49-210
2,2021-49-211
2,2021-49-212
2,2021-49-213
0,2021-49-214
0,2021-49-215
0,2021-49-216
1,2021-49-301
2,2021-49-302
1,2021-49-303
2,2021-49-304
2,2021-49-305
2,2021-49-306
1,2021-49-307
1,2021-49-308
1,2021-49-401
1,2021-49-402
1,2021-49-403
1,2021-49-404
1,2021-49-405
1,2021-49-406
1,2021-49-407
1,2021-49-408
1,2021-49-409
0,2021-49-410
2,2021-49-501
0,2021-49-502
0,2021-49-503
0,2021-49-504
2,2021-49-505
0,2021-49-506
0,2021-49-507
0,2021-49-508
0,2021-49-509
0,2021-49-510
2,2021-49-511
2,2021-49-601
2,2021-49-602
0,2021-49-603
2,2021-49-604
2,2021-49-605
2,2021-49-606
0,2021-49-607
2,2021-49-608
2,2021-49-609
2,2021-49-610
0,2021-49-611
0,2021-49-701
0,2021-49-702
0,2021-49-703
0,2021-49-704
0,2021-49-705
2,2021-49-706
1,2021-50-101
1,2021-50-102
1,2021-50-103
2,2021-50-104
2,2021-50-105
1,2021-50-106
2,2021-50-107
1,2021-50-108
1,2021-50-109
1,2021-50-110
1,2021-50-111
2,2021-50-112
1,2021-50-113
1,2021-50-114
1,2021-50-115
0,2021-50-116
0,2021-50-117
1,2021-50-118
2,2021-50-119
2,2021-50-120
1,2021-50-201
2,2021-50-202
1,2021-50-203
2,2021-50-204
1,2021-50-205
1,2021-50-206
1,2021-50-207
1,2021-50-208
2,2021-50-209
2,2021-50-210
2,2021-50-211
2,2021-50-212
2,2021-50-213
0,2021-50-214
0,2021-50-215
0,2021-50-216
1,2021-50-301
2,2021-50-302
1,2021-50-303
2,2021-50-304
2,2021-50-305
2,2021-50-306
1,2021-50-307
1,2021-50-308
1,2021-50-401
1,2021-50-402
1,2021-50-403
1,2021-50-404
1,2021-50-405
1,2021-50-406
1,2021-50-407
1,2021-50-408
1,2021-50-409
0,2021-50-410
2,2021-50-501
0,2021-50-502
0,2021-50-503
0,2021-50-504
2,2021-50-505
0,2021-50-506
0,2021-50-507
0,2021-50-508
0,2021-50-509
0,2021-50-510
2,2021-50-511
2,2021-50-601
2,2021-50-602
0,2021-50-603
2,2021-50-604
2,2021-50-605
2,2021-50-606
0,2021-50-607
2,2021-50-608
2,2021-50-609
2,2021-50-610
0,2021-50-611
0,2021-50-701
0,2021-50-702
0,2021-50-703
0,2021-50-704
0,2021-50-705
2,2021-50-706
1,2021-51-101
1,2021-51-102
1,2021-51-103
2,2021-51-104
2,2021-51-105
1,2021-51-106
2,2021-51-107
1,2021-51-108
1,2021-51-109
1,2021-51-110
1,2021-51-111
2,2021-51-112
1,2021-51-113
1,2021-51-114
1,2021-51-115
0,2021-51-116
0,2021-51-117
1,2021-51-118
2,2021-51-119
2,2021-51-120
1,2021-51-201
2,2021-51-202
1,2021-51-203
2,2021-51-204
1,2021-51-205
1,2021-51-206
1,2021-51-207
1,2021-51-208
2,2021-51-209
2,2021-51-210
2,2021-51-211
2,2021-51-212
2,2021-51-213
0,2021-51-214
0,2021-51-215
0,2021-51-216
1,2021-51-301
2,2021-51-302
1,2021-51-303
2,2021-51-304
2,2021-51-305
2,2021-51-306
1,2021-51-307
1,2021-51-308
1,2021-51-401
1,2021-51-402
1,2021-51-403
1,2021-51-404
1,2021-51-405
1,2021-51-406
1,2021-51-407
1,2021-51-408
1,2021-51-409
0,2021-51-410
2,2021-51-501
0,2021-51-502
0,2021-51-503
0,2021-51-504
2,2021-51-505
0,2021-51-506
0,2021-51-507
0,2021-51-508
0,2021-51-509
0,2021-51-510
2,2021-51-511
2,2021-51-601
2,2021-51-602
0,2021-51-603
2,2021-51-604
2,2021-51-605
2,2021-51-606
0,2021-51-607
2,2021-51-608
2,2021-51-609
2,2021-51-610
0,2021-51-611
0,2021-51-701
0,2021-51-702
0,2021-51-703
0,2021-51-704
0,2021-51-705
2,2021-51-706
1,2021-52-101
1,2021-52-102
1,2021-52-103
2,2021-52-104
2,2021-52-105
1,2021-52-106
2,2021-52-107
1,2021-52-108
1,2021-52-109
1,2021-52-110
1,2021-52-111
2,2021-52-112
1,2021-52-113
1,2021-52-114
1,2021-52-115
0,2021-52-116
0,2021-52-117
1,2021-52-118
2,2021-52-119
2,2021-52-120
1,2021-52-201
2,2021-52-202
1,2021-52-203
2,2021-52-204
1,2021-52-205
1,2021-52-206
1,2021-52-207
1,2021-52-208
2,2021-52-209
2,2021-52-210
2,2021-52-211
2,2021-52-212
2,2021-52-213
0,2021-52-214
0,2021-52-215
0,2021-52-216
1,2021-52-301
2,2021-52-302
1,2021-52-303
2,2021-52-304
2,2021-52-305
2,2021-52-306
1,2021-52-307
1,2021-52-308
1,2021-52-401
1,2021-52-402
1,2021-52-403
1,2021-52-404
1,2021-52-405
1,2021-52-406
1,2021-52-407
1,2021-52-408
1,2021-52-409
0,2021-52-410
2,2021-52-501
0,2021-52-502
0,2021-52-503
0,2021-52-504
2,2021-52-505
0,2021-52-506
0,2021-52-507
0,2021-52-508
0,2021-52-509
0,2021-52-510
2,2021-52-511
2,2021-52-601
2,2021-52-602
0,2021-52-603
2,2021-52-604
2,2021-52-605
2,2021-52-606
0,2021-52-607
2,2021-52-608
2,2021-52-609
2,2021-52-610
0,2021-52-611
0,2021-52-701
0,2021-52-702
0,2021-52-703
0,2021-52-704
0,2021-52-705
2,2021-52-706
1,2021-53-101
1,2021-53-102
1,2021-53-103
2,2021-53-104
2,2021-53-105
1,2021-53-106
2,2021-53-107
1,2021-53-108
1,2021-53-109
1,2021-53-110
1,2021-53-111
2,2021-53-112
1,2021-53-113
1,2021-53-114
1,2021-53-115
0,2021-53-116
0,2021-53-117
1,2021-53-118
2,2021-53-119
2,2021-53-120
1,2021-53-201
2,2021-53-202
1,2021-53-203
2,2021-53-204
1,2021-53-205
1,2021-53-206
1,2021-53-207
1,2021-53-208
2,2021-53-209
2,2021-53-210
2,2021-53-211
2,2021-53-212
2,2021-53-213
0,2021-53-214
0,2021-53-215
0,2021-53-216
1,2021-53-301
2,2021-53-302
1,2021-53-303
2,2021-53-304
2,2021-53-305
2,2021-53-306
1,2021-53-307
1,2021-53-308
1,2021-53-401
1,2021-53-402
1,2021-53-403
1,2021-53-404
1,2021-53-405
1,2021-53-406
1,2021-53-407
1,2021-53-408
1,2021-53-409
0,2021-53-410
2,2021-53-501
0,2021-53-502
0,2021-53-503
0,2021-53-504
2,2021-53-505
0,2021-53-506
0,2021-53-507
0,2021-53-508
0,2021-53-509
0,2021-53-510
2,2021-53-511
2,2021-53-601
2,2021-53-602
0,2021-53-603
2,2021-53-604
2,2021-53-605
2,2021-53-606
0,2021-53-607
2,2021-53-608
2,2021-53-609
2,2021-53-610
0,2021-53-611
0,2021-53-701
0,2021-53-702
0,2021-53-703
0,2021-53-704
0,2021-53-705
2,2021-53-706
1,2022-1-101
1,2022-1-102
1,2022-1-103
2,2022-1-104
2,2022-1-105
1,2022-1-106
2,2022-1-107
1,2022-1-108
1,2022-1-109
1,2022-1-110
1,2022-1-111
2,2022-1-112
1,2022-1-113
1,2022-1-114
1,2022-1-115
0,2022-1-116
0,2022-1-117
1,2022-1-118
2,2022-1-119
2,2022-1-120
1,2022-1-201
2,2022-1-202
1,2022-1-203
2,2022-1-204
1,2022-1-205
1,2022-1-206
1,2022-1-207
1,2022-1-208
2,2022-1-209
2,2022-1-210
2,2022-1-211
2,2022-1-212
2,2022-1-213
0,2022-1-214
0,2022-1-215
0,2022-1-216
1,2022-1-301
2,2022-1-302
1,2022-1-303
2,2022-1-304
2,2022-1-305
2,2022-1-306
1,2022-1-307
1,2022-1-308
1,2022-1-401
1,2022-1-402
1,2022-1-403
1,2022-1-404
1,2022-1-405
1,2022-1-406
1,2022-1-407
1,2022-1-408
1,2022-1-409
0,2022-1-410
2,2022-1-501
0,2022-1-502
0,2022-1-503
0,2022-1-504
2,2022-1-505
0,2022-1-506
0,2022-1-507
0,2022-1-508
0,2022-1-509
0,2022-1-510
2,2022-1-511
2,2022-1-601
2,2022-1-602
0,2022-1-603
2,2022-1-604
2,2022-1-605
2,2022-1-606
0,2022-1-607
2,2022-1-608
2,2022-1-609
2,2022-1-610
0,2022-1-611
0,2022-1-701
0,2022-1-702
0,2022-1-703
0,2022-1-704
0,2022-1-705
2,2022-1-706
1,2022-2-101
1,2022-2-102
1,2022-2-103
2,2022-2-104
2,2022-2-105
1,2022-2-106
2,2022-2-107
1,2022-2-108
1,2022-2-109
1,2022-2-110
1,2022-2-111
2,2022-2-112
1,2022-2-113
1,2022-2-114
1,2022-2-115
0,2022-2-116
0,2022-2-117
1,2022-2-118
2,2022-2-119
2,2022-2-120
1,2022-2-201
2,2022-2-202
1,2022-2-203
2,2022-2-204
1,2022-2-205
1,2022-2-206
1,2022-2-207
1,2022-2-208
2,2022-2-209
2,2022-2-210
2,2022-2-211
2,2022-2-212
2,2022-2-213
0,2022-2-214
0,2022-2-215
0,2022-2-216
1,2022-2-301
2,2022-2-302
1,2022-2-303
2,2022-2-304
2,2022-2-305
2,2022-2-306
1,2022-2-307
1,2022-2-308
1,2022-2-401
1,2022-2-402
1,2022-2-403
1,2022-2-404
1,2022-2-405
1,2022-2-406
1,2022-2-407
1,2022-2-408
1,2022-2-409
0,2022-2-410
2,2022-2-501
0,2022-2-502
0,2022-2-503
0,2022-2-504
2,2022-2-505
0,2022-2-506
0,2022-2-507
0,2022-2-508
0,2022-2-509
0,2022-2-510
2,2022-2-511
2,2022-2-601
2,2022-2-602
0,2022-2-603
2,2022-2-604
2,2022-2-605
2,2022-2-606
0,2022-2-607
2,2022-2-608
2,2022-2-609
2,2022-2-610
0,2022-2-611
0,2022-2-701
0,2022-2-702
0,2022-2-703
0,2022-2-704
0,2022-2-705
2,2022-2-706
1,2022-3-101
1,2022-3-102
1,2022-3-103
2,2022-3-104
2,2022-3-105
1,2022-3-106
2,2022-3-107
1,2022-3-108
1,2022-3-109
1,2022-3-110
1,2022-3-111
2,2022-3-112
1,2022-3-113
1,2022-3-114
1,2022-3-115
0,2022-3-116
0,2022-3-117
1,2022-3-118
2,2022-3-119
2,2022-3-120
1,2022-3-201
2,2022-3-202
1,2022-3-203
2,2022-3-204
1,2022-3-205
1,2022-3-206
1,2022-3-207
1,2022-3-208
2,2022-3-209
2,2022-3-210
2,2022-3-211
2,2022-3-212
2,2022-3-213
0,2022-3-214
0,2022-3-215
0,2022-3-216
1,2022-3-301
2,2022-3-302
1,2022-3-303
2,2022-3-304
2,2022-3-305
2,2022-3-306
1,2022-3-307
1,2022-3-308
1,2022-3-401
1,2022-3-402
1,2022-3-403
1,2022-3-404
1,2022-3-405
1,2022-3-406
1,2022-3-407
1,2022-3-408
1,2022-3-409
0,2022-3-410
2,2022-3-501
0,2022-3-502
0,2022-3-503
0,2022-3-504
2,2022-3-505
0,2022-3-506
0,2022-3-507
0,2022-3-508
0,2022-3-509
0,2022-3-510
2,2022-3-511
2,2022-3-601
2,2022-3-602
0,2022-3-603
2,2022-3-604
2,2022-3-605
2,2022-3-606
0,2022-3-607
2,2022-3-608
2,2022-3-609
2,2022-3-610
0,2022-3-611
0,2022-3-701
0,2022-3-702
0,2022-3-703
0,2022-3-704
0,2022-3-705
2,2022-3-706
1,2022-4-101
1,2022-4-102
1,2022-4-103
2,2022-4-104
2,2022-4-105
1,2022-4-106
2,2022-4-107
1,2022-4-108
1,2022-4-109
1,2022-4-110
1,2022-4-111
2,2022-4-112
1,2022-4-113
1,2022-4-114
1,2022-4-115
0,2022-4-116
0,2022-4-117
1,2022-4-118
2,2022-4-119
2,2022-4-120
1,2022-4-201
2,2022-4-202
1,2022-4-203
2,2022-4-204
1,2022-4-205
1,2022-4-206
1,2022-4-207
1,2022-4-208
2,2022-4-209
2,2022-4-210
2,2022-4-211
2,2022-4-212
2,2022-4-213
0,2022-4-214
0,2022-4-215
0,2022-4-216
1,2022-4-301
2,2022-4-302
1,2022-4-303
2,2022-4-304
2,2022-4-305
2,2022-4-306
1,2022-4-307
1,2022-4-308
1,2022-4-401
1,2022-4-402
1,2022-4-403
1,2022-4-404
1,2022-4-405
1,2022-4-406
1,2022-4-407
1,2022-4-408
1,2022-4-409
0,2022-4-410
2,2022-4-501
0,2022-4-502
0,2022-4-503
0,2022-4-504
2,2022-4-505
0,2022-4-506
0,2022-4-507
0,2022-4-508
0,2022-4-509
0,2022-4-510
2,2022-4-511
2,2022-4-601
2,2022-4-602
0,2022-4-603
2,2022-4-604
2,2022-4-605
2,2022-4-606
0,2022-4-607
2,2022-4-608
2,2022-4-609
2,2022-4-610
0,2022-4-611
0,2022-4-701
0,2022-4-702
0,2022-4-703
0,2022-4-704
0,2022-4-705
2,2022-4-706
1,2022-5-101
1,2022-5-102
1,2022-5-103
2,2022-5-104
2,2022-5-105
1,2022-5-106
2,2022-5-107
1,2022-5-108
1,2022-5-109
1,2022-5-110
1,2022-5-111
2,2022-5-112
1,2022-5-113
1,2022-5-114
1,2022-5-115
0,2022-5-116
0,2022-5-117
1,2022-5-118
2,2022-5-119
2,2022-5-120
1,2022-5-201
2,2022-5-202
1,2022-5-203
2,2022-5-204
1,2022-5-205
1,2022-5-206
1,2022-5-207
1,2022-5-208
2,2022-5-209
2,2022-5-210
2,2022-5-211
2,2022-5-212
2,2022-5-213
0,2022-5-214
0,2022-5-215
0,2022-5-216
1,2022-5-301
2,2022-5-302
1,2022-5-303
2,2022-5-304
2,2022-5-305
2,2022-5-306
1,2022-5-307
1,2022-5-308
1,2022-5-401
1,2022-5-402
1,2022-5-403
1,2022-5-404
1,2022-5-405
1,2022-5-406
1,2022-5-407
1,2022-5-408
1,2022-5-409
0,2022-5-410
2,2022-5-501
0,2022-5-502
0,2022-5-503
0,2022-5-504
2,2022-5-505
0,2022-5-506
0,2022-5-507
0,2022-5-508
0,2022-5-509
0,2022-5-510
2,2022-5-511
2,2022-5-601
2,2022-5-602
0,2022-5-603
2,2022-5-604
2,2022-5-605
2,2022-5-606
0,2022-5-607
2,2022-5-608
2,2022-5-609
2,2022-5-610
0,2022-5-611
0,2022-5-701
0,2022-5-702
0,2022-5-703
0,2022-5-704
0,2022-5-705
2,2022-5-706
1,2022-6-101
1,2022-6-102
1,2022-6-103
2,2022-6-104
2,2022-6-105
1,2022-6-106
2,2022-6-107
1,2022-6-108
1,2022-6-109
1,2022-6-110
1,2022-6-111
2,2022-6-112
1,2022-6-113
1,2022-6-114
1,2022-6-115
0,2022-6-116
0,2022-6-117
1,2022-6-118
2,2022-6-119
2,2022-6-120
1,2022-6-201
2,2022-6-202
1,2022-6-203
2,2022-6-204
1,2022-6-205
1,2022-6-206
1,2022-6-207
1,2022-6-208
2,2022-6-209
2,2022-6-210
2,2022-6-211
2,2022-6-212
2,2022-6-213
0,2022-6-214
0,2022-6-215
0,2022-6-216
1,2022-6-301
2,2022-6-302
1,2022-6-303
2,2022-6-304
2,2022-6-305
2,2022-6-306
1,2022-6-307
1,2022-6-308
1,2022-6-401
1,2022-6-402
1,2022-6-403
1,2022-6-404
1,2022-6-405
1,2022-6-406
1,2022-6-407
1,2022-6-408
1,2022-6-409
0,2022-6-410
2,2022-6-501
0,2022-6-502
0,2022-6-503
0,2022-6-504
2,2022-6-505
0,2022-6-506
0,2022-6-507
0,2022-6-508
0,2022-6-509
0,2022-6-510
2,2022-6-511
2,2022-6-601
2,2022-6-602
0,2022-6-603
2,2022-6-604
2,2022-6-605
2,2022-6-606
0,2022-6-607
2,2022-6-608
2,2022-6-609
2,2022-6-610
0,2022-6-611
0,2022-6-701
0,2022-6-702
0,2022-6-703
0,2022-6-704
0,2022-6-705
2,2022-6-706
1,2022-7-101
1,2022-7-102
1,2022-7-103
2,2022-7-104
2,2022-7-105
1,2022-7-106
2,2022-7-107
1,2022-7-108
1,2022-7-109
1,2022-7-110
1,2022-7-111
2,2022-7-112
1,2022-7-113
1,2022-7-114
1,2022-7-115
0,2022-7-116
0,2022-7-117
1,2022-7-118
2,2022-7-119
2,2022-7-120
1,2022-7-201
2,2022-7-202
1,2022-7-203
2,2022-7-204
1,2022-7-205
1,2022-7-206
1,2022-7-207
1,2022-7-208
2,2022-7-209
2,2022-7-210
2,2022-7-211
2,2022-7-212
2,2022-7-213
0,2022-7-214
0,2022-7-215
0,2022-7-216
1,2022-7-301
2,2022-7-302
1,2022-7-303
2,2022-7-304
2,2022-7-305
2,2022-7-306
1,2022-7-307
1,2022-7-308
1,2022-7-401
1,2022-7-402
1,2022-7-403
1,2022-7-404
1,2022-7-405
1,2022-7-406
1,2022-7-407
1,2022-7-408
1,2022-7-409
0,2022-7-410
2,2022-7-501
0,2022-7-502
0,2022-7-503
0,2022-7-504
2,2022-7-505
0,2022-7-506
0,2022-7-507
0,2022-7-508
0,2022-7-509
0,2022-7-510
2,2022-7-511
2,2022-7-601
