"","canton","tmin_min","tmin_max","tmin_mean","tmin_median","week"
"359","León Cortés Castro",23.41598,24.342016,23.76931725,23.6596365,"2025-1"
"360","Liberia",29.206795,33.044865,31.72213255,31.933067,"2025-1"
"361","Limón",20.55499,31.744396,27.32157005,28.5603095,"2025-1"
"362","Los Chiles",30.027266,32.294937,31.2600898863636,31.182565,"2025-1"
"363","Matina",25.93885,32.29773,29.3018774583333,29.409728,"2025-1"
"364","Montes de Oro",26.385517,30.552385,28.65299075,28.7435285,"2025-1"
"365","Mora",26.777557,27.995623,27.3247115,27.262833,"2025-1"
"366","Nandayure",30.437471,32.71144,31.84798265,32.0098735,"2025-1"
"367","Naranjo",25.1728,26.649067,25.94911625,25.987299,"2025-1"
"368","Nicoya",29.072035,33.43397,31.5088094375,31.3833285,"2025-1"
"369","Oreamuno",23.769535,24.98205,24.49216075,24.608529,"2025-1"
"370","Orotina",31.282507,31.738485,31.45648625,31.4024765,"2025-1"
"371","Osa",30.248182,33.379654,32.0011794833333,32.070342,"2025-1"
"372","Paraíso",18.112986,24.592913,20.8952580625,20.570561,"2025-1"
"373","Parrita",31.070759,32.98281,32.23286825,32.569448,"2025-1"
"374","Pococí",23.465595,33.144497,30.7252475375,31.283708,"2025-1"
"375","Puntarenas",NA,NA,NA,NA,"2025-1"
"376","Puriscal",26.298859,32.313393,29.30454295,29.0996515,"2025-1"
"377","Pérez Zeledón",20.719723,30.803257,26.181274,27.069258,"2025-1"
"378","Quepos",29.124292,32.92041,31.865768375,32.273615,"2025-1"
"379","Río Cuarto",24.629555,32.09344,28.82833075,29.7347115,"2025-1"
"380","San Carlos",22.688894,32.84527,30.1165599807692,30.4423065,"2025-1"
"381","San Mateo",27.891232,28.904888,28.3184805,28.238901,"2025-1"
"382","San Pablo",24.797527,26.093863,25.4994885,25.553282,"2025-1"
"383","San Ramón",23.307276,29.274971,26.03024659375,25.6790775,"2025-1"
"384","Santa Ana",24.884954,26.224745,25.517254,25.4796585,"2025-1"
"385","Santa Cruz",NA,NA,NA,NA,"2025-1"
"386","Sarapiquí",23.940235,32.3778,30.2245555588235,30.7637185,"2025-1"
"387","Sarchí",21.941948,23.662167,23.0114575,23.2208575,"2025-1"
"388","Siquirres",26.516878,32.10805,29.5069493125,29.7146645,"2025-1"
"389","Talamanca",17.567211,31.984955,24.2649950434783,23.9325205,"2025-1"
"390","Tarrazú",22.88545,29.30609,26.6078063125,27.189233,"2025-1"
"391","Tilarán",24.097178,30.682018,28.097641,28.13948,"2025-1"
"392","Turrialba",17.538103,27.702818,23.1782339038462,23.855187,"2025-1"
"393","Turrubares",29.249052,31.971218,30.6432184375,30.592734,"2025-1"
"394","Upala",25.697613,32.127117,29.5476635714286,30.106095,"2025-1"
"395","Vázquez de Coronado",20.008438,24.85311,22.500820625,22.41364,"2025-1"
"396","Zarcero",23.588148,25.253157,24.60933675,24.798021,"2025-1"
"397","Abangares",29.836977,34.96918,32.7827020714286,33.052307,"2020-2"
"398","Acosta",27.377443,31.889448,29.2226570952381,28.329103,"2020-2"
"399","Alajuela",20.174795,29.918676,25.95284775,26.9301215,"2020-2"
"400","Alajuelita",23.217287,24.558084,23.7283217142857,23.654419,"2020-2"
"401","Alvarado",23.078896,24.564135,23.614878,23.543356,"2020-2"
"402","Aserrí",25.33063,26.309675,25.7786872857143,25.736845,"2020-2"
"403","Atenas",27.622623,28.474123,28.0236267142857,28.114752,"2020-2"
"404","Bagaces",27.759632,34.628937,31.8867238428571,32.35471,"2020-2"
"405","Barva",22.779226,24.853495,23.5917978571429,23.604116,"2020-2"
"406","Buenos Aires",21.924461,31.756962,28.1831761052632,28.829256,"2020-2"
"407","Carrillo",NA,NA,NA,NA,"2020-2"
"408","Cartago",22.974134,24.57339,23.549584,23.5441975,"2020-2"
"409","Cañas",30.937656,35.04055,32.9215175714286,33.005703,"2020-2"
"410","Corredores",30.032234,35.611168,33.0902413142857,33.59581,"2020-2"
"411","Coto Brus",21.283394,29.1312,26.0917021785714,26.3942605,"2020-2"
"412","Dota",19.190985,28.13382,22.9896189047619,21.362944,"2020-2"
"413","El Guarco",20.623152,23.988388,22.2735698571429,22.293398,"2020-2"
"414","Esparza",30.948782,33.433422,32.2574978571429,32.023552,"2020-2"
"415","Garabito",31.046122,33.51286,32.5988146190476,32.82,"2020-2"
"416","Golfito",31.61119,35.268154,33.4774115809524,33.531536,"2020-2"
"417","Grecia",26.384943,28.289116,27.2217928571429,27.213028,"2020-2"
"418","Guatuso",27.380875,33.327328,30.586620755102,31.037455,"2020-2"
"419","Guácimo",21.792013,32.345985,28.9566581142857,30.079464,"2020-2"
"420","Heredia",21.179974,24.75319,22.8593125714286,22.861682,"2020-2"
"421","Hojancha",31.298634,32.264553,31.7693122857143,31.581797,"2020-2"
"422","Jiménez",25.203857,26.50177,25.6732928571429,25.581295,"2020-2"
"423","La Cruz",NA,NA,NA,NA,"2020-2"
"424","La Unión",23.977436,25.391853,24.50877,24.382837,"2020-2"
"425","León Cortés Castro",23.798357,24.673101,24.2750018571429,24.26572,"2020-2"
"426","Liberia",29.537395,34.8104,32.3874425571429,32.5229815,"2020-2"
"427","Limón",20.479122,32.7675,27.2526834285714,27.728586,"2020-2"
"428","Los Chiles",29.855766,33.038437,31.6119482337662,31.56782,"2020-2"
"429","Matina",24.842335,32.761436,29.2230530952381,29.196037,"2020-2"
"430","Montes de Oro",27.56785,31.628353,29.7173304285714,29.8900175,"2020-2"
"431","Mora",27.857527,28.880539,28.3058874285714,28.345814,"2020-2"
"432","Nandayure",31.400377,34.49585,33.2699937428571,33.50577,"2020-2"
"433","Naranjo",26.319181,27.793406,26.9745778571429,26.9945,"2020-2"
"434","Nicoya",30.600403,35.086376,33.0965535833333,33.2373425,"2020-2"
"435","Oreamuno",23.673058,25.569103,24.3395307142857,24.156305,"2020-2"
"436","Orotina",31.843212,32.84132,32.5511262857143,32.624756,"2020-2"
"437","Osa",31.426048,34.737072,33.0209085333333,33.003292,"2020-2"
"438","Paraíso",18.257998,24.979237,21.17296375,20.813725,"2020-2"
"439","Parrita",31.188755,34.049267,32.9626121428571,33.212063,"2020-2"
"440","Pococí",23.24379,32.879894,30.7409509857143,31.375883,"2020-2"
"441","Puntarenas",NA,NA,NA,NA,"2020-2"
"442","Puriscal",26.619133,33.597244,30.2230957714286,29.996096,"2020-2"
"443","Pérez Zeledón",21.015133,31.972176,26.9592754591837,27.866311,"2020-2"
"444","Quepos",29.22578,33.759327,32.4158701428571,32.7625615,"2020-2"
"445","Río Cuarto",24.190489,32.401962,28.764003047619,29.684448,"2020-2"
"446","San Carlos",22.415796,33.25691,30.3189988076923,30.9303045,"2020-2"
"447","San Mateo",29.062035,29.99481,29.5472218571429,29.669342,"2020-2"
"448","San Pablo",25.456795,27.144365,26.0476652857143,26.054893,"2020-2"
"449","San Ramón",23.99865,30.338644,26.8549445357143,26.6578745,"2020-2"
"450","Santa Ana",25.847044,27.088634,26.3286718571429,26.314125,"2020-2"
"451","Santa Cruz",NA,NA,NA,NA,"2020-2"
"452","Sarapiquí",23.673,32.710175,30.2368355630252,30.992683,"2020-2"
"453","Sarchí",22.198732,24.827152,23.3578507142857,23.311129,"2020-2"
"454","Siquirres",26.21089,32.534412,29.4107392321429,29.464268,"2020-2"
"455","Talamanca",16.39372,33.683605,24.2995577080745,23.729975,"2020-2"
"456","Tarrazú",23.183315,29.656073,26.9278913928571,27.3413525,"2020-2"
"457","Tilarán",24.643585,32.36238,28.6490080408163,28.39083,"2020-2"
"458","Turrialba",17.667896,27.825428,22.9763351978022,23.498457,"2020-2"
"459","Turrubares",29.562948,33.508648,31.6887913214286,31.5697415,"2020-2"
"460","Upala",25.558786,33.256584,29.9497017857143,30.246319,"2020-2"
"461","Vázquez de Coronado",19.979944,25.751347,22.5743127142857,22.8734415,"2020-2"
"462","Zarcero",24.108461,26.545752,25.1816354285714,25.172117,"2020-2"
"463","Abangares",29.959408,34.186043,32.3562423571429,32.6552885,"2021-2"
"464","Acosta",26.85915,31.223986,28.4020543333333,27.428232,"2021-2"
"465","Alajuela",20.13459,28.86778,25.2275828214286,25.941615,"2021-2"
"466","Alajuelita",22.60623,23.613197,23.0110437142857,22.903038,"2021-2"
"467","Alvarado",22.840572,23.655897,23.1669997142857,23.01732,"2021-2"
"468","Aserrí",24.759422,25.594606,25.0273687142857,24.915564,"2021-2"
"469","Atenas",26.805016,27.672392,27.0738441428571,26.983246,"2021-2"
"470","Bagaces",27.927109,34.07985,31.9948933714286,32.5704445,"2021-2"
"471","Barva",22.402071,23.58375,23.0260042857143,22.9986,"2021-2"
"472","Buenos Aires",21.378716,30.260206,26.8738380526316,27.272633,"2021-2"
"473","Carrillo",NA,NA,NA,NA,"2021-2"
"474","Cartago",22.604088,23.685892,23.0204237142857,22.933748,"2021-2"
"475","Cañas",31.030891,34.278397,32.8533726285714,32.990868,"2021-2"
"476","Corredores",28.013168,33.553833,31.4642834857143,31.76261,"2021-2"
"477","Coto Brus",20.303804,28.046467,24.7375304107143,24.8321695,"2021-2"
"478","Dota",18.951952,27.681108,22.426587047619,20.847599,"2021-2"
"479","El Guarco",20.323095,23.294546,21.6617367857143,21.729542,"2021-2"
"480","Esparza",30.420736,32.56415,31.4525708571429,31.451024,"2021-2"
"481","Garabito",30.576159,32.68116,31.7298494285714,31.87806,"2021-2"
"482","Golfito",30.182896,34.54361,32.356130352381,32.423203,"2021-2"
"483","Grecia",25.94512,27.02654,26.437253,26.377886,"2021-2"
"484","Guatuso",27.673515,32.97042,30.715579877551,31.160398,"2021-2"
"485","Guácimo",21.535303,31.708525,28.4047608571429,29.647394,"2021-2"
"486","Heredia",21.062565,23.64381,22.4073014285714,22.410422,"2021-2"
"487","Hojancha",30.92878,31.658184,31.2732148571429,31.302456,"2021-2"
"488","Jiménez",24.990265,25.701733,25.3196345714286,25.144363,"2021-2"
"489","La Cruz",NA,NA,NA,NA,"2021-2"
"490","La Unión",23.516275,24.500847,23.9317004285714,23.86794,"2021-2"
"491","León Cortés Castro",23.244938,24.031582,23.55202,23.476137,"2021-2"
"492","Liberia",29.83451,34.447254,32.4275348,32.6098325,"2021-2"
"493","Limón",20.374706,31.583927,26.6911503619048,27.50033,"2021-2"
"494","Los Chiles",30.359125,32.95734,31.7613725584416,31.723818,"2021-2"
"495","Matina",24.94478,31.79319,28.522261547619,28.548911,"2021-2"
"496","Montes de Oro",27.04612,30.977957,29.092397,29.058756,"2021-2"
"497","Mora",27.119085,28.00542,27.383273,27.267721,"2021-2"
"498","Nandayure",30.898844,33.572044,32.5831176,32.80369,"2021-2"
"499","Naranjo",25.771877,26.695484,26.127048,26.084059,"2021-2"
"500","Nicoya",30.151897,34.290142,32.6142161547619,32.736687,"2021-2"
"501","Oreamuno",23.33045,24.579485,23.9128538571429,23.790571,"2021-2"
"502","Orotina",31.391861,32.192245,31.7494054285714,31.804438,"2021-2"
"503","Osa",30.232971,34.03719,32.0785773047619,32.054867,"2021-2"
"504","Paraíso",18.030598,24.221935,20.6729843928571,20.380378,"2021-2"
"505","Parrita",30.623808,33.369675,32.1874363333333,32.427265,"2021-2"
"506","Pococí",22.946602,32.22034,30.2625588142857,30.827138,"2021-2"
"507","Puntarenas",NA,NA,NA,NA,"2021-2"
"508","Puriscal",26.271675,32.68716,29.3645275714286,28.92653,"2021-2"
"509","Pérez Zeledón",20.458656,31.012339,26.1626125714286,27.060761,"2021-2"
"510","Quepos",29.00073,33.12861,31.8131019047619,32.159625,"2021-2"
"511","Río Cuarto",24.46978,31.44823,28.4160127619048,29.478596,"2021-2"
"512","San Carlos",22.734907,32.587677,30.1868238956044,30.760834,"2021-2"
"513","San Mateo",28.349129,29.175987,28.6370568571429,28.589973,"2021-2"
"514","San Pablo",24.872189,26.008257,25.3981648571429,25.323784,"2021-2"
"515","San Ramón",24.01652,29.579456,26.3381284107143,25.7403125,"2021-2"
"516","Santa Ana",25.08237,26.099054,25.469837,25.330538,"2021-2"
"517","Santa Cruz",NA,NA,NA,NA,"2021-2"
"518","Sarapiquí",23.483475,32.156017,29.8366496218487,30.575344,"2021-2"
"519","Sarchí",22.149673,23.344059,22.8062584285714,22.849789,"2021-2"
"520","Siquirres",25.967333,31.649693,28.7847377142857,28.925712,"2021-2"
"521","Talamanca",16.576311,32.176125,23.814837552795,23.40843,"2021-2"
"522","Tarrazú",22.786448,29.318272,26.3457025357143,26.8094695,"2021-2"
"523","Tilarán",24.949474,31.597136,28.6135773877551,28.473698,"2021-2"
"524","Turrialba",17.37375,27.16592,22.6518056263736,23.220852,"2021-2"
"525","Turrubares",29.198994,32.52105,30.8558900714286,30.90777,"2021-2"
"526","Upala",25.54548,33.20706,30.0762511428571,30.4379005,"2021-2"
"527","Vázquez de Coronado",19.667624,24.68011,22.1206714285714,22.147896,"2021-2"
"528","Zarcero",24.021446,25.042511,24.5588772857143,24.658531,"2021-2"
"529","Abangares",29.823345,33.8317,32.4661316904762,32.8254945,"2022-2"
"530","Acosta",26.651592,30.90322,28.2631411904762,27.277586,"2022-2"
"531","Alajuela",19.948235,28.769459,25.4332707857143,26.0590135,"2022-2"
"532","Alajuelita",22.48721,23.461353,23.103012,23.138687,"2022-2"
"533","Alvarado",22.30412,23.633682,23.0389802857143,23.053833,"2022-2"
"534","Aserrí",24.55601,25.215994,25.0012645714286,25.063606,"2022-2"
"535","Atenas",26.78747,27.38457,27.139298,27.140776,"2022-2"
"536","Bagaces",27.120861,33.734406,31.6956447,32.265371,"2022-2"
"537","Barva",22.322704,23.778393,23.1923548571429,23.19207,"2022-2"
"538","Buenos Aires",21.681503,29.910715,26.9253460451128,27.126377,"2022-2"
"539","Carrillo",NA,NA,NA,NA,"2022-2"
"540","Cartago",22.260498,23.654837,22.9738025714286,22.9774845,"2022-2"
"541","Cañas",30.324793,34.05822,32.7770745142857,33.009228,"2022-2"
"542","Corredores",28.583096,33.032963,31.3786041714286,31.987055,"2022-2"
"543","Coto Brus",20.014849,27.665869,24.6539029464286,24.809737,"2022-2"
"544","Dota",18.192316,27.099775,22.0814757619048,20.760937,"2022-2"
"545","El Guarco",19.825611,23.105654,21.5714872142857,21.4967555,"2022-2"
"546","Esparza",30.361807,32.244175,31.1669141428571,31.209484,"2022-2"
"547","Garabito",30.375252,32.365314,31.4187857619048,31.623774,"2022-2"
"548","Golfito",30.209167,33.93812,32.1179517238095,32.19876,"2022-2"
"549","Grecia",25.879923,27.00392,26.614938,26.686007,"2022-2"
"550","Guatuso",26.924145,32.9137,30.4897146122449,30.842411,"2022-2"
"551","Guácimo",21.099283,31.53173,28.4042107428571,30.107609,"2022-2"
"552","Heredia",20.866558,23.796482,22.4829775714286,22.374136,"2022-2"
"553","Hojancha",30.843838,31.767279,31.2101317142857,31.17043,"2022-2"
"554","Jiménez",24.360495,25.682629,25.0933272857143,25.16147,"2022-2"
"555","La Cruz",NA,NA,NA,NA,"2022-2"
"556","La Unión",23.338758,24.439117,23.983277,23.973068,"2022-2"
"557","León Cortés Castro",22.954147,23.634937,23.401987,23.468842,"2022-2"
"558","Liberia",28.889488,34.116066,32.0740875142857,32.190398,"2022-2"
"559","Limón",19.721048,31.483982,26.6553974190476,27.686628,"2022-2"
"560","Los Chiles",29.744043,32.94387,31.5331067922078,31.458864,"2022-2"
"561","Matina",25.032093,31.83722,28.6142678095238,28.4963525,"2022-2"
"562","Montes de Oro",26.89806,30.747162,28.9172287857143,28.962965,"2022-2"
"563","Mora",26.984024,27.656649,27.4269688571429,27.45675,"2022-2"
"564","Nandayure",30.980536,33.417725,32.4301993428571,32.610973,"2022-2"
"565","Naranjo",25.628588,26.46885,26.1938267142857,26.299753,"2022-2"
"566","Nicoya",30.232464,34.197304,32.5984523095238,32.722969,"2022-2"
"567","Oreamuno",23.064257,24.60794,23.9316342857143,23.932741,"2022-2"
"568","Orotina",31.23562,31.880554,31.486304,31.416668,"2022-2"
"569","Osa",30.211672,33.54379,31.8214409238095,31.750427,"2022-2"
"570","Paraíso",17.20654,24.137762,20.4346902142857,19.9307355,"2022-2"
"571","Parrita",30.328337,33.077312,31.8744143333333,32.15953,"2022-2"
"572","Pococí",22.547453,31.91853,30.2915354428571,30.850494,"2022-2"
"573","Puntarenas",NA,NA,NA,NA,"2022-2"
"574","Puriscal",26.06858,32.437546,29.1616952285714,28.832441,"2022-2"
"575","Pérez Zeledón",20.05448,30.66534,25.8638236734694,26.7898435,"2022-2"
"576","Quepos",28.519836,32.730156,31.4800426666667,31.836852,"2022-2"
"577","Río Cuarto",24.099012,31.415668,28.4472256190476,29.577938,"2022-2"
"578","San Carlos",22.31084,32.5794,30.2275005824176,30.9219965,"2022-2"
"579","San Mateo",28.361025,28.891008,28.5639874285714,28.594776,"2022-2"
"580","San Pablo",24.844828,26.10549,25.6064961428571,25.596169,"2022-2"
"581","San Ramón",23.837185,29.328276,26.2964351607143,25.528964,"2022-2"
"582","Santa Ana",25.028473,25.851713,25.604254,25.689129,"2022-2"
"583","Santa Cruz",NA,NA,NA,NA,"2022-2"
"584","Sarapiquí",23.27973,32.174404,29.9504028571429,30.688843,"2022-2"
"585","Sarchí",21.901186,23.37508,22.851743,22.956665,"2022-2"
"586","Siquirres",25.836535,31.804491,28.8210669821429,28.6744975,"2022-2"
"587","Talamanca",16.925055,31.576551,23.788875621118,23.349386,"2022-2"
"588","Tarrazú",22.422407,28.776564,26.0565443928571,26.406128,"2022-2"
"589","Tilarán",24.507286,31.315609,28.5046416530612,28.361404,"2022-2"
"590","Turrialba",16.831175,26.812895,22.3731358021978,22.948524,"2022-2"
"591","Turrubares",28.9423,32.24102,30.585937,30.6655125,"2022-2"
"592","Upala",24.815954,33.141926,29.6403720510204,29.912405,"2022-2"
"593","Vázquez de Coronado",19.361607,24.834997,22.1875949285714,22.124245,"2022-2"
"594","Zarcero",23.691957,24.96235,24.5617782857143,24.693798,"2022-2"
"595","Abangares",29.032352,33.539993,31.971622,32.2225205,"2023-2"
"596","Acosta",26.697483,30.87239,28.2992872857143,27.331331,"2023-2"
"597","Alajuela",19.071198,28.644047,25.2700726071429,25.8123075,"2023-2"
"598","Alajuelita",22.34441,23.424204,23.0346247142857,23.103113,"2023-2"
"599","Alvarado",21.872051,23.771544,23.024656,22.987772,"2023-2"
"600","Aserrí",24.604498,25.280354,24.982113,24.966,"2023-2"
"601","Atenas",26.75018,27.234043,27.0156634285714,27.06424,"2023-2"
"602","Bagaces",27.532825,33.47808,31.5547993714286,31.9998785,"2023-2"
"603","Barva",21.792215,23.666393,23.0912851428571,23.115183,"2023-2"
"604","Buenos Aires",21.005886,29.565374,26.6256432030075,26.915257,"2023-2"
"605","Carrillo",NA,NA,NA,NA,"2023-2"
"606","Cartago",22.121656,23.638369,22.9491899285714,23.0165835,"2023-2"
"607","Cañas",30.47675,33.815952,32.4061535428571,32.416786,"2023-2"
"608","Corredores",28.520437,33.109097,31.3115060857143,31.728193,"2023-2"
"609","Coto Brus",20.505426,27.48205,24.7409444285714,24.911332,"2023-2"
"610","Dota",18.276958,27.120346,22.1364081428571,20.704403,"2023-2"
"611","El Guarco",19.804348,22.98315,21.5582078571429,21.510232,"2023-2"
"612","Esparza",30.05883,32.74576,31.2138947857143,31.081584,"2023-2"
"613","Garabito",30.177027,32.807384,31.5468568571429,31.6016,"2023-2"
"614","Golfito",30.186434,33.994434,32.053024952381,32.07236,"2023-2"
"615","Grecia",25.345661,26.933918,26.4258507142857,26.499084,"2023-2"
"616","Guatuso",26.92566,32.770916,30.4772014081633,30.89453,"2023-2"
"617","Guácimo",20.124496,31.775335,28.2862638,29.670517,"2023-2"
"618","Heredia",20.099594,23.662512,22.4383587142857,22.4103325,"2023-2"
"619","Hojancha",30.699963,31.364119,31.1257804285714,31.226923,"2023-2"
"620","Jiménez",23.977022,25.950722,25.0923371428571,25.06391,"2023-2"
"621","La Cruz",NA,NA,NA,NA,"2023-2"
"622","La Unión",23.18839,24.335152,23.9413738571429,24.028566,"2023-2"
"623","León Cortés Castro",23.13231,23.637224,23.4209822857143,23.466902,"2023-2"
"624","Liberia",29.44656,33.89961,32.0337107285714,32.148634,"2023-2"
"625","Limón",19.29997,31.390095,26.3960471333333,27.190252,"2023-2"
"626","Los Chiles",29.570032,32.677357,31.6447951948052,31.701168,"2023-2"
"627","Matina",23.972328,31.841463,28.3669977857143,28.3214955,"2023-2"
"628","Montes de Oro",26.692293,30.559843,28.7495477142857,28.763611,"2023-2"
"629","Mora",27.036943,27.648027,27.3585535714286,27.453238,"2023-2"
"630","Nandayure",30.947525,33.79958,32.4778600571429,32.602657,"2023-2"
"631","Naranjo",25.276688,26.416553,26.0172954285714,26.042862,"2023-2"
"632","Nicoya",29.872517,34.302658,32.3840459285714,32.3416815,"2023-2"
"633","Oreamuno",22.513567,24.551495,23.9076492857143,23.906773,"2023-2"
"634","Orotina",30.980528,32.104706,31.5439027142857,31.61812,"2023-2"
"635","Osa",29.965227,33.444958,31.6763563428571,31.671915,"2023-2"
"636","Paraíso",17.216715,24.291466,20.4557587857143,19.926239,"2023-2"
"637","Parrita",30.52984,32.924057,31.9550207142857,32.409122,"2023-2"
"638","Pococí",21.783844,32.372997,30.1136567214286,30.7562425,"2023-2"
"639","Puntarenas",NA,NA,NA,NA,"2023-2"
"640","Puriscal",25.772785,32.4283,29.2266535714286,28.923845,"2023-2"
"641","Pérez Zeledón",19.899763,30.517433,25.7819145,26.630639,"2023-2"
"642","Quepos",28.602781,32.568447,31.3940368809524,31.8551235,"2023-2"
"643","Río Cuarto",23.01843,31.556873,28.2507963333333,28.986113,"2023-2"
"644","San Carlos",21.228825,32.361282,29.9712298461538,30.6230255,"2023-2"
"645","San Mateo",28.120144,28.764591,28.4925625714286,28.577038,"2023-2"
"646","San Pablo",24.513268,25.982616,25.4909687142857,25.549137,"2023-2"
"647","San Ramón",23.163437,29.058134,26.0161835,25.603857,"2023-2"
"648","Santa Ana",24.895964,25.887566,25.5081625714286,25.512928,"2023-2"
"649","Santa Cruz",NA,NA,NA,NA,"2023-2"
"650","Sarapiquí",22.62236,32.07381,29.7947383277311,30.640707,"2023-2"
"651","Sarchí",21.054178,23.378378,22.675882,22.776974,"2023-2"
