"","week","province","group","value"
"5553","2023-26",7,"dengue_spread",0
"5554","2023-26",7,"employment",0
"5555","2023-26",7,"mobility_finance",0
"5556","2023-26",7,"water",0
"5557","2023-27",0,"dengue_spread",19
"5558","2023-27",0,"employment",31.43
"5559","2023-27",0,"mobility_finance",27
"5560","2023-27",0,"water",0
"5561","2023-27",1,"dengue_spread",20.34
"5562","2023-27",1,"employment",35.64
"5563","2023-27",1,"mobility_finance",21.31
"5564","2023-27",1,"water",0
"5565","2023-27",2,"dengue_spread",48
"5566","2023-27",2,"employment",52.12
"5567","2023-27",2,"mobility_finance",0
"5568","2023-27",2,"water",0
"5569","2023-27",3,"dengue_spread",0
"5570","2023-27",3,"employment",85.38
"5571","2023-27",3,"mobility_finance",0
"5572","2023-27",3,"water",0
"5573","2023-27",4,"dengue_spread",0
"5574","2023-27",4,"employment",27.78
"5575","2023-27",4,"mobility_finance",0
"5576","2023-27",4,"water",0
"5577","2023-27",5,"dengue_spread",0
"5578","2023-27",5,"employment",0
"5579","2023-27",5,"mobility_finance",0
"5580","2023-27",5,"water",0
"5581","2023-27",6,"dengue_spread",0
"5582","2023-27",6,"employment",0
"5583","2023-27",6,"mobility_finance",0
"5584","2023-27",7,"dengue_spread",0
"5585","2023-27",7,"employment",0
"5586","2023-27",7,"mobility_finance",0
"5587","2023-27",7,"water",0
"5588","2023-28",0,"dengue_spread",10.38
"5589","2023-28",0,"employment",43.73
"5590","2023-28",0,"mobility_finance",17
"5591","2023-28",0,"water",0
"5592","2023-28",1,"dengue_spread",0
"5593","2023-28",1,"employment",38.94
"5594","2023-28",1,"mobility_finance",0
"5595","2023-28",1,"water",0
"5596","2023-28",2,"dengue_spread",0
"5597","2023-28",2,"employment",37.97
"5598","2023-28",2,"mobility_finance",0
"5599","2023-28",2,"water",0
"5600","2023-28",3,"dengue_spread",0
"5601","2023-28",3,"employment",94.87
"5602","2023-28",3,"mobility_finance",0
"5603","2023-28",3,"water",0
"5604","2023-28",4,"dengue_spread",0
"5605","2023-28",4,"employment",69.1
"5606","2023-28",4,"mobility_finance",0
"5607","2023-28",4,"water",0
"5608","2023-28",5,"dengue_spread",0
"5609","2023-28",5,"employment",87
"5610","2023-28",5,"mobility_finance",0
"5611","2023-28",5,"water",0
"5612","2023-28",6,"dengue_spread",0
"5613","2023-28",6,"employment",0
"5614","2023-28",6,"mobility_finance",0
"5615","2023-28",7,"dengue_spread",0
"5616","2023-28",7,"employment",0
"5617","2023-28",7,"mobility_finance",0
"5618","2023-28",7,"water",0
"5619","2023-29",0,"dengue_spread",6.86
"5620","2023-29",0,"employment",35.08
"5621","2023-29",0,"mobility_finance",12
"5622","2023-29",0,"water",0
"5623","2023-29",1,"dengue_spread",0
"5624","2023-29",1,"employment",42.24
"5625","2023-29",1,"mobility_finance",0
"5626","2023-29",1,"water",0
"5627","2023-29",2,"dengue_spread",0
"5628","2023-29",2,"employment",34.99
"5629","2023-29",2,"mobility_finance",0
"5630","2023-29",2,"water",0
"5631","2023-29",3,"dengue_spread",0
"5632","2023-29",3,"employment",49.33
"5633","2023-29",3,"mobility_finance",0
"5634","2023-29",3,"water",0
"5635","2023-29",4,"dengue_spread",0
"5636","2023-29",4,"employment",50.58
"5637","2023-29",4,"mobility_finance",0
"5638","2023-29",4,"water",0
"5639","2023-29",5,"dengue_spread",0
"5640","2023-29",5,"employment",0
"5641","2023-29",5,"mobility_finance",0
"5642","2023-29",5,"water",0
"5643","2023-29",6,"dengue_spread",0
"5644","2023-29",6,"employment",0
"5645","2023-29",6,"mobility_finance",0
"5646","2023-29",7,"dengue_spread",0
"5647","2023-29",7,"employment",0
"5648","2023-29",7,"mobility_finance",0
"5649","2023-29",7,"water",0
"5650","2023-3",0,"dengue_spread",6.1
"5651","2023-3",0,"employment",45.19
"5652","2023-3",0,"mobility_finance",17.97
"5653","2023-3",0,"water",0
"5654","2023-3",1,"dengue_spread",0
"5655","2023-3",1,"employment",50.22
"5656","2023-3",1,"mobility_finance",13.96
"5657","2023-3",1,"water",0
"5658","2023-3",2,"dengue_spread",0
"5659","2023-3",2,"employment",47.65
"5660","2023-3",2,"mobility_finance",0
"5661","2023-3",2,"water",0
"5662","2023-3",3,"dengue_spread",0
"5663","2023-3",3,"employment",49.33
"5664","2023-3",3,"mobility_finance",0
"5665","2023-3",3,"water",0
"5666","2023-3",4,"dengue_spread",0
"5667","2023-3",4,"employment",51
"5668","2023-3",4,"mobility_finance",73.64
"5669","2023-3",4,"water",0
"5670","2023-3",5,"dengue_spread",0
"5671","2023-3",5,"employment",0
"5672","2023-3",5,"mobility_finance",0
"5673","2023-3",5,"water",0
"5674","2023-3",6,"dengue_spread",0
"5675","2023-3",6,"employment",0
"5676","2023-3",6,"mobility_finance",0
"5677","2023-3",6,"water",0
"5678","2023-3",7,"dengue_spread",0
"5679","2023-3",7,"employment",0
"5680","2023-3",7,"mobility_finance",0
"5681","2023-3",7,"water",0
"5682","2023-30",0,"dengue_spread",11.16
"5683","2023-30",0,"employment",43.73
"5684","2023-30",0,"mobility_finance",14
"5685","2023-30",0,"water",0
"5686","2023-30",1,"dengue_spread",12.92
"5687","2023-30",1,"employment",51.48
"5688","2023-30",1,"mobility_finance",11.9
"5689","2023-30",1,"water",0
"5690","2023-30",2,"dengue_spread",0
"5691","2023-30",2,"employment",52.12
"5692","2023-30",2,"mobility_finance",0
"5693","2023-30",2,"water",0
"5694","2023-30",3,"dengue_spread",0
"5695","2023-30",3,"employment",74.95
"5696","2023-30",3,"mobility_finance",0
"5697","2023-30",3,"water",0
"5698","2023-30",4,"dengue_spread",0
"5699","2023-30",4,"employment",45.59
"5700","2023-30",4,"mobility_finance",0
"5701","2023-30",4,"water",0
"5702","2023-30",5,"dengue_spread",0
"5703","2023-30",5,"employment",0
"5704","2023-30",5,"mobility_finance",0
"5705","2023-30",5,"water",0
"5706","2023-30",6,"dengue_spread",0
"5707","2023-30",6,"employment",0
"5708","2023-30",6,"mobility_finance",0
"5709","2023-30",7,"dengue_spread",0
"5710","2023-30",7,"employment",0
"5711","2023-30",7,"mobility_finance",0
"5712","2023-30",7,"water",0
"5713","2023-31",0,"dengue_spread",6.86
"5714","2023-31",0,"employment",35.08
"5715","2023-31",0,"mobility_finance",0
"5716","2023-31",0,"water",0
"5717","2023-31",1,"dengue_spread",15.07
"5718","2023-31",1,"employment",38.28
"5719","2023-31",1,"mobility_finance",0
"5720","2023-31",1,"water",0
"5721","2023-31",2,"dengue_spread",0
"5722","2023-31",2,"employment",46.91
"5723","2023-31",2,"mobility_finance",0
"5724","2023-31",2,"water",0
"5725","2023-31",3,"dengue_spread",0
"5726","2023-31",3,"employment",0
"5727","2023-31",3,"mobility_finance",0
"5728","2023-31",3,"water",0
"5729","2023-31",4,"dengue_spread",0
"5730","2023-31",4,"employment",45.59
"5731","2023-31",4,"mobility_finance",0
"5732","2023-31",4,"water",0
"5733","2023-31",5,"dengue_spread",0
"5734","2023-31",5,"employment",0
"5735","2023-31",5,"mobility_finance",0
"5736","2023-31",5,"water",0
"5737","2023-31",6,"dengue_spread",0
"5738","2023-31",6,"employment",0
"5739","2023-31",6,"mobility_finance",0
"5740","2023-31",7,"dengue_spread",0
"5741","2023-31",7,"employment",0
"5742","2023-31",7,"mobility_finance",0
"5743","2023-31",7,"water",0
"5744","2023-32",0,"dengue_spread",11.56
"5745","2023-32",0,"employment",44.65
"5746","2023-32",0,"mobility_finance",9
"5747","2023-32",0,"water",0
"5748","2023-32",1,"dengue_spread",11.96
"5749","2023-32",1,"employment",59.4
"5750","2023-32",1,"mobility_finance",0
"5751","2023-32",1,"water",0
"5752","2023-32",2,"dengue_spread",0
"5753","2023-32",2,"employment",52.86
"5754","2023-32",2,"mobility_finance",0
"5755","2023-32",2,"water",0
"5756","2023-32",3,"dengue_spread",0
"5757","2023-32",3,"employment",63.56
"5758","2023-32",3,"mobility_finance",0
"5759","2023-32",3,"water",0
"5760","2023-32",4,"dengue_spread",0
"5761","2023-32",4,"employment",56.27
"5762","2023-32",4,"mobility_finance",0
"5763","2023-32",4,"water",0
"5764","2023-32",5,"dengue_spread",0
"5765","2023-32",5,"employment",0
"5766","2023-32",5,"mobility_finance",0
"5767","2023-32",5,"water",0
"5768","2023-32",6,"dengue_spread",0
"5769","2023-32",6,"employment",0
"5770","2023-32",6,"mobility_finance",0
"5771","2023-32",6,"water",0
"5772","2023-32",7,"dengue_spread",0
"5773","2023-32",7,"employment",0
"5774","2023-32",7,"mobility_finance",0
"5775","2023-32",7,"water",0
"5776","2023-33",0,"dengue_spread",8.81
"5777","2023-33",0,"employment",27.79
"5778","2023-33",0,"mobility_finance",13
"5779","2023-33",0,"water",0
"5780","2023-33",1,"dengue_spread",0
"5781","2023-33",1,"employment",29.7
"5782","2023-33",1,"mobility_finance",14.87
"5783","2023-33",1,"water",0
"5784","2023-33",2,"dengue_spread",0
"5785","2023-33",2,"employment",45.42
"5786","2023-33",2,"mobility_finance",0
"5787","2023-33",2,"water",0
"5788","2023-33",3,"dengue_spread",0
"5789","2023-33",3,"employment",88.23
"5790","2023-33",3,"mobility_finance",0
"5791","2023-33",3,"water",0
"5792","2023-33",4,"dengue_spread",0
"5793","2023-33",4,"employment",55.56
"5794","2023-33",4,"mobility_finance",0
"5795","2023-33",4,"water",0
"5796","2023-33",5,"dengue_spread",0
"5797","2023-33",5,"employment",0
"5798","2023-33",5,"mobility_finance",0
"5799","2023-33",5,"water",0
"5800","2023-33",6,"dengue_spread",0
"5801","2023-33",6,"employment",0
"5802","2023-33",6,"mobility_finance",0
"5803","2023-33",6,"water",0
"5804","2023-33",7,"dengue_spread",0
"5805","2023-33",7,"employment",0
"5806","2023-33",7,"mobility_finance",0
"5807","2023-33",7,"water",0
"5808","2023-34",0,"dengue_spread",17.24
"5809","2023-34",0,"employment",39.63
"5810","2023-34",0,"mobility_finance",10
"5811","2023-34",0,"water",0
"5812","2023-34",1,"dengue_spread",0
"5813","2023-34",1,"employment",46.2
"5814","2023-34",1,"mobility_finance",0
"5815","2023-34",1,"water",0
"5816","2023-34",2,"dengue_spread",52
"5817","2023-34",2,"employment",41.69
"5818","2023-34",2,"mobility_finance",47
"5819","2023-34",2,"water",0
"5820","2023-34",3,"dengue_spread",0
"5821","2023-34",3,"employment",88.23
"5822","2023-34",3,"mobility_finance",0
"5823","2023-34",3,"water",0
"5824","2023-34",4,"dengue_spread",0
"5825","2023-34",4,"employment",39.89
"5826","2023-34",4,"mobility_finance",0
"5827","2023-34",4,"water",0
"5828","2023-34",5,"dengue_spread",0
"5829","2023-34",5,"employment",0
"5830","2023-34",5,"mobility_finance",0
"5831","2023-34",5,"water",0
"5832","2023-34",6,"dengue_spread",0
"5833","2023-34",6,"employment",0
"5834","2023-34",6,"mobility_finance",0
"5835","2023-34",6,"water",0
"5836","2023-34",7,"dengue_spread",0
"5837","2023-34",7,"employment",83
"5838","2023-34",7,"mobility_finance",0
"5839","2023-34",7,"water",0
"5840","2023-35",0,"dengue_spread",10.97
"5841","2023-35",0,"employment",34.17
"5842","2023-35",0,"mobility_finance",10
"5843","2023-35",0,"water",0
"5844","2023-35",1,"dengue_spread",0
"5845","2023-35",1,"employment",40.92
"5846","2023-35",1,"mobility_finance",0
"5847","2023-35",1,"water",0
"5848","2023-35",2,"dengue_spread",63
"5849","2023-35",2,"employment",47.65
"5850","2023-35",2,"mobility_finance",0
"5851","2023-35",2,"water",0
"5852","2023-35",3,"dengue_spread",0
"5853","2023-35",3,"employment",0
"5854","2023-35",3,"mobility_finance",0
"5855","2023-35",3,"water",0
"5856","2023-35",4,"dengue_spread",51.15
"5857","2023-35",4,"employment",0
"5858","2023-35",4,"mobility_finance",0
"5859","2023-35",4,"water",0
"5860","2023-35",5,"dengue_spread",76
"5861","2023-35",5,"employment",0
"5862","2023-35",5,"mobility_finance",0
"5863","2023-35",5,"water",0
"5864","2023-35",6,"dengue_spread",0
"5865","2023-35",6,"employment",0
"5866","2023-35",6,"mobility_finance",0
"5867","2023-35",6,"water",0
"5868","2023-35",7,"dengue_spread",0
"5869","2023-35",7,"employment",0
"5870","2023-35",7,"mobility_finance",0
"5871","2023-35",7,"water",0
"5872","2023-36",0,"dengue_spread",16.17
"5873","2023-36",0,"employment",35.48
"5874","2023-36",0,"mobility_finance",8.59
"5875","2023-36",0,"water",0
"5876","2023-36",1,"dengue_spread",0
"5877","2023-36",1,"employment",31.5
"5878","2023-36",1,"mobility_finance",0
"5879","2023-36",1,"water",0
"5880","2023-36",2,"dengue_spread",0
"5881","2023-36",2,"employment",52
"5882","2023-36",2,"mobility_finance",0
"5883","2023-36",2,"water",0
"5884","2023-36",3,"dengue_spread",0
"5885","2023-36",3,"employment",0
"5886","2023-36",3,"mobility_finance",0
"5887","2023-36",3,"water",0
"5888","2023-36",4,"dengue_spread",0
"5889","2023-36",4,"employment",45.81
"5890","2023-36",4,"mobility_finance",0
"5891","2023-36",4,"water",0
"5892","2023-36",5,"dengue_spread",0
"5893","2023-36",5,"employment",0
"5894","2023-36",5,"mobility_finance",0
"5895","2023-36",5,"water",0
"5896","2023-36",6,"dengue_spread",0
"5897","2023-36",6,"employment",0
"5898","2023-36",6,"mobility_finance",0
"5899","2023-36",6,"water",0
"5900","2023-36",7,"dengue_spread",56.25
"5901","2023-36",7,"employment",0
"5902","2023-36",7,"mobility_finance",0
"5903","2023-36",7,"water",0
"5904","2023-37",0,"dengue_spread",9.12
"5905","2023-37",0,"employment",39.72
"5906","2023-37",0,"mobility_finance",16.52
"5907","2023-37",0,"water",0
"5908","2023-37",1,"dengue_spread",0
"5909","2023-37",1,"employment",48.46
"5910","2023-37",1,"mobility_finance",10.72
"5911","2023-37",1,"water",0
"5912","2023-37",2,"dengue_spread",0
"5913","2023-37",2,"employment",57
"5914","2023-37",2,"mobility_finance",0
"5915","2023-37",2,"water",0
"5916","2023-37",3,"dengue_spread",0
"5917","2023-37",3,"employment",0
"5918","2023-37",3,"mobility_finance",0
"5919","2023-37",3,"water",0
"5920","2023-37",4,"dengue_spread",0
"5921","2023-37",4,"employment",60.36
"5922","2023-37",4,"mobility_finance",0
"5923","2023-37",4,"water",0
"5924","2023-37",5,"dengue_spread",0
"5925","2023-37",5,"employment",0
"5926","2023-37",5,"mobility_finance",0
"5927","2023-37",5,"water",0
"5928","2023-37",6,"dengue_spread",0
"5929","2023-37",6,"employment",0
"5930","2023-37",6,"mobility_finance",0
"5931","2023-37",6,"water",0
"5932","2023-37",7,"dengue_spread",0
"5933","2023-37",7,"employment",0
"5934","2023-37",7,"mobility_finance",0
"5935","2023-37",7,"water",0
"5936","2023-38",0,"dengue_spread",9.95
"5937","2023-38",0,"employment",39.19
"5938","2023-38",0,"mobility_finance",11.56
"5939","2023-38",0,"water",0
"5940","2023-38",1,"dengue_spread",0
"5941","2023-38",1,"employment",41.79
"5942","2023-38",1,"mobility_finance",10.51
"5943","2023-38",1,"water",0
"5944","2023-38",2,"dengue_spread",0
"5945","2023-38",2,"employment",62
"5946","2023-38",2,"mobility_finance",0
"5947","2023-38",2,"water",0
"5948","2023-38",3,"dengue_spread",0
"5949","2023-38",3,"employment",73.05
"5950","2023-38",3,"mobility_finance",0
"5951","2023-38",3,"water",0
"5952","2023-38",4,"dengue_spread",0
"5953","2023-38",4,"employment",42.9
"5954","2023-38",4,"mobility_finance",0
"5955","2023-38",4,"water",0
"5956","2023-38",5,"dengue_spread",0
"5957","2023-38",5,"employment",0
"5958","2023-38",5,"mobility_finance",0
"5959","2023-38",5,"water",0
"5960","2023-38",6,"dengue_spread",0
"5961","2023-38",6,"employment",0
"5962","2023-38",6,"mobility_finance",0
"5963","2023-38",6,"water",0
"5964","2023-38",7,"dengue_spread",0
"5965","2023-38",7,"employment",0
"5966","2023-38",7,"mobility_finance",0
"5967","2023-38",7,"water",0
"5968","2023-39",0,"dengue_spread",12.02
"5969","2023-39",0,"employment",45.02
"5970","2023-39",0,"mobility_finance",12.23
"5971","2023-39",0,"water",0
"5972","2023-39",1,"dengue_spread",0
"5973","2023-39",1,"employment",53.3
"5974","2023-39",1,"mobility_finance",0
"5975","2023-39",1,"water",0
"5976","2023-39",2,"dengue_spread",57
"5977","2023-39",2,"employment",67
"5978","2023-39",2,"mobility_finance",0
"5979","2023-39",2,"water",0
"5980","2023-39",3,"dengue_spread",56.24
"5981","2023-39",3,"employment",45.54
"5982","2023-39",3,"mobility_finance",0
"5983","2023-39",3,"water",0
"5984","2023-39",4,"dengue_spread",0
"5985","2023-39",4,"employment",48.72
"5986","2023-39",4,"mobility_finance",0
"5987","2023-39",4,"water",0
"5988","2023-39",5,"dengue_spread",0
"5989","2023-39",5,"employment",0
"5990","2023-39",5,"mobility_finance",0
"5991","2023-39",5,"water",0
"5992","2023-39",6,"dengue_spread",0
"5993","2023-39",6,"employment",60.35
"5994","2023-39",6,"mobility_finance",0
"5995","2023-39",6,"water",0
"5996","2023-39",7,"dengue_spread",0
"5997","2023-39",7,"employment",0
"5998","2023-39",7,"mobility_finance",0
"5999","2023-39",7,"water",0
"6000","2023-4",0,"dengue_spread",7.3
"6001","2023-4",0,"employment",49.44
"6002","2023-4",0,"mobility_finance",11.06
"6003","2023-4",0,"water",0
"6004","2023-4",1,"dengue_spread",0
"6005","2023-4",1,"employment",50.82
"6006","2023-4",1,"mobility_finance",0
"6007","2023-4",1,"water",0
"6008","2023-4",2,"dengue_spread",0
"6009","2023-4",2,"employment",40.95
"6010","2023-4",2,"mobility_finance",0
"6011","2023-4",2,"water",0
"6012","2023-4",3,"dengue_spread",0
"6013","2023-4",3,"employment",42.69
"6014","2023-4",3,"mobility_finance",0
"6015","2023-4",3,"water",0
"6016","2023-4",4,"dengue_spread",0
"6017","2023-4",4,"employment",56
"6018","2023-4",4,"mobility_finance",0
"6019","2023-4",4,"water",0
"6020","2023-4",5,"dengue_spread",0
"6021","2023-4",5,"employment",0
"6022","2023-4",5,"mobility_finance",55.79
"6023","2023-4",5,"water",0
"6024","2023-4",6,"dengue_spread",45
"6025","2023-4",6,"employment",40.81
"6026","2023-4",6,"mobility_finance",0
"6027","2023-4",6,"water",0
"6028","2023-4",7,"dengue_spread",0
"6029","2023-4",7,"employment",0
"6030","2023-4",7,"mobility_finance",0
"6031","2023-4",7,"water",0
"6032","2023-40",0,"dengue_spread",15.34
"6033","2023-40",0,"employment",36.54
"6034","2023-40",0,"mobility_finance",8.59
"6035","2023-40",0,"water",0
"6036","2023-40",1,"dengue_spread",0
"6037","2023-40",1,"employment",38.16
"6038","2023-40",1,"mobility_finance",0
"6039","2023-40",1,"water",0
"6040","2023-40",2,"dengue_spread",62
"6041","2023-40",2,"employment",38
"6042","2023-40",2,"mobility_finance",0
"6043","2023-40",2,"water",0
"6044","2023-40",3,"dengue_spread",0
"6045","2023-40",3,"employment",55.97
"6046","2023-40",3,"mobility_finance",0
"6047","2023-40",3,"water",0
"6048","2023-40",4,"dengue_spread",0
"6049","2023-40",4,"employment",30.54
"6050","2023-40",4,"mobility_finance",0
"6051","2023-40",4,"water",0
"6052","2023-40",5,"dengue_spread",0
"6053","2023-40",5,"employment",0
"6054","2023-40",5,"mobility_finance",0
"6055","2023-40",5,"water",0
"6056","2023-40",6,"dengue_spread",0
"6057","2023-40",6,"employment",0
"6058","2023-40",6,"mobility_finance",0
"6059","2023-40",6,"water",0
"6060","2023-40",7,"dengue_spread",0
"6061","2023-40",7,"employment",0
"6062","2023-40",7,"mobility_finance",0
"6063","2023-40",7,"water",0
"6064","2023-41",0,"dengue_spread",11.61
"6065","2023-41",0,"employment",36.01
"6066","2023-41",0,"mobility_finance",11.23
"6067","2023-41",0,"water",0
"6068","2023-41",1,"dengue_spread",0
"6069","2023-41",1,"employment",35.74
"6070","2023-41",1,"mobility_finance",0
"6071","2023-41",1,"water",0
"6072","2023-41",2,"dengue_spread",0
"6073","2023-41",2,"employment",56
"6074","2023-41",2,"mobility_finance",0
"6075","2023-41",2,"water",0
"6076","2023-41",3,"dengue_spread",0
"6077","2023-41",3,"employment",0
"6078","2023-41",3,"mobility_finance",0
"6079","2023-41",3,"water",0
"6080","2023-41",4,"dengue_spread",0
"6081","2023-41",4,"employment",35.63
"6082","2023-41",4,"mobility_finance",0
"6083","2023-41",4,"water",0
"6084","2023-41",5,"dengue_spread",0
"6085","2023-41",5,"employment",0
